id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah
iltmDcdGra-6x5BaUvQPvlo3h8V5I4XrIVnZxPpuH29LAhzH91AqBhfVjq3LfmvszILZQQ==,Kota Medan,Prov. Sumatera Utara,-,-,Tutup,Akademi Kesehatan Lingkungan Binalita Sudama,Swasta,1,-
Z2pKb9j207het9NKTw36Vt1VOjAkMMX3uGUQMwtVCBo_pqvrKRewnesaDX9WT7bOMMrQ1g==,Kota Tangerang,Prov. Banten,-,-,Alih Bentuk,STMIK Budhi,Swasta,3,-
XpZdw-kV72XFmyfa7D7az-2RRGQ4Ze_Oak4SLFRIrEH2Zh2c4uAaGYunVATOwU9M8W8bgA==,Kab. Bone,Prov. Sulawesi Selatan,-,-,Alih Bentuk,Akademi Kebidanan Lapatau Bone,Swasta,1,-
G9B5puSiTu_-cMIjZW1T3eJ5eMNodLyXnc6ilXmRh7iRIVbWRPoieDyr4ZMui3pskw4OKQ==,Kota Palembang,Prov. Sumatera Selatan,Baik,STIKES Pembina ,Aktif,Sekolah Tinggi Ilmu Kesehatan Pembina Palembang,Swasta,3,-
JwUA9UE3nulf6WzC1pzFBBAzl3hjudMGJWZPm4XgHaQ-H7d82nrxh8V9C3bBhJXLobJxpw==,Kab. Kuburaya,Prov. Kalimantan Barat,Baik Sekali,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Panca Bhakti Pontianak,Swasta,2,2.400.000 - 6.500.000
KHIwdifIDPqoZkJBz32rDesPLF2DmdPXoLCPMdUKK2Enm2KHSZkU-bzaRAsCjmuawxMisg==,Kab. Hulu Sungai Tengah,Prov. Kalimantan Selatan,-,-,Aktif,Politeknik Murakata,Swasta,3,-
2iVwBUsmj6skPXVS4XuxTSZy-ru13ApUyFbzMq50cDi3hmMEAkHnMslmPBNOSyP9V7vx3w==,Kota Medan,Prov. Sumatera Utara,Baik,IBK - Indonesia,Aktif,Institut Bisnis dan Komputer Indonesia,Swasta,4,4.000.000 - 5.500.000
3C78CFi_gPlFjsN0lGjWr7HksCGPrOdR5NCMBb-uV4DGbvIC6LVU6MKgh0-2uyHc85CC3g==,Kab. Merauke,Prov. Papua,Baik,STISIPOL Yaleka Maro,Aktif,STISIPOL Yaleka Maro,Swasta,3,150.000 - 3.500.000
pUOvTb5XD2Q7IyEEtt6Q_rs3xlpDbEpzpdDfsK6qCGXU3wPoBVxFi6j5y0R0j6OS0CbFbA==,Kota Padang,Prov. Sumatera Barat,Baik Sekali,STIFARM Padang,Aktif,Sekolah Tinggi Ilmu Farmasi Padang,Swasta,3,6.600.000 - 9.500.000
9_vGZ8jCBy2AwLbQLJagPSjoRON1XeIuCdr346Wd-jTf9G0FTL1UIkoi2J6VifjWn0jYQQ==,Kota Payakumbuh,Prov. Sumatera Barat,-,akbid widya husada,Aktif,Akademi Kebidanan Widya Husada,Swasta,1,-
rvMcm-_8FH-H4CWrp3q6nspqf0d5YVNNdlKuXLql609RhVHsgJ-7siEq5lkRTqVUDKDTnA==,Kab. Cirebon,Prov. Jawa Barat,Baik,AKBID GHC,Aktif,Akademi Kebidanan Graha Husada Cirebon,Swasta,1,8.500.000 - 8.500.000
wVtAgen6N8uRiapf4N51_RbM97LVbBEV4xquKkexv6pAigdt7BCbPL710R8tJSsKwH0l1g==,Kab. Cilacap,Prov. Jawa Tengah,Baik,STIKES AIAIC,Alih Bentuk,STIKES  Al Irsyad Al Islamiyyah Cilacap,Swasta,10,-
nqS7Rz-p7D41WBco_yuUxzOuzvo8zzmK7tphTC5YjgIF2MMHo6rZrht09ZPNDp1-pbdx8Q==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,STKIP Purnama,Tutup,STKIP Purnama,Swasta,3,-
AbtZ7ur74fP6DnYzvpPYkDKrCq0iL8bxZCAC4Rb3bqObV3WInitfTa-IGQb-ZhQ_wd2ktA==,Kota Padang Panjang,Prov. Sumatera Barat,Baik,AKPER NABILA,Aktif,Akademi Keperawatan Nabila,Swasta,1,2.400.000 - 11.850.000
mh1HWNqp9M_3Yo4WN8oM2T4opWj0bp68EOOjNQGNglUfZFpH4z5a8P89xxXtVy5zTb2jzg==,Kota Palembang,Prov. Sumatera Selatan,Baik Sekali,UKB,Aktif,Universitas Kader Bangsa,Swasta,21,3.350.000 - 7.350.000
IigFVdg6s-HIdr4nVrdcN1r9PO-LlzGKU0Im6VSbxyRyvCInqd6aYpsLiPRSjkPGIOIpPw==,Kota Malang,Prov. Jawa Timur,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Asia Malang,Swasta,3,-
6heFs2GcWvzqAK5TSB4ADaHrC_WyT-V8GaCqcDPYrQo_DhamkYOOAjbrbRy_sVhkhK1dag==,Kab. Sumbawa,Prov. Nusa Tenggara Barat,-,IISBUD SAREA,Alih Bentuk,Institut Ilmu Sosial dan Ilmu Budaya Samawa Rea,Swasta,7,-
z069S29FtyUTYvZSBGatTLXwqp802PY-WiKyigF2lG7UeqGAzi8qtesxjDDLv4euw3sYfA==,Kota Surakarta,Prov. Jawa Tengah,-,APIKES Citra Medika,Alih Bentuk,Akademi Perekam Medik & Info Kes Citra Medika,Swasta,1,-
ENXH6WPwPkCFjreyiQgFtnujlPvDGN_pl1lMKbPqFHHGLu2lpl8sfgJdGcKi2tOv6AdmqA==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,Baik,ATVI,Alih Bentuk,Akademi Televisi Indonesia,Swasta,2,500.000 - 17.450.000
RijX6WuVpophhMA0HGSfxRGdb-nsb1EbDDaQbZotBL7FkzpEkugtagzANGtVBS1Yr8cZTw==,Kab. Bungo,Prov. Jambi,Baik,AKPER SS,Alih Bentuk,Akademi Keperawatan Setih Setio,Swasta,1,-
GuUj9_sxYdEF-bP2q60MY91u6eavs0LZx3a7qI_dxrDjc5WTNTk6O1zzRsU_HjOxD-bkBw==,Kota Denpasar,Prov. Bali,Baik,INSTIKI,Aktif,Institut Bisnis dan Teknologi Indonesia,Swasta,7,350.000 - 8.000.000
hKxovTZ6JCJXgMxXrdfJjOLxXXaKDUOauFrQg4-01903rj6M7c4GdeUKIs8Ert1SEjjolA==,Kab. Sleman,Prov. D.I. Yogyakarta,-,STIMARYO,Aktif,Sekolah Tinggi Maritim Yogyakarta,Swasta,5,500.000 - 5.750.000
hr4DuOriWRUnBgZR1MyRSY3dNkM9826XpsVIT4z8pzIddXTpGRKKXF-ZPkCWP6auash5mQ==,Kab. Gresik,Prov. Jawa Timur,-,politeknik Driyorejo,Aktif,Politeknik Driyorejo,Swasta,3,-
E7OK1b6PrtNTM53x2SZj8p4rU4mx8eYV_ZdEiErFyUlIewLJ7am_6rwwP0Ap5O5-73kN6w==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,-,Tutup,Sekolah Tinggi Ilmu Manajemen Lpmi,Swasta,3,-
R6dzt6fsIsfphDGw0lW2mluEyQ8gY8rL25k_h9nK1cCDZhh_LpKOYfFNoBm8bqWwRTbW7Q==,Kab. Sikka,Prov. Nusa Tenggara Timur,B,IFTK LEDALERO,Aktif,Institut Filsafat dan Teknologi Kreatif Ledalero,Swasta,7,2.000.000 - 4.150.000
tVynq5KIO2F2fT2h_OR8a0g5eXNeLhyOnsHDktxGiTguffyXN-zjDdnRWn37X_Rd0yXfIg==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,uwi,Tutup,Universitas Wiraswasta Indonesia,Swasta,2,-
F0IaS3ro304FEny_u_-S9QzKmlBUYZC-GzyR2s4GNPj2MTkCrM2HwG6PyBZYKrugc58QTg==,Kota Bima,Prov. Nusa Tenggara Barat,-,STT  BIMA,Alih Bentuk,Sekolah Tinggi Teknik Bima,Swasta,3,-
c47LaXK6apooJoWHmsH4DwjAetkOxLzHbzvRbaiWcB23tI0Rjt1ud1zQqpIbqfo-7MyotA==,Kab. Wajo,Prov. Sulawesi Selatan,-,AKBID PERSADA WAJO,Aktif,Akademi Kebidanan Persada Wajo,Swasta,1,2.400.000 - 2.400.000
UUO9IWs_ktZkAHxmFYhe0Eqx24oBOoytMmIfSZEmUxELl5BLwYI0VDqaiy0tv97pRmDMUw==,Kab. Banyumas,Prov. Jawa Tengah,Unggul,UMP,Aktif,Universitas Muhammadiyah Purwokerto,Swasta,67,45.000 - 545.480.000
a3sZxHy3OK9cN8xmcGj59rq0ikFOSzK1DwVmKy9ScknrmfL4t6FlFRLRVx5h5sq7Aa9Q8g==,Kota Samarinda,Prov. Kalimantan Timur,-,-,Tutup,Akademi Pariwisata Nasional Samarinda,Swasta,1,-
pWXLZXNvauOBXGwWFr5xLJ9scJv6coqCFjGgFkiiUNmGdPPv6GIXGIgECgnq5gRvjeiiOA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Unggul,UAI,Aktif,Universitas Al-Azhar Indonesia,Swasta,29,1.755.000 - 17.475.000
N2OoR8kNDbAnZtyQzPQRrPUDSvqp_8nOICYzk4Z70ljvYk05Q8zxflOjKJmf_Ziw0rTKqg==,Kab. Asahan,Prov. Sumatera Utara,Baik,UMMAS,Aktif,Universitas Muhammadiyah Asahan,Swasta,7,2.000.000 - 2.000.000
2W43EVhFEWo-4MEVoCPSSyWwUItXZeHGJuaPuNcXcscZPhJ5Z_hYp2jUPpz7IcvMyEyjQA==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik,UNISPA,Tutup,Universitas Surapati,Swasta,9,-
lwW5FjBkQjkKmpFFpdmDul-0AJyieULKxM9AlqVZ7zpcS25j46I3btmRUHvNPsWXnF6PXA==,Kota Surakarta,Prov. Jawa Tengah,-,STIE Atma Bhakti,Aktif,Sekolah Tinggi Ilmu Ekonomi Atma Bhakti,Swasta,2,2.800.000 - 2.800.000
8yn01idfJN2WGe1dzMAEmdiZoV3f5raxCH9ug17MtyB0za-bRw_-1HJapn5eRLJSlAQMkw==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik Sekali,STMA Trisakti,Aktif,Sekolah Tinggi Manajemen Asuransi Trisakti,Swasta,5,136.500 - 14.526.500
6m9RYiJej8TwgUO2i4aEs6D-pDLRU9g4my3dtD1y0JjHknY4uLL6iTDfkh7DYxYDa29V3g==,Kota Pagar Alam,Prov. Sumatera Selatan,-,-,Alih Bentuk,AMIK Lembah Dempo,Swasta,1,-
hgM4bEZME_7XVHUeti_DUB75RAFi9V9bZkrn7oBPXNKbjm9-FXqOe14o1VKi9UPJDP6JGQ==,Kab. Tangerang,Prov. Banten,Baik,-,Aktif,Universitas Matana,Swasta,14,1.160.000 - 21.825.000
Ny4kgoVizi-M25gean4iJ3Yf8pGFoD7gKhD_Xjn5Dsx9aOkaV1v3pfGh_HKEpbyhC23kLg==,Kab. Sleman,Prov. D.I. Yogyakarta,Baik,AKPARYO,Aktif,Akademi Pariwisata Yogyakarta,Swasta,1,-
6QgctbiXMH7ghKg2Mveh4EcbkYfwMxuzFkzCkaSLIXR6G82Gx3Ltkqz04p-XzQ7hCkN8Vg==,Kota Palembang,Prov. Sumatera Selatan,-,Stikes muh plg,Alih Bentuk,STIKES Muhammadiyah Palembang,Swasta,9,-
Bqv0oqHuaUwzpZ9BVJfdZMgeOO_fUR8xRPSoM_B1Q6vOfHtjp_FaP0gb5UMAkqOXbyFYnQ==,Kab. Lombok Tengah,Prov. Nusa Tenggara Barat,Baik,UNIQHBA BAGU,Aktif,Universitas Qamarul Huda Badaruddin Bagu,Swasta,18,3.000.000 - 23.500.000
oyNpvRo2oO_Jq_snzOW06eNnnnbTvGrHM8lwUN7oB6tkeoXTuGCzUVoH-H6plKwKC21Acw==,Kota Jambi,Prov. Jambi,Baik Sekali,UNAJA,Aktif,Universitas Adiwangsa Jambi,Swasta,22,-
Rf5HIftqWwaUsIh4Aop0Tj4Cg6yOrk9-31xXkv66J52FCsWXKIVwjenYpaguTnKdrNDmgQ==,Kota Cirebon,Prov. Jawa Barat,Baik,stikma,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Mahardika Cirebon,Swasta,5,-
uMSMHlRdHZvJ8Vo78pCXNF6koLfNWRxDc20ZyGoJ1yFNvoxUkY-kZ1k0VWHrKZy_ywOueA==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,B,STIE JIC,Alih Bentuk,STIE Jakarta International College,Swasta,2,-
YAH_xmrVyZxbh-U-9vyBhbstvgPKRdh90TyzwWOkY0-kjGrIlThPCme1KsGnSeTVMnob4A==,Kota Makassar,Prov. Sulawesi Selatan,-,UTAMA,Aktif,Universitas Tamalatea Makassar,Swasta,8,2.600.000 - 2.600.000
ifoDt7KNNNJwPG-2RA1krfXN0oDTTHYibLHCUqEHc1qiL9Zjv5icuTEonHh8he_TucQZjQ==,Kab. Nias Selatan,Prov. Sumatera Utara,-,STIH Nias Selatan,Alih Bentuk,Sekolah Tinggi Ilmu Hukum Nias Selatan,Swasta,2,-
SFLfpG82DCYnM3ZLAe8ge06sc_uej6Q_EoA16qQ7eHdy18tRm9ZaXL8wqdktEAzCOIo91w==,Kota Bandung,Prov. Jawa Barat,-,Poltek LP3I Bandung,Alih Bentuk,Politeknik LP3I Bandung,Swasta,8,-
oulCKUDxzk8TDcaZ0IMS0dUEQP3-a-pDeRuq8Ew7kWu4fkRDHq3eKd22gOjxJbkiymHRgw==,Kota Ambon,Prov. Maluku,Baik,STIA ALAZKA AMBON,Aktif,STIA Abdul Azis Kataloka,Swasta,2,2.000.000 - 3.568.750
QzBmSkkh8Qc4QH9RQ87-0JLDfArUlS8pX5ownnt8oGopjSAmVaqyvY7Cg5YiFVfMQnZgsg==,Kab. Sungai Penuh,Prov. Jambi,Baik,STIA-NUSA,Aktif,STIA Nusantara Sakti Sungai Penuh,Swasta,2,-
FfG8ObTcA05fBZpYCr1diOtSutb5P6UOaSrKdor50p25MBgeG7wJ9fZXHCGtI2oQL4C8Bg==,Kab. Cianjur,Prov. Jawa Barat,Baik,STIE YPBI,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Yayasan Pengembangan Bisnis Indonesia,Swasta,2,-
eOnyTMVW0eglT5T2q3QtfnNrk-ml4Rb3GZrRgbgThbVnHzrL1V26fP-KF-5yyVvInEBtYw==,Kab. Sumedang,Prov. Jawa Barat,-,STMIK Sumedang,Alih Bentuk,STMIK Sumedang,Swasta,3,-
oUnlNjDyUg8G_yYnnKEhL6Q_oy5z7Hgj6JPw3q1CbqKLXsEMxFss3ZEWco9RHB3MRC00xg==,Kota Yogyakarta,Prov. D.I. Yogyakarta,Baik,POLTEKKES KH JOGJA,Aktif,Politeknik Kesehatan Karya Husada Yogyakarta,Swasta,7,1.200.000 - 11.750.000
8rB0ulJRgH9HC7T7RVYIIDrCbalNsWngsCQDFMxtMLuQ5SFybabJmR92kNvit0OSH90z1Q==,Kab. Bantul,Prov. D.I. Yogyakarta,-,PMY,Alih Bentuk,Politeknik Muhammadiyah Yogyakarta,Swasta,3,-
vZ4xCrYF78tENUW5xnPcafL8Ddxq96AC34RUqEZN13vk6cZDlfADvazq8GQtyE4EwtX9PQ==,Kota Denpasar,Prov. Bali,-,AKKESBP,Alih Bentuk,Akademi Kesehatan Bintang Persada,Swasta,1,-
72i2sAXImx1VzT-7PCV_oeu5BCRrSzSpPDhT0zGA3BxTV53mdy9JNUzfRT3MzmmUWmKqGg==,Kab. Bekasi,Prov. Jawa Barat,Baik,-,Aktif,Universitas Pelita Bangsa,Swasta,16,300.000 - 5.500.000
spGl09CT9tnexR7rrJjlv3Qi87aMkltgvLHyXQbSA0J44VFlPdCT9920eM7P_K9fwqgxYw==,Kab. Sleman,Prov. D.I. Yogyakarta,-,-,Alih Bentuk,STMIK Jenderal Achmad Yani,Swasta,5,-
P4gGfBB5tatiVd-ux0AngIrn2j0JKH7N_9jAMgrIbxKuTrgCyzWZM9MU7TaDY0I0eDyFPQ==,Kab. Kutai Kartanegara,Prov. Kalimantan Timur,-,Akbid Kutai Husada,Aktif,Akademi Kebidanan Kutai Husada,Swasta,1,-
wi2zyIlhWs70wc_mTCb-myJUpLf6e5xrJ2WP07ypgCpNykZhxQhg_gnfumdxZiQfxFvcWg==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik Sekali,UMIBA,Aktif,Universitas Mitra Bangsa,Swasta,8,3.600.000 - 8.000.000
NXJZBjvkcnGjalbr6NsF2RgkuQPPkYSpiIVOnfMwZ1oMDGMBM2oUQIfUR_8_PqDh67ASKw==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,JIHS,Aktif,Politeknik Jakarta Internasional,Swasta,4,4.000.000 - 8.550.000
ZkP7eifTNB72V9jEPDaGlETbLcUue0IgEvVg7HeZ4Ls0prRFemMLWnrXTR33G1KP2LbM5w==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,B,STARKI,Aktif,Sekolah Tinggi Ilmu Komunikasi dan Sekretari Tarakanita,Swasta,2,275.000 - 50.385.835
eP0lfSdXM3RbrQEPgzeY7Ioe1uf0outdcx467gL5c1bJGOn5ZytAGKf3QWGyjn3hiTH_tg==,Kab. Jayawijaya,Prov. Papua,-,-,Tutup,Akademi Bahasa Asing Netaiken Wamena,Swasta,1,-
e-qPeg05MS7ZJETPkanedZCA-ins02CDiopGwKbx-sQZ6DFTrp5tnFtGogD_k7-UmGs0tA==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,-,Aktif,Universitas Bio Scientia Internasional Indonesia,Swasta,10,-
m9ugC80swE89cYlDZeOJ90eB7xhO54cb5LLuza276Hiw-xEnfV_mb7dqqY2Jo8ztrdkQvQ==,Kab. Cilacap,Prov. Jawa Tengah,Baik Sekali,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Serulingmas,Swasta,5,9.320.000 - 24.750.000
Yg4L0bCmvB4NsKMygayOZyiCqdhVGBIkaC9qE8jQZX4ZIduiHeGsP83XAUquuLMomyWbdw==,Kota Surabaya,Prov. Jawa Timur,-,-,Aktif,Politeknik Surabaya,Swasta,5,4.800.000 - 4.800.000
PRmjebPO9g0X8ZjmYDxLccHZBQtNo6Rf304u3WTfOqpEa-CAvZblXym0NcXXkwtUom1bpg==,Kab. Bone,Prov. Sulawesi Selatan,-,STKIP MUH BONE,Alih Bentuk,STKIP Muhammadiyah Bone,Swasta,8,-
aGjYxBNtm8SkulMvRPA-y6tCNR4Fd1T5XA6MFj8JEucCMZ-E4rtMdrDP0GKtMPqx3GOQiw==,Kab. Jayawijaya,Prov. Papua,Baik,STMIK AGAMUA WAMENA,Alih Bentuk,Sekolah Tinggi Ilmu Manajemen Informatika & Teknik Komputer Agamua Wamena Papua,Swasta,3,-
u-3mE-Exa5xBR1FzqZoLwHQvWF4AcdQtwSNsMSBtmf_6Haip1muAH5QTlqiND_MoOSldpA==,Kota Palu,Prov. Sulawesi Tengah,-,-,Aktif,Sekolah Tinggi Ilmu Hukum dan Politik Palu,Swasta,2,-
JBk7uhNrVXNfxL7yrsGjNc6eFEyd6sQG3rTHDg6IHg3HXI-4JvrxadwTIhxdukiFSSH_yw==,Kota Medan,Prov. Sumatera Utara,-,-,Tutup,Akademi Kebidanan Jaya Wijaya,Swasta,1,-
D6alDuihF9TwvAQslbyrVgCvuqKfu9XvmMt4SkNPNwEPLsRVVLy29hG_9uBNH1sn9IznMA==,Kota Banda Aceh,Prov. Aceh,-,-,Tutup,Akademi Kebidanan Yayasan Pendidikan Mona,Swasta,1,-
cxobD4xNR65kgDxTY4LEweIndexFfSJAHuLIcOjKxFu-9jmUiIPvad1V1YBDMIXNu-IXNA==,Kota Palu,Prov. Sulawesi Tengah,Baik,STIA PM PALU,Aktif,Sekolah Tinggi Ilmu Administrasi Pancamarga Palu,Swasta,1,4.000.000 - 4.000.000
b8HZ4XfCFxXx5nOXv374VWNbJZD40ADmi-7krLRrj1-CuaaHQ24R8kozd_pIQaBjj3Gx4w==,Kab. Purwakarta,Prov. Jawa Barat,Baik,STKIP Purwakarta,Aktif,STKIP Purwakarta,Swasta,5,-
F6qUi6wU32lsqLE_34wtIA8_ADV9K9DcYUTMJUF0Q9yXWlhoCElMDW-KDdd-9xcyvOa-XA==,Kab. Klaten,Prov. Jawa Tengah,Baik,POLMAN CEPER,Aktif,Politeknik Manufaktur Ceper,Swasta,3,-
lUEDbMx0S6ZiGKp2mFvGOa38IDrgdPspRTmZpp68nPSdF_IV1hqIVBn-cTwIDITCvOQduw==,Kota Makassar,Prov. Sulawesi Selatan,-,IKM,Aktif,Institut Kesenian Makassar,Swasta,7,-
C3cozlZB7HAOtMbgzwIkL2cmL6JeVsV_KFi-CXjCtwyh6O0lq9nISF4tUdlATL1mLq4RAQ==,Kota Makassar,Prov. Sulawesi Selatan,Baik,STIK FAMIKA MAKASSAR,Alih Bentuk,Sekolah Tinggi Ilmu Keperawatan Famika Makassar,Swasta,2,3.600.000 - 4.000.000
eyIGoLHOy65cmP5boRa47BXmB3W43QvK1Pwlrtb99Zr3g_ybHWWmwwvqlddZIblcJUjJ8w==,Kab. Garut,Prov. Jawa Barat,-,STKIP Garut,Alih Bentuk,STKIP Garut,Swasta,9,-
1ccBKLJBL9lFDKMpk8Cqq08g_CZU6jmXAoHIpjUaonS4NHHRqKrYHlp64kegHQ3gaFWrpQ==,Kab. Bantul,Prov. D.I. Yogyakarta,-,AMA YPK,Alih Bentuk,Akademi Manajemen Administrasi YPK Yogyakarta,Swasta,2,-
5IUtz6wje6hJbL56hZtZPFPpE_Cym7QWHm9UeN56EozxhF_6SvQEOkBx6XlWu5ViiuNvrA==,Kota Malang,Prov. Jawa Timur,Baik,STIP Malang,Aktif,Sekolah Tinggi Ilmu Perikanan Malang,Swasta,1,2.400.000 - 4.000.000
woazq5XlHVE9Dwoz-xX-susWWXqOq6JiK7YvQb77XH9YF7z160YbdtnnfmbFNYl2FeDbKg==,Kab. Lombok Timur,Prov. Nusa Tenggara Barat,-,STIA Muh Selong,Alih Bentuk,Sekolah Tinggi Ilmu Administrasi Muhammadiyah Selong,Swasta,2,-
v7QQAVpR1yFoPDhh_UTYmrZ2u_0cJoeaP33yU_AIVPQW2mbIQ6nG45UUofomKOYVKlNh_g==,Kota Medan,Prov. Sumatera Utara,-,AKAH,Alih Bentuk,Akademi Kebidanan Audi Husada Medan,Swasta,1,-
nsqfqP0dsr4TD-iwOE2sZnCRgFKnoOCKofAd8hq6TyxdFb_gTql_GDSTOwI-OWjemvsL0w==,Kab. Temanggung,Prov. Jawa Tengah,Baik,STIKES Ngesti Waluyo,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Ngesti Waluyo,Swasta,2,5.050.000 - 7.045.000
cl3j3zV9Ty9HfuVX6SOK8MA5MSmKMDpmc-6RBCCEEDAc9pV4dH2HZBYfn9IPIpz70fmw6A==,Kota Padang,Prov. Sumatera Barat,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan (STIKES) Lenggogeni Padang,Swasta,2,-
uG8-_reE2yZ5ah0WctnnAsKLaapMo0ejLxAmviU5fVhGylPQK_NWP6_yXXfvAjWfaEJTWQ==,Kab. Pamekasan,Prov. Jawa Timur,Baik,STIE Bakti Bangsa,Aktif,STIE Bakti Bangsa,Swasta,2,150.000 - 2.450.000
bD4iRqlZ6fChK2q2f8LMEEi7M0AWaFXfUcDUb_ApK8YE3i6eoZb0-lZ6JHbTHjqMfkUfVQ==,Kota Mojokerto,Prov. Jawa Timur,-,STT RADEN WIJAYA,Aktif,Sekolah Tinggi Teknik Raden Wijaya,Swasta,2,450.000 - 450.000
mdyLoY0GicnVfu435Em6K4vrTRNNr461zU9qVSMFepBGXKLJEeodtCuqf85w0KcM-ukEXw==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,STBA PERTIWI INDONES,Alih Bentuk,Sekolah Tinggi Bahasa Asing Pertiwi Indonesia,Swasta,2,-
42iXASVz9Wb2QWr8CSOy-t3ALTNbkXu0Dn5wTRT6Hmxp3s7Bp46sVmo7SEHQn9vzpn8AlQ==,Kab. Jombang,Prov. Jawa Timur,Baik Sekali,STIE PGRI DEWANTARA,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi PGRI Dewantara,Swasta,2,2.250.000 - 4.550.000
IfHWmcOQYzzzLstoDZlXuONYia3MW1yfL0Gw7NXEBXEZ7xtqx1Jr4VAaNsid0MMggkHw9g==,Kota Bontang,Prov. Kalimantan Timur,Baik,STTI BONTANG,Aktif,Sekolah Tinggi Teknologi Industri Bontang,Swasta,2,132 - 2.400.000
jXljGXXKMiTupdp99VBV1ZS_SyGmAMFU5z0pJRbM4UNPewClndkmHlcSfiXbJ_80_npWxA==,Kota Surabaya,Prov. Jawa Timur,-,Unkar,Tutup,Universitas Kartini,Swasta,6,-
BstMO9qoeVIu06nbunGVKUeMPJ3vQh1MzeOx0OhyDZj0z0jTOU38G_HsaGJhzn5tuSF0jA==,Kab. Rejang Lebong,Prov. Bengkulu,Baik,-,Aktif,Politeknik Raflesia,Swasta,4,2.100.000 - 2.100.000
JWuaHu-pvn1Obh3HBfLIYVbBFGRm97M46sUUu81Wab7UYyUk8rkNieuFrOHVGlJo9Od05g==,Kota Padang Sidempuan,Prov. Sumatera Utara,Baik,AKBID Matorkis,Aktif,Akademi Kebidanan Matorkis,Swasta,1,2.040.000 - 2.400.000
aw40eELTJaUnIIvVT-KMC89aTMfkEXkMHpcsWKfi4WNEUgA9FMvmPItUP5JBreVn98_77g==,Kota. Tual,Prov. Maluku,Baik,STIE UMEL TUAL,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Umel,Swasta,2,-
Wbmqnm9H-L7gPiPHXhsv94ULa8QIgc8bg3dilRyT2eN2kYertOeuTgUmvGZtaBQifXISKw==,Kota Denpasar,Prov. Bali,B,UPMI Bali,Aktif,Universitas PGRI Mahadewa Indonesia,Swasta,15,850.000 - 13.500.000
SaE7NqOOJnRSfcFARJox2Ba_mXtALv9wAIpN5rtIy47lbyC0_YgfZEtcAADrA9oN6s2NUw==,Kab. Kaimana,Prov. Papua Barat,Baik,POLENKA,Aktif,Politeknik Lengguru,Swasta,3,600.000 - 4.100.000
Ymcc6AxTlc4-2FxnDK7KZPo5aydV0OF3g8n86elb4HTZhMSIrRc5EiUpkip-GR_riFpVcQ==,Kab. Tasikmalaya,Prov. Jawa Barat,Baik Sekali,STIKES RESPATI,Aktif,Sekolah Tinggi Ilmu Kesehatan Respati,Swasta,4,-
fy7IBmSpLe7D0Tt9PCWQ5nFFbjaC63mUk7SPpex8MvWttsTVoqYa8TrsqLq-uKRW6s1hxQ==,Kota Palangka Raya,Prov. Kalimantan Tengah,-,-,Tutup,Sekolah Tinggi Ilmu Bahasa Asing Palangka Raya,Swasta,2,-
aMGZ02ojLk4-2O6ytDFhpo9QVDJtcU865XaGS4sP7lPBoSuYIABZMWY5WEZqTeUKN8fxew==,Kab. Malang,Prov. Jawa Timur,-,UMAIN,Aktif,Universitas Modern Al Rifa`ie Indonesia,Swasta,5,2.100.000 - 2.100.000
g6c0gahICNjpXgV1V_t-2RLiEb3EimceKE5JNNHba-7M30kEaxWlQCl26lSm2varri_KEg==,Kota Kupang,Prov. Nusa Tenggara Timur,B,UMK,Aktif,Universitas Muhammadiyah Kupang,Swasta,17,200.000 - 22.500.000
6uvOl1ddZPhb6pPGc8du3Cv4DeiHlPQub823R0R3KFGxNQmh4yr1AmXK-t-7t-NPaT0WKQ==,Kab. Sumenep,Prov. Jawa Timur,Baik,UNIBA MADURA,Aktif,Universitas KH. Bahaudin Mudhary Madura,Swasta,8,4.400.000 - 4.400.000
