prodi_code,prodi_name,jenjang,akreditasi_prodi,institution_code
8428,ILMU PEMERINTAHAN,S3,BAIK SEKALI,630
8429,ILMU PERTANIAN,S3,UNGGUL,2160
8430,ILMU HUKUM,S2,UNGGUL,2421
8431,BUDIDAYA PERAIRAN,S1,UNGGUL,1943
8432,DOKTOR TEKNIK SIPIL,S3,UNGGUL,2685
8433,ETNOMUSIKOLOGI,S1,BAIK SEKALI,2504
8434,PROMOSI KESEHATAN,D-IV,BAIK,3122
8435,KEPERAWATAN,D-III,BAIK SEKALI,3122
8436,NEUROLOGI,SPESIALIS,UNGGUL,2685
8437,"ILMU KESEHATAN TELINGA HIDUNG TENGGOROK, BEDAH KEPALA LEHER",SPESIALIS,UNGGUL,2665
8438,KEDOKTERAN,S1,BAIK SEKALI,1102
8439,DOKTER,PROFESI,BAIK SEKALI,1102
8440,SAINS BIOMEDIS,S1,BAIK,290
8441,KESEHATAN MASYARAKAT,S2,BAIK SEKALI,1086
8442,PENDIDIKAN MATEMATIKA,S1,BAIK,2390
8443,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,2329
8444,PENDIDIKAN KEPELATIHAN OLAHRAGA,S1,UNGGUL,3793
8445,MANAJEMEN PENDIDIKAN ISLAM,S1,UNGGUL,3589
8446,PENDIDIKAN BIOLOGI,S1,BAIK SEKALI,2285
8447,PENDIDIKAN SEJARAH,S1,UNGGUL,3506
8448,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,471
8449,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",S1,UNGGUL,3793
8450,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,S2,BAIK SEKALI,676
8451,ADMINISTRASI PENDIDIKAN,S2,BAIK SEKALI,1023
8452,ILMU PEMERINTAHAN,S1,BAIK SEKALI,2477
8453,AGRIBISNIS,S1,BAIK SEKALI,2646
8454,KEPERAWATAN,D-III,BAIK SEKALI,1727
8455,BIDAN,PROFESI,BAIK SEKALI,3316
8456,KEBIDANAN,S1,BAIK SEKALI,3316
8457,NERS,PROFESI,BAIK SEKALI,166
8458,ILMU KEPERAWATAN,S1,BAIK SEKALI,166
8459,FARMASI,S1,BAIK,1657
8460,GIZI,S1,BAIK,287
8461,ILMU BEDAH PLASTIK REKONSTRUKSI DAN ESTETIK,SPESIALIS,UNGGUL,2665
8462,FARMAKOLOGI KLINIK,SPESIALIS,UNGGUL,2665
8463,MIKROBIOLOGI KLINIK,SPESIALIS,UNGGUL,2665
8464,APOTEKER,PROFESI,BAIK SEKALI,1231
8465,FARMASI,S1,BAIK SEKALI,1231
8466,BEDAH,SPESIALIS,BAIK SEKALI,2707
8467,KEDOKTERAN,S1,UNGGUL,2074
8468,DOKTER,PROFESI,UNGGUL,2074
8469,KEDOKTERAN GIGI,S1,BAIK SEKALI,2680
8470,DOKTER GIGI,PROFESI,BAIK SEKALI,2680
8471,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,3474
8472,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,2415
8473,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK SEKALI,133
8474,PENDIDIKAN AGAMA KRISTEN,S1,B,252
8475,FARMASI,S1,BAIK,1671
8476,KEBIDANAN,D-III,BAIK SEKALI,1161
8477,NERS,PROFESI,BAIK SEKALI,1909
8478,ILMU KEPERAWATAN,S1,BAIK SEKALI,1909
8479,KEBIDANAN,D-III,BAIK SEKALI,624
8480,RADIOLOGI,SPESIALIS,UNGGUL,2649
8481,ILMU KESEHATAN ANAK,SPESIALIS,UNGGUL,2666
8482,KEDOKTERAN OKUPASI,SPESIALIS,UNGGUL,2665
8483,BIDAN,PROFESI,BAIK SEKALI,616
8484,KEBIDANAN,S1,BAIK SEKALI,616
8485,FARMASI,S1,BAIK SEKALI,2247
8486,APOTEKER,PROFESI,BAIK SEKALI,2707
8487,PROSTODONSIA,SPESIALIS,UNGGUL,2646
8488,KEDOKTERAN JIWA,SPESIALIS,UNGGUL,3217
8489,KEBIDANAN,D-III,BAIK,1510
8490,FARMASI,D-III,BAIK SEKALI,1009
8491,ADMINISTRASI RUMAH SAKIT,S1,BAIK,1646
8492,FARMASI,D-III,BAIK SEKALI,1686
8493,KEPERAWATAN,D-III,BAIK SEKALI,3866
8494,KESEHATAN MASYARAKAT,S2,BAIK SEKALI,3866
8495,KEBIDANAN,S1,UNGGUL,1836
8496,BIDAN,PROFESI,UNGGUL,1836
8497,NEUROLOGI,SPESIALIS,UNGGUL,2646
8498,PENDIDIKAN DASAR,S2,UNGGUL,59
8499,ADMINISTRASI PUBLIK,S2,A,620
8500,FARMASI,S1,BAIK,3498
8501,PULMONOLOGI DAN KEDOKTERAN RESPIRASI,SPESIALIS,UNGGUL,2160
8502,NERS,PROFESI,BAIK SEKALI,3623
8503,KEPERAWATAN,S1,BAIK SEKALI,3623
8504,ILMU KEPERAWATAN,S1,BAIK SEKALI,1656
8505,NERS,PROFESI,BAIK SEKALI,1656
8506,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,C,2676
8507,PENDIDIKAN FISIKA,S1,A,2707
8508,KEUANGAN DAERAH,S2,UNGGUL,2666
8509,PENGELOLAAN PERHOTELAN,D-IV,BAIK,1005
8510,AGROTEKNOLOGI,S1,BAIK,3016
8511,BISNIS INTERNASIONAL,D-III,UNGGUL,1231
8512,ETNOMUSIKOLOGI,S1,UNGGUL,3795
8513,SENI KARAWITAN,S1,BAIK SEKALI,3795
8514,TEKNIK INFORMATIKA,S1,BAIK,835
8515,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,4006
8516,HUKUM HINDU,S1,UNGGUL,819
8517,HUKUM KELUARGA,S1,BAIK SEKALI,3447
8518,SASTRA JEPANG,S1,UNGGUL,2160
8519,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,3077
8520,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,2642
8521,PENDIDIKAN DOKTER,S1,BAIK SEKALI,189
8522,DOKTER,PROFESI,BAIK SEKALI,189
8523,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK,3246
8524,ILMU PEMERINTAHAN,S1,UNGGUL,3085
8525,TEKNIK LISTRIK INDUSTRI,D-IV,BAIK,2649
8526,KEBIDANAN,D-III,BAIK SEKALI,2995
8527,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,2757
8528,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,129
8529,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,3271
8530,TEKNIK INFORMATIKA,S1,UNGGUL,1623
8531,INFORMATIKA,S1,BAIK SEKALI,646
8532,PENDIDIKAN EKONOMI,S1,BAIK SEKALI,3842
8533,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,1286
8534,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK SEKALI,3978
8535,EKONOMI PEMBANGUNAN,S1,UNGGUL,3307
8536,MANAJEMEN,S2,BAIK SEKALI,189
8537,EKONOMI SYARIAH,S2,BAIK SEKALI,816
8538,MANAJEMEN,S2,BAIK SEKALI,3286
8539,AKUNTANSI LEMBAGA KEUANGAN SYARIAH,D-IV,BAIK SEKALI,1871
8540,PERBANKAN SYARIAH,S1,BAIK SEKALI,2285
8541,MANAJEMEN,S1,UNGGUL,1613
8542,AKUNTANSI,D-III,BAIK,1576
8543,MANAJEMEN,S1,BAIK,1846
8544,EKONOMI SYARIAH,S1,BAIK SEKALI,1053
8545,MANAJEMEN,S1,BAIK SEKALI,1577
8546,MANAJEMEN,S2,UNGGUL,2434
8547,ILMU EKONOMI PERTANIAN,S2,UNGGUL,2658
8548,AKUNTANSI,S1,BAIK SEKALI,1667
8549,HUKUM KELUARGA ISLAM,S1,BAIK,119
8550,SOSIOLOGI,S1,UNGGUL,2048
8551,AQIDAH DAN FILSAFAT ISLAM,S1,BAIK SEKALI,319
8552,TEKNOLOGI GEOMATIKA,D-III,B,3997
8553,ILMU PERTANIAN,S2,B,3174
8554,BUDI DAYA TANAMAN HORTIKULTURA,D-III,B,2551
8555,SASTRA INGGRIS,S1,B,19
8556,ILMU POLITIK,S1,A,2049
8557,MANAJEMEN PERDAGANGAN,D-III,A,2421
8558,AGROEKOTEKNOLOGI,S1,UNGGUL,3217
8559,TEKNOLOGI PERANCANGAN MEKANIK,D-III,B,3545
8560,ILMU KOMUNIKASI,S1,UNGGUL,1872
8561,BAHASA INGGRIS,D-III,B,1571
8562,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,2185
8563,ARKEOLOGI,S1,A,2665
8564,SASTRA BELANDA,S1,A,2665
8565,PERENCANAAN WILAYAH DAN KOTA,S1,UNGGUL,3858
8566,ILMU HUKUM,S1,B,1925
8567,ILMU ADMINISTRASI NEGARA,S2,B,2906
8568,ILMU PSIKOLOGI,S3,A,2074
8569,KEHUTANAN,S2,B,585
8570,TEOLOGI,S1,B,3399
8571,ILMU KOMUNIKASI,S1,A,2049
8572,KOMUNIKASI PENYIARAN ISLAM,S1,B,1700
8573,ARSITEKTUR,S1,B,3858
8574,ILMU KOMUNIKASI,S1,B,2197
8575,ILMU HUKUM,S1,UNGGUL,1464
8576,SASTRA INGGRIS,S1,B,2331
8577,BIMBINGAN PENYULUHAN ISLAM,S1,BAIK,3
8578,DESAIN KOMUNIKASI VISUAL,S1,B,100
8579,ILMU LINGUISTIK,S2,B,3217
8580,TEOLOGI,S1,BAIK,2912
8581,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,2461
8582,PEMANFAATAN SUMBER DAYA PERIKANAN,S1,UNGGUL,3222
8583,ILMU PERIKANAN,S3,BAIK SEKALI,2069
8584,BAHASA DAN SASTRA INGGRIS,S1,A,547
8585,SISTEM INFORMASI,S1,BAIK,471
8586,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,1286
8587,PENDIDIKAN TEKNIK MESIN,S1,BAIK SEKALI,743
8588,TEKNIK INDUSTRI,S1,BAIK,1561
8589,ARSITEKTUR,S1,BAIK,462
8590,MANAJEMEN PERDAGANGAN,D-III,BAIK,1661
8591,MANAJEMEN PENDIDIKAN,S1,UNGGUL,2684
8592,PENDIDIKAN JASMANI K. JEMBRANA,S1,BAIK,2484
8593,AGRIBISNIS,S1,UNGGUL,3297
8594,TEKNOLOGI HASIL PERTANIAN,S1,B,2161
8595,AGRIBISNIS,S2,BAIK SEKALI,63
8596,HUKUM EKONOMI SYARIAH,S1,B,1030
8597,AGROEKOTEKNOLOGI,S1,UNGGUL,3297
8598,ILMU LINGKUNGAN,S3,A,2649
8599,ILMU ADMINISTRASI NIAGA,S1,BAIK,2687
8600,ILMU HUKUM,S1,B,3777
8601,AGROTEKNOLOGI,S1,BAIK SEKALI,120
8602,ILMU KESEHATAN MASYARAKAT,S2,UNGGUL,2666
8603,ILMU GIZI,S1,UNGGUL,2666
8604,ADMINISTRASI RUMAH SAKIT,D-III,BAIK,964
8605,PROMOSI KESEHATAN,D-IV,BAIK,964
8606,PENDIDIKAN ISLAM ANAK USIA DINI,S1,B,2014
8607,PENDIDIKAN BAHASA INGGRIS,S1,B,1231
8608,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK SEKALI,1750
8609,MANAJEMEN PENDIDIKAN,S2,BAIK SEKALI,623
8610,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,3842
8611,MANAJEMEN,S1,BAIK SEKALI,680
8612,ADMINISTRASI KESEHATAN,S1,BAIK,2325
8613,SISTEM INFORMASI,D-III,B,2523
8614,PENDIDIKAN FISIKA,S1,BAIK SEKALI,3016
8615,AKUNTANSI,S1,UNGGUL,3298
8616,ADMINISTRASI BISNIS,S1,UNGGUL,3298
8617,PENDIDIKAN PROFESI BIDAN,PROFESI,BAIK,174
8618,KEBIDANAN,S1,BAIK,174
8619,FARMASI,D-III,BAIK SEKALI,769
8620,ILMU PENYAKIT DALAM,SPESIALIS,UNGGUL,2049
8621,KEBIDANAN,S2,BAIK SEKALI,2049
8622,KESEHATAN ANAK,SPESIALIS,UNGGUL,2049
8623,KEDOKTERAN FORENSIK DAN STUDI MEDIKOLEGAL,SPESIALIS,UNGGUL,2665
8624,ADMINISTRASI KESEHATAN,S1,BAIK SEKALI,616
8625,NERS,PROFESI,BAIK SEKALI,1242
8626,KEPERAWATAN,S1,BAIK SEKALI,1242
8627,PENDIDIKAN BAHASA INDONESIA,S2,BAIK SEKALI,1242
8628,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,1690
8629,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,UNGGUL,3186
8630,PENDIDIKAN MATEMATIKA,S3,UNGGUL,3186
8631,PENDIDIKAN BAHASA INDONESIA,S1,BAIK SEKALI,408
8632,MANAJEMEN PENDIDIKAN,S2,BAIK SEKALI,121
8633,PENDIDIKAN DASAR,S2,UNGGUL,2684
8634,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,3385
8635,BIMBINGAN DAN KONSELING,S1,BAIK SEKALI,1242
8636,BIMBINGAN DAN KONSELING,S1,BAIK SEKALI,550
8637,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,2285
8638,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,2285
8639,KEBIDANAN,D-III,BAIK SEKALI,1979
8640,ANALIS KESEHATAN,D-III,BAIK SEKALI,1697
8641,UROLOGI,SPESIALIS,UNGGUL,2685
8642,ILMU KEBIDANAN,S2,BAIK SEKALI,2666
8643,FARMASI,D-III,BAIK SEKALI,550
8644,FARMASI,D-III,UNGGUL,2421
8645,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,2562
8646,ILMU AL-QUR`AN DAN TAFSIR,S2,B,992
8647,KEPERAWATAN,S2,UNGGUL,2121
8648,REKAM MEDIS DAN INFORMASI KESEHATAN,D-III,UNGGUL,2356
8649,FISIOTERAPI,D-III,BAIK,3506
8650,KESEHATAN MASYARAKAT,S2,BAIK SEKALI,2069
8651,BIDAN,PROFESI,BAIK,3206
8652,KEBIDANAN,S1,BAIK,3206
8653,KEBIDANAN,D-III,BAIK,3865
8654,PENDIDIKAN BIOLOGI,S1,BAIK SEKALI,2024
8655,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,1818
8656,PENDIDIKAN KEAGAMAAN KATOLIK,S1,BAIK,499
8657,PENDIDIKAN SENI RUPA,S1,A,2325
8658,PENDIDIKAN MATEMATIKA,S1,C,3884
8659,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,B,3408
8660,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,3013
8661,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,3470
8662,AKUNTANSI,D-III,UNGGUL,1836
8663,MANAJEMEN,S1,UNGGUL,2074
8664,MANAJEMEN,S1,UNGGUL,2049
8665,ILMU EKONOMI,S3,BAIK SEKALI,1467
8666,ILMU EKONOMI,S2,UNGGUL,2160
8667,MANAJEMEN,S2,BAIK SEKALI,1836
8668,AKUNTANSI,S1,BAIK SEKALI,493
8669,ILMU EKONOMI,S2,UNGGUL,154
8670,AKUNTANSI,S1,BAIK,749
8671,MANAJEMEN,S1,BAIK,3698
8672,EKONOMI PEMBANGUNAN,S1,BAIK SEKALI,63
8673,EKONOMI SYARIAH,S1,BAIK SEKALI,1155
8674,PERBANKAN DAN KEUANGAN,D-III,BAIK SEKALI,3290
8675,PJJ MANAJEMEN,S2,BAIK SEKALI,3298
8676,KEUANGAN DAN PERBANKAN,D-III,BAIK SEKALI,3506
8677,AKUNTANSI,S1,UNGGUL,1231
8678,AKUNTANSI,S2,UNGGUL,3081
8679,EKONOMI SYARI'AH,S1,BAIK SEKALI,2237
8680,KEUANGAN DAN PERBANKAN,D-III,BAIK SEKALI,1541
8681,AKUNTANSI,S1,UNGGUL,2684
8682,AKUNTANSI,S1,BAIK SEKALI,1286
8683,MANAJEMEN,S2,UNGGUL,2074
8684,AKUNTANSI,S1,UNGGUL,2074
8685,MANAJEMEN INOVASI,S2,BAIK,3302
8686,AKUNTANSI,S1,UNGGUL,3228
8687,ILMU AKUNTANSI,S3,UNGGUL,2074
8688,MANAJEMEN,S1,UNGGUL,3228
8689,MANAJEMEN,S1,BAIK SEKALI,1870
8690,EKONOMI PEMBANGUNAN,S1,BAIK SEKALI,688
8691,MANAJEMEN,S1,BAIK,646
8692,MANAJEMEN,S2,BAIK SEKALI,2024
8693,ADMINISTRASI BISNIS,D-III,BAIK SEKALI,2349
8694,AKUNTANSI,D-III,BAIK SEKALI,2495
8695,EKONOMI SYARI'AH,S1,BAIK SEKALI,534
8696,AKUNTANSI,S1,BAIK,2374
8697,MANAJEMEN,S1,BAIK SEKALI,1842
8698,AKUNTANSI,S1,UNGGUL,1560
8699,AKUNTANSI,S1,UNGGUL,1822
8700,AKUNTANSI,S1,UNGGUL,2357
8701,MANAJEMEN,S1,BAIK SEKALI,582
8702,MANAJEMEN,S2,BAIK SEKALI,1529
8703,MANAJEMEN PAJAK,D-III,BAIK,398
8704,MANAJEMEN,S1,BAIK SEKALI,596
8705,MANAJEMEN,S1,UNGGUL,3896
8706,AKUNTANSI,D-III,BAIK SEKALI,3506
8707,AKUNTANSI,S1,BAIK SEKALI,1870
8708,MANAJEMEN,S1,UNGGUL,2247
8709,MANAJEMEN,S1,BAIK SEKALI,2389
8710,PERBANKAN SYARIAH,S2,BAIK SEKALI,1623
8711,MANAJEMEN KEUANGAN,D-IV,BAIK,1541
8712,MANAJEMEN,S1,BAIK,2374
8713,ILMU EKONOMI,S2,UNGGUL,2665
8714,MANAJEMEN,S2,BAIK SEKALI,2326
8715,AKUNTANSI KEUANGAN,D-IV,BAIK SEKALI,2349
8716,AKUNTANSI,S1,UNGGUL,1655
8717,EKONOMI SYARIAH,S1,UNGGUL,3281
8718,AKUNTANSI,S1,BAIK SEKALI,607
8719,AKUNTANSI,S1,BAIK,2783
8720,AKUNTANSI,S1,BAIK,3953
8721,AKUNTANSI,S1,BAIK SEKALI,287
8722,MANAJEMEN,S1,BAIK SEKALI,1694
8723,MANAJEMEN ADMINISTRASI,D-III,BAIK SEKALI,2192
8724,EKONOMI PEMBANGUNAN,S1,UNGGUL,2049
8725,AKUNTANSI,S1,BAIK SEKALI,582
8726,AKUNTANSI,S1,BAIK SEKALI,230
8727,ILMU EKONOMI,S3,BAIK SEKALI,2682
8728,AKUNTANSI,S1,UNGGUL,2489
8729,AKUNTANSI,S1,BAIK SEKALI,1242
8730,MANAJEMEN,S1,BAIK,2112
8731,MANAJEMEN,S1,UNGGUL,1528
8732,MANAJEMEN ZAKAT DAN WAKAF,S1,BAIK SEKALI,319
8733,AKUNTANSI,S1,BAIK SEKALI,1590
8734,ILMU AKUNTANSI,S2,BAIK SEKALI,1102
8735,MANAJEMEN,S2,BAIK SEKALI,954
8736,MANAJEMEN,S2,BAIK SEKALI,364
8737,MANAJEMEN,S2,BAIK SEKALI,2489
8738,MANAJEMEN,S1,BAIK SEKALI,2049
8739,MANAJEMEN,S1,BAIK,744
8740,AKUNTANSI,S1,BAIK SEKALI,416
8741,PERBANKAN SYARIAH,S1,BAIK,131
8742,PERPAJAKAN,D-III,BAIK SEKALI,585
8743,AKUNTANSI,D-III,BAIK,398
8744,AKUNTANSI,D-III,BAIK SEKALI,2997
8745,AKUNTANSI,D-III,BAIK,2988
8746,AKUNTANSI,S1,BAIK SEKALI,3086
8747,AKUNTANSI,D-III,BAIK,2970
8748,AKUNTANSI,S1,BAIK,3108
8749,MANAJEMEN,S1,UNGGUL,1836
8750,PERBANKAN SYARIAH,S1,BAIK SEKALI,1154
8751,AKUNTANSI,S1,BAIK,3271
8752,MANAJEMEN,S1,BAIK SEKALI,1396
8753,MANAJEMEN,S1,BAIK SEKALI,3108
8754,MANAJEMEN,S1,BAIK,363
8755,AKUNTANSI,S1,BAIK,478
8756,PERBANKAN SYARIAH,S1,BAIK SEKALI,3272
8757,MANAJEMEN,S2,UNGGUL,3297
8758,MANAJEMEN,S1,BAIK,932
8759,AKUNTANSI,S1,BAIK,2274
8760,AKUNTANSI,S1,UNGGUL,154
8761,MANAJEMEN LINGKUNGAN,S2,BAIK SEKALI,1027
8762,ILMU AKUNTANSI,S2,UNGGUL,2247
8763,MANAJEMEN,S2,BAIK SEKALI,59
8764,MANAJEMEN,S2,UNGGUL,1467
8765,AKUNTANSI,S1,UNGGUL,547
8766,MANAJEMEN,S1,BAIK SEKALI,2997
8767,ILMU EKONOMI,S3,BAIK SEKALI,154
8768,EKONOMI ISLAM,S1,UNGGUL,2471
8769,MANAJEMEN PEMASARAN,D-III,UNGGUL,3284
8770,AKUNTANSI,D-III,BAIK SEKALI,2
8771,AKUNTANSI,S1,BAIK,424
8772,AKUNTANSI,S1,BAIK SEKALI,1082
8773,MANAJEMEN,S1,BAIK SEKALI,1832
8774,ILMU EKONOMI,S2,BAIK,189
8775,AKUNTANSI,S1,BAIK,212
8776,MANAJEMEN,S1,BAIK,2735
8777,MANAJEMEN,S1,BAIK SEKALI,2495
8778,PERPAJAKAN,D-III,UNGGUL,2121
8779,MANAJEMEN,S3,UNGGUL,2645
8780,ILMU AKUNTANSI,S3,UNGGUL,2121
8781,PERBANKAN SYARIAH,S1,BAIK SEKALI,992
8782,AKUNTANSI,S1,BAIK,2447
8783,AKUNTANSI,S1,UNGGUL,1464
8784,PENDIDIKAN PROFESI AKUNTANSI,PROFESI,UNGGUL,2074
8785,MANAJEMEN,S1,UNGGUL,2081
8786,AKUNTANSI,S1,BAIK,2024
8787,AKUNTANSI,S1,UNGGUL,2081
8788,MANAJEMEN,S1,UNGGUL,750
8789,AKUNTANSI,S1,BAIK SEKALI,2923
8790,MANAJEMEN,S2,UNGGUL,2334
8791,AKUNTANSI MANAJEMEN,D-IV,UNGGUL,432
8792,MANAJEMEN,S1,BAIK SEKALI,1464
8793,MANAJEMEN,S1,UNGGUL,2684
8794,AKUNTANSI,S1,BAIK SEKALI,1842
8795,ILMU KOMUNIKASI,S1,BAIK,2831
8796,KEPERAWATAN,D-III,B,2316
8797,KEBIDANAN,D-III,B,2316
8798,KEBIDANAN,D-III,BAIK SEKALI,2403
8799,KEBIJAKAN DAN MANAJEMEN KESEHATAN,S2,UNGGUL,2685
8800,INFORMATIKA,S1,BAIK SEKALI,2223
8801,PENDIDIKAN FISIKA,S1,UNGGUL,547
8802,PROFESI INSINYUR,PROFESI,B,2548
8803,PETERNAKAN,S1,UNGGUL,1895
8804,HUBUNGAN INTERNASIONAL,S1,BAIK,1529
8805,BUDIDAYA PERAIRAN,S1,BAIK,2483
8806,PARIWISATA,S2,BAIK,3186
8807,PENDIDIKAN DASAR,S2,A,1534
8808,KENOTARIATAN,S2,UNGGUL,2160
8809,ILMU TERNAK,S2,UNGGUL,2160
8810,SISTEM INFORMASI,S1,BAIK,1895
8811,PSIKOLOGI,S1,BAIK,589
8812,KEWIRAUSAHAAN,S1,BAIK,1680
8813,PENDIDIKAN TEKNOLOGI DAN KEJURUAN,S2,BAIK SEKALI,67
8814,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK SEKALI,2659
8815,ADMINISTRASI PERKANTORAN,D-III,BAIK,3954
8816,ILMU KOMPUTER,S1,BAIK,2588
8817,ILMU EKONOMI,S2,BAIK SEKALI,462
8818,AKUNTANSI,S1,BAIK,1470
8819,TEKNIK INDUSTRI,S1,BAIK,3577
8820,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,BAIK,3858
8821,ILMU KEOLAHRAGAAN,S1,BAIK,1529
8822,TEKNIK SIPIL,S1,BAIK,3174
8823,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,2063
8824,SAINS INFORMASI GEOGRAFI,S1,BAIK,2989
8825,TEKNIK INFORMATIKA,S1,BAIK,1857
8826,MANAJEMEN,S1,BAIK,2557
8827,SISTEM INFORMASI,S1,BAIK,689
8828,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,UNGGUL,1818
8829,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,2022
8830,PENDIDIKAN EKONOMI,S1,BAIK,1576
8831,KEDOKTERAN HEWAN SIKIA BANYUWANGI,S1,BAIK SEKALI,2121
8832,PENDIDIKAN AGAMA ISLAM,S2,BAIK SEKALI,1750
8833,MANAJEMEN,S2,BAIK SEKALI,1529
8834,UROLOGI,SPESIALIS,UNGGUL,2665
8835,KEBIDANAN,S1,BAIK,2307
8836,BIDAN,PROFESI,BAIK,2307
8837,PENDIDIKAN AKUNTANSI,S1,UNGGUL,1872
8838,BIMBINGAN DAN KONSELING PENDIDIKAN ISLAM,S1,BAIK SEKALI,1567
8839,PENDIDIKAN BIOLOGI,S1,BAIK SEKALI,3899
8840,BIMBINGAN DAN KONSELING,S1,UNGGUL,3793
8841,PENDIDIKAN AGAMA ISLAM,S2,UNGGUL,938
8842,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,UNGGUL,2589
8843,MANAJEMEN PERUSAHAAN,D-III,BAIK SEKALI,667
8844,ILMU EKONOMI,S1,BAIK SEKALI,2237
8845,MANAJEMEN,S1,BAIK,2024
8846,AGRIBISNIS,S1,UNGGUL,154
8847,AGROTEKNOLOGI,S1,UNGGUL,154
8848,AKUNTANSI,S1,BAIK,2557
8849,INFORMATIKA,S2,UNGGUL,2682
8850,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,3001
8851,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,3672
8852,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,2102
8853,MANAJEMEN PAJAK,D-III,BAIK SEKALI,3225
8854,PENDIDIKAN BAHASA DAN KEBUDAYAAN LAMPUNG,S2,BAIK SEKALI,2247
8855,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK,1218
8856,ILMU ADMINISTRASI NEGARA,S1,BAIK SEKALI,3011
8857,MANAJEMEN,S1,BAIK SEKALI,3031
8858,PENDIDIKAN BIOLOGI,S1,BAIK,2596
8859,ILMU ADMINISTRASI NEGARA,S1,BAIK SEKALI,287
8860,ILMU KOMPUTER,S1,BAIK,318
8861,TEOLOGI,S3,BAIK,1103
8862,ILMU HADIST,S1,BAIK SEKALI,1147
8863,ILMU AL QURAN DAN TAFSIR,S1,UNGGUL,1147
8864,KIMIA,D-III,BAIK SEKALI,2646
8865,BIMBINGAN KONSELING ISLAM,S1,BAIK SEKALI,1100
8866,PENDIDIKAN JASMANI,S1,BAIK,2623
8867,TEKNIK KIMIA,S1,UNGGUL,3307
8868,MANAJEMEN,S2,UNGGUL,1943
8869,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,3768
8870,MANAJEMEN PELAYANAN RUMAH SAKIT,D-III,BAIK SEKALI,2316
8871,ILMU GIZI KLINIK,SPESIALIS,UNGGUL,2665
8872,PENDIDIKAN BIOLOGI,S1,BAIK SEKALI,2182
8873,BIMBINGAN KONSELING ISLAM,S1,BAIK,2285
8874,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",S1,B,3510
8875,TADRIS BAHASA INGGRIS,S1,UNGGUL,951
8876,AGROTEKNOLOGI,S1,BAIK,2698
8877,SASTRA INGGRIS,S1,UNGGUL,2263
8878,AGRIBISNIS,S1,UNGGUL,750
8879,ORTODONSIA,SPESIALIS,UNGGUL,2685
8880,MANAJEMEN INFORMATIKA,D-III,BAIK,1919
8881,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,3836
8882,ILMU KESEHATAN TELINGA HIDUNG TENGGOROK BEDAH KEPALA DAN LEHER,SPESIALIS,UNGGUL,2049
