id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah
AIKjg3vKCMgBR4B4kV79mpevQDHrssqKmio61vXDUS0WRcybqq355Clfy3lCoQHdH9Twig==,Kota Bitung,Prov. Sulawesi Utara,Baik,STBM DUA SAUDARA,Aktif,Sekolah Tinggi Bisnis dan Manajemen Dua Saudara,Swasta,2,500.000 - 16.250.000
n_YRCwWQFCthz38a7_UeeeJyCfqz2BQWq0dV8t5M5iotfIN0d5zw6LT1U6ZPnjAZlD8NQg==,Kota Banda Aceh,Prov. Aceh,,ATRO-YSB ,Alih Bentuk,Akademi Teknik Radiodiagnostik dan Radioterapi Yayasan Sihat Beurata ,Swasta,1,
8I3H5a-_n188Ewx07u_ubsnPWq8FRBsMtEEEMWb9ZlRX-HTLX33-LDwWOjt45pRAuQZakg==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik,AKMRTV,Aktif,Akademi Komunikasi Media Radio Dan TV Jakarta,Swasta,1,7.000.000 - 7.000.000
W-Ohdfaw932oBuoj2IXyw6UEPg3CmojlJYfKpyFX-9OxIZAhrloYOa5L_VWhbeHJyex_IA==,Kota Surakarta,Prov. Jawa Tengah,Baik,ABA HARAPAN BANGSA S,Alih Bentuk,Akademi Bahasa Asing Harapan Bangsa,Swasta,1,
Ha4rDoWu8h3K6Iaw92fZkA73-auSF3jZycvgaV52Tx_3Bd5tIfREQhn0hSfAFOxh2er2MA==,Kota Medan,Prov. Sumatera Utara,,STMIK SM-RAJA XII,Alih Bentuk,STMIK Sisingamangaraja XII,Swasta,4,
P4wx5KY3tRlpkk1KpPRFoLv1JrKfMB-GyYDwyaqk5qvPUmjmkMkIuIacGWkgXd2IAwIhGQ==,Kota Bogor,Prov. Jawa Barat,,,Alih Bentuk,Akademi Kebidanan Wijaya Husada Bogor,Swasta,1,
oNwJ678uCPHWGbitihcWRsv9gDCDtz8FoMY2l3JxdLZKJD2TFE4Xq8ruRYTU8sp_GiRFBw==,Kab. Pati,Prov. Jawa Tengah,,,Alih Bentuk,Akademi Kebidanan Bakti Utama Pati,Swasta,1,
RquPYz4Xx0Hj3YHpCKXGfQ4p3nrmCixXiFyY3m3y848GXgQ3bVIRDqLBJ23lyBZyXEH2Xw==,Kota Bandar Lampung,Prov. Lampung,B,UM Lampung,Aktif,Universitas Muhammadiyah Lampung,Swasta,14,1.470.000 - 7.980.000
4IaoP5g0M96WKNDMiAZUCvPkWmprqGtel_0xq93B687bRANj-o7U3lWMZl0qcuM2cuV87A==,Kota Jambi,Prov. Jambi,Baik,STITEKNAS JAMBI,Aktif,Sekolah Tinggi Teknologi Nasional,Swasta,2,200.000 - 2.000.000
A5z0ya3GTQ4ALIExsQwbj1DI3igiK6zfFT6RQEzfXDnXU0ktqQImfchOPp7AroV8tLNsBw==,Kab. Garut,Prov. Jawa Barat,Baik,STH GARUT,Aktif,Sekolah Tinggi Hukum Garut,Swasta,1,500.000 - 8.000.000
Jw3cNhrCAUZLBu34i5zcL26bn5skCf1KSEsKf2y5OotLiarX8R0UaSsB3n9W1dHM0lIQZg==,Kab. Aceh Tenggara,Prov. Aceh,,,Tutup,Sekolah Tinggi Ilmu Ekonomi Gunung Leuser,Swasta,3,
esF6TMcy_TDg8Y7HsdizIOehW7272N1mGUrC3SMD-en05uWLlxyxRlWhM8s-s38Ora7A_Q==,Kota Palopo,Prov. Sulawesi Selatan,Baik Sekali,UNCP,Aktif,Universitas Cokroaminoto Palopo,Swasta,17,1.750.000 - 6.000.000
pLYscEF4CJWlb_DW7i-NcKBsk5j4xrCZS1rx2xDRXKvlYoqPu-8cKHldby9x3kPyPv2KNg==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,UIMA,Aktif,Universitas Indonesia Maju,Swasta,19,3.000.000 - 8.290.000
yalaAEZrxdSNP6MHHpBSBijeLXUsU_ZCc_Trekull3aMlfFU5N_0IkIIxSiQjeQLZEdahQ==,Kota Bima,Prov. Nusa Tenggara Barat,Baik,AKBID SMB,Aktif,Akademi Kebidanan Surya Mandiri Kota Bima,Swasta,1,
-DNb0BJEzgMtR_ybTixhP2P1pzGHdLNWObPoJ7AGk2Wod1bQzNmI2dcWRO9gC7PeA6B2WQ==,Kab. Tabanan,Prov. Bali,Baik Sekali,PIB,Aktif,Politeknik Internasional Bali,Swasta,6,3.500.000 - 35.210.000
Q0Q7BlAtY3h9ql197RswEQJKqI3TOjiWSAIHgStqT_VU8QaapGBz5fILdKvJLkCIHnarcw==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,,AKBID YRSJ,Alih Bentuk,Akademi Kebidanan Yayasan Rumah Sakit Jakarta,Swasta,1,
PB1y4wk4RHIwtLr2DdSNotu5yImHQ5c0DdiFDyqC4AX_IxATbOxiHPEi7xO0hNf-TXhLIA==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,B,STPI,Aktif,Sekolah Tinggi Perpajakan Indonesia,Swasta,1,2.800.000 - 11.350.000
CnNAk5ylfOqxn_jQe60aQylyyYq0qx9acl54uB07Q8oSy40Y6QzFpzijiYgtEROyZ9J5Zg==,Kab. Karawang,Prov. Jawa Barat,,,Alih Bentuk,STIKES Kharisma Karawang,Swasta,5,
5xO_TmNzHHZp3kapK3XLsR4rEPdT_fIFBMvcCuWFjZbRf7-3IE4Zva-YTa_iuFZSjclMag==,Kab. Pinrang,Prov. Sulawesi Selatan,,STIH Cokroaminoto Pi,Alih Bentuk,Sekolah Tinggi Ilmu Hukum Cokroaminoto,Swasta,1,
il-gTpYnmJ0WoU48GvYU_wkx0vh0BcPOxOTltk3bGuHEwbzgdtl2niHzPj4bSMJXgYaIDA==,Kota Tasikmalaya,Prov. Jawa Barat,B,UBTH,Aktif,Universitas Bakti Tunas Husada,Swasta,12,450.000 - 450.000
FcGWZSm5WpH8MuGJy5Ny5rDhmzQQ17gX79byWVhgq1dwJkBRsar_AC1GiMFn_L9rCDDqQg==,Kota Singkawang,Prov. Kalimantan Barat,Baik,STIE Mulia Singkawan,Aktif,Sekolah Tinggi Ilmu Ekonomi Mulia Singkawang,Swasta,2,6 - 4.250.000
XgSP1VqyPAHITBywsRRJAQn4erDcebxy4jw71whV6X-g3oGko-yZpcJ7gxYfYrqFri9AWw==,Kab. Pasuruan,Prov. Jawa Timur,Baik,ITB YADIKA PASURUAN,Aktif,Institut Teknologi dan Bisnis Yadika Pasuruan,Swasta,6,1.300.000 - 4.965.000
VtTq4zrm0aEnh1dziDQlk4cPhqYzZHVH1_tx4HTytkQ4MQxD6vXgbFYruYO09pzy6fSE5g==,Kota Yogyakarta,Prov. D.I. Yogyakarta,Baik,"AKFIS ""YAB"" ",Aktif,Akademi Fisioterapi YAB Yogyakarta,Swasta,1,16 - 6.500.000
ftaL5bNpEO3wDJBDe_8eLT4zd3ge5H_6zMEoP7xIbE1O4TbMrEE5XVBnKJ9NeYXVcc-nWA==,Kab. Padang Lawas utara,Prov. Sumatera Utara,Baik,STIKes Paluta,Aktif,Sekolah Tinggi Ilmu Kesehatan Paluta Husada,Swasta,4,240.000 - 24.000.000
hcGb-kRuT1sCFyCVKOL6qL-f1Rn51i8WCwOAUpx9TMBsss_SX20Qjki2H8PJ2j57GOS38Q==,Kota Samarinda,Prov. Kalimantan Timur,,,Alih Bentuk,Akademi Kesehatan Lingkungan MuhammadiyahSamarinda,Swasta,1,
5y61pgxux6WkcfnXCZ-1NAydZde3JCQMgeaqMgomzWFRubFIpctWOPyAhaq6Ik_O-gTjdQ==,Kab. Kuburaya,Prov. Kalimantan Barat,,STIK Muh Ptk,Alih Bentuk,STIK Muhammadiyah Pontianak,Swasta,4,
dnU9VMwNzbcBXa-NyBM3qWb3xQX4LubzXshbYiDkIbGgxig0dec-LpGFJ7YOFrrn4-RR6g==,Kab. Sumbawa,Prov. Nusa Tenggara Barat,Baik Sekali,UTS,Aktif,Universitas Teknologi Sumbawa,Swasta,35,
T3admBm86rxVo1IMZqzFJrMzDyITRxNg0y83_aqKsbNTVZlQ_-ZF-Hd8nAn1eoy-uE8idQ==,Kota Yogyakarta,Prov. D.I. Yogyakarta,Baik,akphrasta,Aktif,Akademi Pariwisata Indraphrasta,Swasta,1,
lnVM6yNcu9zNK3Bwg_O31D2ewGmZy1kJg0JlCqajzgn2rIzWvZcQWysWvjKVJmeUVMUUYw==,Kab. Bogor,Prov. Jawa Barat,,,Alih Bentuk,Akademi Pariwisata Tunas Nusantara Mandiri,Swasta,1,
7lEsMF82s4O4lYCiHkgbKRFjWL18vutY-4gCUJxRniid9CTYH_FXUigazPVu9DJTQJE2Xw==,Kab. Kolaka,Prov. Sulawesi Tenggara,,STT Mekongga,Alih Bentuk,Sekolah Tinggi Teknologi Mekongga,Swasta,2,
-vCvnrc8IDPVV6Y11FLSliFWHoa_rSln3AfhfeBOjbCRnUGZOpGgYDHXS-jlH9mWBK4Ifg==,Kota tangerang Selatan,Prov. Banten,Baik,APTI,Aktif,Akademi Perhotelan Tunas Indonesia,Swasta,1,
vc8it6j_kfqUziyDJ-ey5dXRkBpv3mOF2OBg6KZu0H01DsdJExurvG3w2UmqDpQfrDh9Bw==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik Sekali,SU,Aktif,Universitas Sampoerna,Swasta,16,
FJhd9-iAC-hnL2K3s9tlk7p1mBH7nZMUYwqpW-JK2Dbt3ntpcPEQaunxuSgT1xY9pWp63A==,Kab. Pinrang,Prov. Sulawesi Selatan,Baik,STT-B,Aktif,Sekolah Tinggi Teknik Baramuli,Swasta,3,1.500.000 - 2.950.000
BBtwAVEdRRkoT623jpc_4tskAIzT5MtrN66ss64_7pOgkCykmnsP5VPj0sD_Fz_1K0aHjA==,Kota Bekasi,Prov. Jawa Barat,,STIKes Mika,Aktif,Sekolah Tinggi Ilmu Kesehatan Mitra Keluarga ,Swasta,7,500.000 - 17.140.000
WbEV5p2gKMEWT1ma2sHF6l_zP8eYhP0XY0r-vZzptRy-lFRAU9JSp8ZAvzQDqF7PnohM4A==,Kota Pare-Pare,Prov. Sulawesi Selatan,,AKPER FATIMA PAREPAR,Alih Bentuk,Akademi Keperawatan Fatima Pare-pare,Swasta,1,
StQbwczaJDdfFybYD6dftBZRQcF8VGOQJ3H1eTP9oo-UVhDou69THjqs-_oBif7aOPMjAg==,Kab. Bogor,Prov. Jawa Barat,Baik,Politeknik SSR,Aktif,Politeknik Sains Seni Rekakreasi,Swasta,3,6.300.000 - 6.300.000
tcRVQLR_Ab7x9PohMklqIi6CDBavA-K0ZSUSqh0fjBTN2hQuqlrdoQVbikIUNAll_-fdGA==,Kota Yogyakarta,Prov. D.I. Yogyakarta,Baik,STIKOM Yogyakarta,Aktif,Sekolah Tinggi Ilmu Komunikasi Yogyakarta,Swasta,4,
--CL7a4Oz-X_kFsyDsLfwGbcxboQRlU3k2c6puJnVoYMJsvUveOE-Y9o_pWETKcEvGlxPg==,Kab. Karo,Prov. Sumatera Utara,Baik,UQB,Aktif,Universitas Quality Berastagi,Swasta,12,1.000.000 - 4.700.000
Kn7b906eeDo3Q8KJ_7PKacw9nfuDOMogYlrcPxH9gfkOFdUIrjcq_by-FZYujKZ4tpmU7w==,Kota Palu,Prov. Sulawesi Tengah,Baik,AKFAR TADULAKO FARMA,Aktif,Akademi Farmasi Tadulako Farma ,Swasta,1,
YPoRVsUCR8ttCYlpLoFcKK_KdKo7NPUaImCBX4h1_t6uNWdhwx46-The66mynZ7Am7vJrg==,Kota Semarang,Prov. Jawa Tengah,,AKPER KESDAM IV/DIP,Alih Bentuk,Akademi Keperawatan Kesdam IV/Diponegoro,Swasta,1,
e8SRTfOMVj_cC9L9mlo-FKTXwrEhetarv9-f6-A7uIdc3keydSpWKZu0YkvCKvd8kgGAsg==,Kota Kendari,Prov. Sulawesi Tenggara,Baik,POLITEKNIK INDOTEC,Aktif,Politeknik Indotec Kendari,Swasta,3,2.400.000 - 2.400.000
JUkCJ02o9sfB8Z7oP8XP6Wn1BBQNM_U8_Oei9mvFjHCHaFNn4MK0wekllVg0UmT0teIYEg==,Kota Kupang,Prov. Nusa Tenggara Timur,Baik,UNADRI,Aktif,Universitas Aryasatya Deo Muri,Swasta,11,2.500.000 - 2.500.000
rkU5pt2WoOr62lweNftLLBX5QNmf7sQg52zZXLoY49Bai3qaHIww4IZLCNKg6h6xA9Ab6Q==,Kota Semarang,Prov. Jawa Tengah,Baik Sekali,Universitas AKI,Aktif,Universitas Aki,Swasta,9,1 - 12.075.000
PE5CyGMDTvkSq-dhxmR_G8fBPSKz9iSPx46xeh7mZexV6zY7ylj9ubii-_9_POkSHmY2gA==,Kab. Luwu,Prov. Sulawesi Selatan,,,Pembinaan,Akademi Kebidanan Graha Rabita Anugerah,Swasta,1,
IxzLp3ePiAYTXaYjvCimx9Q3B90WwKu4H-8JrvxyaenVAX1biKjbKdFDrLI312lfSPezUQ==,Kota Banda Aceh,Prov. Aceh,Baik,AKFAR YPPM MANDIRI,Aktif,Akademi Farmasi YPPM Mandiri,Swasta,1,2.400.000 - 2.500.000
N9mHZ-7uimvZa2aj4TwlhnGaV3O7y-Jf2Jv7oi62nUegqmJuoHu868_2O32XiJaPMcuKSw==,Kota Palembang,Prov. Sumatera Selatan,Baik,AKMAR BINA BAHARI PA,Alih Bentuk,Akademi Maritim Bina Bahari,Swasta,1,3.000.000 - 3.000.000
X4N2zmNFqRke-kfAsLIuEpbAVj0NxUCi1U6z7ZzBHAapS_E9HqxgmpmXh-ctx8VQapJR4A==,Kota Bandung,Prov. Jawa Barat,,,Alih Kelola,Sekolah Tinggi Teknologi YBS Internasional,Swasta,2,
76RoQw6KozzBWS6x86NpvZ4bVP62QaaWW1C-vTX5B3U0HVmHPA0i59KxZz5PP175ov-Jkw==,Kota Makassar,Prov. Sulawesi Selatan,,UKDM,Tutup,Universitas Karya Dharma Makassar,Swasta,13,
IABPbqA-Vw-InakZeLCHcR2tBKYWv_hfphz1UytHcfzknFsXkhg1y_6HXetTRp2HDhyuHw==,Kab. Semarang,Prov. Jawa Tengah,Baik Sekali,UNDARIS,Aktif,Universitas Darul Ulum Islamic Centre Sudirman,Swasta,9,50.000 - 12.500.000
2laawdgx93Ei8KGbZZG5qGcst5Rtz0dWcvTlVhfs1wft8fIeC-GGWScotQM7I6IIyOnLUg==,Kota Banda Aceh,Prov. Aceh,Baik,AM-AD,Aktif,Akademi Maritim Aceh Darussalam,Swasta,1,3.500.000 - 3.500.000
HSHwBYD6RkA7nlC-LlkuL3t_i51DEqlbeMLbW8N3E9vS3fLRE2f3FFJoUXsqBM1oQpMxrA==,Kab. Bone,Prov. Sulawesi Selatan,Baik Sekali,UNCAPI,Aktif,Universitas Cahaya Prima,Swasta,9,
Of0tGSXHvUvXvtTnGi8bjTaJIrWwr_aiTLMSaXDkncO5Cog3Ui5HKv8ACO8NMtXdd6Vo-w==,Kota Makassar,Prov. Sulawesi Selatan,,Nitro,Alih Bentuk,Sekolah Tinggi Ilmu Manajemen Nitro Makassar,Swasta,3,
LVA-kT9mBapgzOGNnumpnNyQ6Vcm_IQ_ul3NuphWPQreRlUzwV_ujKx422IKVsy2ak6MwQ==,Kab. Tulungagung,Prov. Jawa Timur,Baik,ITBKES MUTU,Aktif,Institut Teknologi Bisnis dan Kesehatan Muhammadiyah Tulungagung,Swasta,4,
V0_14G7BOuz9_3dhaqR9fggdFFyoiIDrUGNi0rwBqZCEVYh5UsxE6zf5VAHg0mXf_-28JA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik Sekali,STIEMJ,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Jakarta,Swasta,4,
ZXZ5vhBrkgv-XHmT9CeeA677c9S03Uob2CWUDlDZWmTi74xbMKDDX5t88b1gDyLFH5r0Jg==,Kota Padang,Prov. Sumatera Barat,Baik Sekali,AKPER KESDAM I/BB PA,Aktif,Akademi Keperawatan Kesdam I/Bukit Barisan Padang,Swasta,1,3.000.000 - 3.000.000
3fVfkiBQmr5JxD2YhJqtwM7PHFQYBJaNGEo0Mj2-kU3qemIhWsy6lTg19fzsyhK8a8XSPw==,Kota Cilegon,Prov. Banten,,STIKOM Al-Khairiyah,Alih Bentuk,Sekolah Tinggi Ilmu Komputer Al-khairiyah,Swasta,2,
wHIbsy34ih2ucxNxSn-PwMdiN5W40kEpL_IrY2h8DBwfuSdQ9SbhNh8A9VOj6gJ0J_Oxpg==,Kota Kendari,Prov. Sulawesi Tenggara,,ITK Avicenna,Aktif,Institut Teknologi dan Kesehatan Avicenna,Swasta,10,2.000.000 - 17.500.000
0xQW07IK4ObxtPZLNXUYuOnaXo5QwqBq3M3WM-cC2xDuLPaC8qyWcWCcl62WNFMFFmA9jw==,Kab. Bogor,Prov. Jawa Barat,B,UNIP,Aktif,Universitas IPWIJA,Swasta,7,200.000 - 32.000.000
aEogjq-q_AjAoLfSBbUsUuCkMgx4GOyrXhtSxiNxJVjY13Mhxw3atNn6dwGDMqQYQjLlrA==,Kab. Bogor,Prov. Jawa Barat,,,Aktif,Sekolah Tinggi Kepemerintahan dan Kebijakan Publik,Swasta,1,5.000.000 - 7.500.000
LFC94NRxGDfrjuAj4HMMOKaL0582W14iPz_sXOgPTDSDASI_yRH2P2nEn_vrEJiW-a--3Q==,Kab. Banggai,Prov. Sulawesi Tengah,,AMIK NURMAL,Aktif,AMIK Luwuk Banggai,Swasta,2,2.700.000 - 3.000.000
bhhdX0QU-yLbPsp154g23Ozwf_maTU133Z7ERFgQjQTL-6eNNWRkEXFctKz25UJ3u2WOIA==,Kota Kediri,Prov. Jawa Timur,,,Tutup,STMIK Cahaya Surya,Swasta,1,
uDjjLAy19IebA9KaSCU2VLJAnF6X8Lsf_idF16KNvGgQziqoQ80gQoC8QdmPhOWX4hKFfQ==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,,Akademi Kebidanan Ja,Alih Bentuk,Akademi Kebidanan Jayakarta Sehat,Swasta,1,
n_QtoZWR-NEVM3dbJgalqLvSe3ebvbsTCWpJxrKFj6sdU2brhUWiPdWwQ44Zd2HnZUO8fQ==,Kab. Bengkayang,Prov. Kalimantan Barat,,AKMEN-BS Bengkayang,Aktif,Akademi Manajemen Bumi Sebalo Bengkayang,Swasta,1,2.400.000 - 2.400.000
mwKkctHcap8dZWwJh2ryQ0lacTW4FuY7-QGlG7Hz1y2VDFmJLtNi4kOtNoM-9vbSja4Mpw==,Kab. Cilacap,Prov. Jawa Tengah,Baik Sekali,UNUGHA,Aktif,Universitas Nahdlatul Ulama Al Ghazali Cilacap,Swasta,18,250.000 - 6.380.000
f_xYy5hSaNGAIbT8eILGXLFwiOpWss4fwo6EMLFQRs0r8WACIsUsFzzWVpASPWUE6Si1qQ==,Kab. Sleman,Prov. D.I. Yogyakarta,Baik,INTAN,Aktif,Institut Pertanian (Intan) Yogyakarta,Swasta,3,3.000.000 - 3.000.000
U3Z78JISxhl_j4bTSVog6JfoYb_A8oOEobI9V7DCk2z1oWTHyC_dl_OLrZMPhcrDs2kl3w==,Kab. Tana Toraja,Prov. Sulawesi Selatan,,AKBID Sinar Kasih ,Alih Bentuk,Akademi Kebidanan Sinar Kasih Toraja,Swasta,1,
Jutou0tIYRR2yZ2Tswf51ky0qx0EQBThuzhGdIpc4jsZRPIcraQdBac6woMULxECQkAJQQ==,Kota Bandung,Prov. Jawa Barat,Baik,STMIK JABAR,Alih Bentuk,STMIK Jabar,Swasta,6,
wQp-BttHkhTdEZDyyfrvsa5qFm7VYNnGRJ0v-rlOEKs6R51KeqaLvS9aOHmncaPAn3R7IQ==,Kab. Tangerang,Prov. Banten,,,Aktif,Monash University Indonesia,Swasta,21,
Xztfaeh3pGuHRRS9lf6-xmkllnoev0U-M1u7Fk4XcutlKGRG0xnZ0Dasq-31pCaLJbpQTQ==,Kab. Soppeng,Prov. Sulawesi Selatan,B,UNIPOL,Aktif,Universitas Lamappapoleonro,Swasta,7,2.000.000 - 5.500.000
wb1zIrrYDDsT5YxhMGuE3uZJ3MEiThFR3rubwJBPJ6nrMOiYBzvRmK2CECKjR_GjrpJ2cQ==,Kota Bukittinggi,Prov. Sumatera Barat,Unggul,UPNB,Aktif,Universitas Prima Nusantara Bukittinggi,Swasta,19,250.000 - 7.160.000
aN-guxe4W36niuwmUwnUHQWj5_G2nFppmmdBZKtKNZPwFmG7TGlIBcyXdMzCGa-RZLG-DQ==,Kota Cilegon,Prov. Banten,,UMW,Aktif,Universitas Mangku Wiyata,Swasta,7,2.250.000 - 5.100.000
74W9ztSvKODZSTY7QDIvg79ulAyi-8XBDM_FOHxXzji2zNTsk5gf1jB1Rb_0ttkRFAP6wg==,Kota Padang,Prov. Sumatera Barat,,,Tutup,Sekolah Tinggi Ilmu Hukum Padang,Swasta,1,
wLS4izmNjHARU94w_dlbURq4zHlSxeCB7DEv9U2Gy9lk7Kp6c-LhAzyuiVau_30olLPg1Q==,Kota Surakarta,Prov. Jawa Tengah,Baik,UKTS,Aktif,Universitas Kristen Teknologi Solo,Swasta,7,2.275.000 - 4.260.000
OgIpalyct0QUOZiBdUaL8CwXWIopbpNsqOIypaZQ7hQFSjMHABGywvxDrMYr8UIVIFEO1w==,Kota Palembang,Prov. Sumatera Selatan,B,Unanti,Aktif,Universitas Tridinanti,Swasta,19,
Ow8IHz1FJ5kANnQId_d00JVUbO6tPUIgnvRlVW-tnxUwyHf_lu9M5MrMPcViHGUHa7y8QQ==,Kota Palopo,Prov. Sulawesi Selatan,Baik,STIKES KAMI,Aktif,Sekolah Tinggi Ilmu Kesehatan Kamus Arunika,Swasta,3,1.200.000 - 1.700.000
7mVn7mpNO26DkyZWqPI3kRCAl5oHMDptSPNDWLzw7_FMSYgQP8CWnBKdoy3weZrpJxfZ4Q==,Kota Padang,Prov. Sumatera Barat,B,UMCB,Aktif,Universitas Mercubaktijaya,Swasta,10,875.000 - 11.747.500
omnB_VXPZlWVWS61v0d01ziTFg-iPim0FpMbXhTJqz74kNDRWz-iJN_m-dUdf_FGo1CYmQ==,Kota Bandar Lampung,Prov. Lampung,,ATRO PATRIOT BANGSA,Alih Bentuk,AKTEK Radiodiagnostik & Radioterapi Patriot Bangsa,Swasta,1,
Okgya48fOEfFNFnHWTrAcUalU9bSSS4Jc00LBCTXRzHixl8bipTz1y9Q2G0-yg_VUxqyBQ==,Kota Padang,Prov. Sumatera Barat,,,Tutup,Akademi Koperasi Sumbar,Swasta,4,
k9r4gcU-Y0vDrQaRIHLoZRHTI7mBndqrYijNsFRihNh63RJc80qUZKRpEMdsqTRnHHysNg==,Kota Lhokseumawe,Prov. Aceh,,,Tutup,Akademi Keuangan Perbankan Nasional,Swasta,1,
iANUgXvXvJAusxtkxHEJwY4qZ87GyaLCkfOs9jMuzzaIwk53sdRl00RbuwjgDDM9vGdr5Q==,Kab. Karang Asem,Prov. Bali,Baik,,Aktif,STKIP Agama Hindu Amlapura,Swasta,5,25.000 - 25.000
nPv4K5DbcgPHeejU4k3w-fJE9K4WRyjylmfvv2GU6et5Fecc_31LwvA8WtUdL38Gye0X9A==,Kota Cirebon,Prov. Jawa Barat,Baik Sekali,,Aktif,Institut Teknologi dan Kesehatan Mahardika,Swasta,6,700.000 - 70.000.007.000.000
3bASwZnWYhf8SxELOhrp-6HakOFukSwtxT_kcnUKWAv8qYbD9HUKlz3Tatn03PK8sqS_BQ==,Kota Bukittinggi,Prov. Sumatera Barat,Baik,AKPAR PARAMITHA BKT,Aktif,Akademi Pariwisata Paramitha Bukittinggi,Swasta,2,10 - 2.800.000
m91dHIxJjFZGn23crGxYnOKGZlr1XE0gOgpKm30kdm7DDIh1HG123o1cMoTlv2aJZNaFJg==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,,,Tutup,STMIK Bina Mulya,Swasta,4,
X3wfvn0QJSmmc4TPBVMWnZWUxi1pI0o15mYWqN4_623qal5-ROz64TH_3wIqrsHdVXTTMQ==,Kab. Kolaka,Prov. Sulawesi Tenggara,,,Aktif,Akademi  Manajemen Informatika dan Komputer (AMIK) Millenium Kolaka,Swasta,2,
BsY6eIhS0Qmr4u1Zw-qXNZUbu5mAcSLIZmfEtoxqskCZ7O5lNZnyRWYt9GZlpyhOGHEYpQ==,Kab. Bogor,Prov. Jawa Barat,Baik,PDBI,Aktif,Politeknik Digital Boash Indonesia,Swasta,12,3.900.000 - 5.250.000
wsXH5OXoASCmA6Znj266__3JIFrZqwr6LixEZH6pUI8KAQUNW5BTVktqHuFcQ8iOVUmykg==,Kota Makassar,Prov. Sulawesi Selatan,Baik,ITEKES TTN,Aktif,Institut Teknologi dan Kesehatan Tri Tunas Nasional,Swasta,3,3.250.000 - 3.250.000
fKtJcv7wsfa487b4D5tmJFnCTylGL6dFUt5UgMUi9lB882puor7CexKhDkLBadiJtgx3-A==,Kota Tarakan,Prov. Kalimantan Timur,Baik,INSTEKMU TARAKAN,Aktif,Institut Sains dan Teknologi Muhammadiyah Tarakan,Swasta,5,
OXm1K_kprXNUJE0XimKo0Kq7gFqnXC5SmyBq0IwFk1W1Yp8Wy5B9hkYhyLO6kqq0pphKZw==,Kota Surabaya,Prov. Jawa Timur,B,ISTTS,Aktif,Institut Sains dan Teknologi Terpadu Surabaya,Swasta,8,1 - 19.680.000
Ssfx9snO9KlQQsquI8ZSujHrKBkXVg9FjS8RmUA9t1B3vfnP6bJXfcSTUrvWkyM0Ng48GQ==,Kab. Muna,Prov. Sulawesi Tenggara,Baik,STIP Wuna,Aktif,Sekolah Tinggi Ilmu Pertanian Wuna Raha,Swasta,4,
NDDN03nu0skQmYjNDMNr-aSWY5srGFK-XETSiceFCPPOcFCWB6U-uBHzCXbnQUQTdE4FjQ==,Kab. Kolaka,Prov. Sulawesi Tenggara,Baik,TekNas,Aktif,Politeknik Teknokrat Internasional Kolaka ,Swasta,3,2.400.000 - 2.400.000
kEA0nCBF4_h8l_hxtGeP_BCA3jTDOZLxeKk75AX_mABsY9di9iIGl0Y3CSjtD6t3WdJoZg==,Kab. Asahan,Prov. Sumatera Utara,Baik,,Aktif,AKPER Gita Matura Abadi Kisaran,Swasta,1,
Uev4u0yBSUbeOPmqvKz-S2mungz0p0J1s20APRAKOoqaCiYVZd-toRugVLLqR2to8Qjctw==,Kab. Kapuas,Prov. Kalimantan Tengah,,STIH Kuala Kapuas ,Alih Bentuk,Sekolah Tinggi Ilmu Hukum Kuala Kapuas,Swasta,1,
qAR80ZUQ9K-wEP1ub2S1au-6XGkw65Eke-0e3OF-m9423f4J8gNi9_jt2sHJAqynXNGVOA==,Kota Medan,Prov. Sumatera Utara,Unggul,UMSU,Aktif,Universitas Muhammadiyah Sumatera Utara,Swasta,48,600.000 - 9.000.000
C1CCMDxHF8kjViYcBAASJCpL8__y2RjxH4RvsXoxUJNxXbmSEMaRZky_AT-Wj3RgOF5AWQ==,Kab. Grobogan,Prov. Jawa Tengah,,,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan An Nur Purwodadi,Swasta,5,
HRdmSrDqc1fz3kCk0iqIKIRuTczrrn99CA0rru727rwARVhbYWNIQJAL0IFkX3XjKBwJig==,Kota Bandung,Prov. Jawa Barat,Baik Sekali,UNIPI,Aktif,Universitas Persatuan Islam,Swasta,7,3.000.000 - 4.500.000
1x5YLAv2KImXcb3E2MRMvlmPnSMc9m7bkC6oK9TMR7FebVf3Uz_iW1fxQbbBo55EDHto5g==,Kab. Merangin,Prov. Jambi,,,Alih Bentuk,Sekolah Tinggi Ilmu Hukum YPM,Swasta,1,
