cluster,cluster_name,institution_name,institution_code,body_type,link,province,campus_accreditation,banpt_code,rank,institution_code,student_amount,lecturer_amount,average_semester_fee,starting_semester_fee,ending_semester_fee,average_yearly_fee,starting_yearly_fee,ending_yearly_fee
4,Perguruan Tinggi Premium & Prestisius,INSTITUT ILMU SOSIAL DAN BISNIS ANDI SAPADA,790,SWASTA,-,SULAWESI SELATAN,B,banpt-1735,,790,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,STMIK PONTIANAK,791,SWASTA,-,KALIMANTAN BARAT,BAIK,banpt-574,,791,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES BAKTI NUSANTARA GORONTALO,792,SWASTA,-,GORONTALO,BAIK,banpt-3853,,792,-1.0,-1.0,4000000.0,3250000.0,4750000.0,8000000.0,6500000.0,9500000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI SULTAN AGUNG,793,SWASTA,-,SUMATERA UTARA,BAIK,banpt-2224,,793,-1.0,-1.0,4000000.0,3000000.0,5000000.0,8000000.0,6000000.0,10000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES MEDIKA NURUL ISLAM,794,SWASTA,-,ACEH,BAIK,banpt-3485,,794,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PUTRA ABADI LANGKAT,795,SWASTA,-,SUMATERA UTARA,BAIK,banpt-2878,,795,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,STISIP WIDYAPURI MANDIRI,796,SWASTA,-,JAWA BARAT,BAIK,banpt-2532,,796,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,STMIK IM,797,SWASTA,-,JAWA BARAT,TIDAK TERAKREDITASI,banpt-1978,,797,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS NAHDLATUL WATHAN MATARAM,798,SWASTA,-,NUSA TENGGARA BARAT,BAIK SEKALI,banpt-2282,,798,-1.0,-1.0,4000000.0,2000000.0,6000000.0,8000000.0,4000000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ALMA ATA,799,SWASTA,https://campus.quipper.com/directory/universitas-alma-ata,DI YOGYAKARTA,B,banpt-909,96,799,1227.0,133.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MEGA BUANA PALOPO,800,SWASTA,-,SULAWESI SELATAN,BAIK SEKALI,banpt-2456,,800,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI INDONESIA PONTIANAK,801,SWASTA,-,KALIMANTAN BARAT,BAIK,banpt-3928,,801,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH MATARAM,802,SWASTA,https://campus.quipper.com/directory/universitas-muhammadiyah-mataram,NUSA TENGGARA BARAT,B,banpt-3418,141,802,7352.0,255.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN NUSANTARA,803,SWASTA,-,NUSA TENGGARA TIMUR,B,banpt-3534,,803,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,STKIP AL HIKMAH SURABAYA,804,SWASTA,https://campus.quipper.com/directory/stkip-al-hikmah-surabaya,JAWA TIMUR,BAIK,banpt-1934,,804,260.0,32.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN ARTA KABANJAHE,805,SWASTA,-,SUMATERA UTARA,BAIK,banpt-898,,805,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,STMIK MULTICOM BOLAAN MONGONDOW,806,SWASTA,-,SULAWESI UTARA,BAIK,banpt-759,,806,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KOMPUTER PGRI BANYUWANGI,807,SWASTA,-,JAWA TIMUR,BAIK,banpt-594,,807,-1.0,-1.0,4000000.0,3000000.0,5000000.0,8000000.0,6000000.0,10000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS CARITAS INDONESIA,808,SWASTA,-,PAPUA BARAT,BAIK,banpt-1046,,808,-1.0,-1.0,4000000.0,3500000.0,4500000.0,8000000.0,7000000.0,9000000.0
4,Perguruan Tinggi Premium & Prestisius,STIMI BANJARMASIN,809,SWASTA,-,KALIMANTAN SELATAN,BAIK SEKALI,banpt-1055,,809,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,STKIP MUTIARA BANTEN,810,SWASTA,-,BANTEN,BAIK,banpt-2797,,810,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN ROSALIA LAMPUNG,811,SWASTA,-,LAMPUNG,BAIK,banpt-1026,,811,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ICHSAN SIDENRENG RAPPANG,812,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-1149,,812,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI BULUNGAN TARAKAN,813,SWASTA,-,KALIMANTAN UTARA,BAIK,banpt-1078,,813,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU MANAJEMEN SUKMA,814,SWASTA,-,SUMATERA UTARA,B,banpt-2529,,814,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU MANAJEMEN INDONESIA HANDAYANI,815,SWASTA,-,BALI,BAIK,banpt-3712,,815,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKIP CATUR SAKTI,816,SWASTA,-,D.I. YOGYAKARTA,BAIK,banpt-2823,,816,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,STKIP ARRAHMANIYAH,817,SWASTA,-,JAWA BARAT,BAIK,banpt-1992,,817,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,STIKES PAMENANG,818,SWASTA,-,JAWA TIMUR,BAIK,banpt-3104,,818,-1.0,-1.0,4000000.0,2000000.0,6000000.0,8000000.0,4000000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN BARAMULI,819,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-3578,,819,-1.0,-1.0,4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS SEBELAS APRIL,820,SWASTA,-,JAWA BARAT,BAIK SEKALI,banpt-91,,820,-1.0,-1.0,4000000.0,300000.0,7700000.0,8000000.0,600000.0,15400000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES BUANA HUSADA PONOROGO,821,SWASTA,-,JAWA TIMUR,BAIK,banpt-2830,,821,-1.0,-1.0,4000000.0,3500000.0,4500000.0,8000000.0,7000000.0,9000000.0
3,Perguruan Tinggi Menengah di Daerah,STMIK PRANATA INDONESIA,822,SWASTA,-,JAWA BARAT,BAIK,banpt-3216,,822,-1.0,-1.0,3997000.0,234000.0,7760000.0,7994000.0,468000.0,15520000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU KESEHATAN NOTOKUSUMO YOGYAKARTA,823,SWASTA,-,D.I. YOGYAKARTA,BAIK SEKALI,banpt-638,,823,-1.0,-1.0,3975000.0,500000.0,7450000.0,7950000.0,1000000.0,14900000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS BATANGHARI JAMBI,824,SWASTA,https://rencanamu.id/cari-kampus/universitas-batanghari-jambi,JAMBI,BAIK SEKALI,banpt-2497,,824,7254.0,7254.0,3950250.0,3510500.0,28084000.0,7900500.0,7021000.0,28084000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH MALUKU UTARA,825,SWASTA,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-maluku-utara,MALUKU UTARA,BAIK SEKALI,banpt-2318,464,825,9997.0,9997.0,3943375.0,1750000.0,14000000.0,7886750.0,3500000.0,15000000.0
4,Perguruan Tinggi Premium & Prestisius,STMIK BANJARBARU,826,SWASTA,-,KALIMANTAN SELATAN,BAIK,banpt-4019,,826,-1.0,-1.0,3937500.0,3500000.0,4375000.0,7875000.0,7000000.0,8750000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI BAHASA ASING CIPTO HADI PRANOTO,827,SWASTA,-,JAWA BARAT,BAIK,banpt-417,,827,-1.0,-1.0,3925000.0,2150000.0,5700000.0,7850000.0,4300000.0,11400000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT TEKNOLOGI LOMBOK,828,SWASTA,-,NUSA TENGGARA BARAT,BAIK,banpt-939,,828,-1.0,-1.0,3920000.0,3920000.0,3920000.0,7840000.0,7840000.0,7840000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT NASIONAL FLORES,829,SWASTA,-,NUSA TENGGARA TIMUR,BAIK,banpt-1348,,829,-1.0,-1.0,3915000.0,3540000.0,4290000.0,7830000.0,7080000.0,8580000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS PEMBINAAN MASYARAKAT INDONESIA,830,SWASTA,-,SUMATERA UTARA,BAIK,banpt-2927,415,830,-1.0,-1.0,3280000.0,2310000.0,4250000.0,6560000.0,4620000.0,8500000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI BAHASA ASING IEC JAKARTA,831,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-2270,,831,-1.0,-1.0,3900000.0,3900000.0,3900000.0,7800000.0,7800000.0,7800000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES SATRIA BHAKTI NGANJUK,832,SWASTA,-,JAWA TIMUR,BAIK,banpt-2711,,832,-1.0,-1.0,3900000.0,3300000.0,4500000.0,7800000.0,6600000.0,9000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI TRI DHARMA WIDYA,833,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-1431,,833,-1.0,-1.0,3900000.0,3300000.0,4500000.0,7800000.0,6600000.0,9000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES DIAN HUSADA,834,SWASTA,-,JAWA TIMUR,BAIK,banpt-2019,,834,-1.0,-1.0,3900000.0,3250000.0,4550000.0,7800000.0,6500000.0,9100000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS NUSANTARA PGRI KEDIRI,835,SWASTA,https://campus.quipper.com/directory/universitas-nusantara-pgri-kediri,JAWA TIMUR,BAIK SEKALI,banpt-3502,,835,8384.0,243.0,3900000.0,2000000.0,7200000.0,7800000.0,4000000.0,14400000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI KESEHATAN PONDOK PESANTREN ASSANADIYAH PALEMBANG,836,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-3041,,836,-1.0,-1.0,3900000.0,3000000.0,4800000.0,7800000.0,6000000.0,9600000.0
4,Perguruan Tinggi Premium & Prestisius,STKIP PGRI BANGKALAN,837,SWASTA,-,JAWA TIMUR,BAIK SEKALI,banpt-1745,,837,-1.0,-1.0,3900000.0,3800000.0,4000000.0,7800000.0,7600000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS HKBP NOMMENSEN PEMATANGSIANTAR,838,SWASTA,-,SUMATERA UTARA,BAIK SEKALI,banpt-2941,,838,-1.0,-1.0,3900000.0,1500000.0,6300000.0,7800000.0,3000000.0,12600000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT SAINS TEKNOLOGI DAN KESEHATAN INSAN CENDEKIA HUSADA BOJONEGORO,839,SWASTA,-,JAWA TIMUR,BAIK SEKALI,banpt-867,,839,-1.0,-1.0,3900000.0,3900000.0,3900000.0,7800000.0,7800000.0,7800000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI TEKNIK LINGKUNGAN MATARAM,840,SWASTA,-,NUSA TENGGARA BARAT,BAIK,banpt-1912,,840,-1.0,-1.0,3900000.0,3900000.0,3900000.0,7800000.0,7800000.0,7800000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI CENDEKIA BOJONEGORO,841,SWASTA,-,JAWA TIMUR,BAIK,banpt-3730,,841,-1.0,-1.0,3900000.0,3600000.0,4200000.0,7800000.0,7200000.0,8400000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI NU TRATE,842,SWASTA,-,JAWA TIMUR,BAIK,banpt-1880,,842,-1.0,-1.0,3887500.0,2400000.0,5375000.0,7775000.0,4800000.0,10750000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI ARTHA BODHI ISWARA,843,SWASTA,-,JAWA TIMUR,BAIK,banpt-3171,,843,-1.0,-1.0,3875000.0,3000000.0,4750000.0,7750000.0,6000000.0,9500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS COKROAMINOTO PALOPO,844,SWASTA,https://rencanamu.id/cari-kampus/universitas-cokroaminoto-palopo,SULAWESI SELATAN,B,banpt-485,337,844,7839.0,7839.0,3875000.0,1750000.0,6000000.0,7750000.0,3500000.0,12000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS NAHDLATUL ULAMA KALIMANTAN SELATAN,845,SWASTA,-,KALIMANTAN SELATAN,BAIK,banpt-2573,550,845,-1.0,-1.0,3875000.0,1750000.0,6000000.0,7750000.0,3500000.0,12000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KATOLIK WIDYA MANDIRA KUPANG,846,SWASTA,https://rencanamu.id/cari-kampus/universitas-katolik-widya-mandira-kupang,NUSA TENGGARA TIMUR,B,banpt-3358,,846,5657.0,5657.0,3862500.0,1050000.0,8400000.0,7725000.0,2100000.0,15250000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS BINA BANGSA,847,SWASTA,https://rencanamu.id/cari-kampus/sekolah-tinggi-ilmu-ekonomi-bina-bangsa,BANTEN,BAIK,banpt-3456,,847,8319.0,8319.0,3850038.0,3325000.0,26600000.0,7700077.0,6650000.0,26600000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT SAINS DAN TEKNOLOGI AL-KAMAL,848,SWASTA,https://campus.quipper.com/directory/institut-sains-dan-teknologi-al-kamal,D.K.I. JAKARTA,BAIK,banpt-3530,,848,371.0,67.0,3850000.0,3850000.0,3850000.0,7700000.0,7700000.0,7700000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH BUTON,849,SWASTA,https://campus.quipper.com/directory/universitas-muhammadiyah-buton,SULAWESI TENGGARA,BAIK SEKALI,banpt-2226,339,849,5548.0,112.0,3850000.0,1200000.0,7400000.0,7700000.0,2400000.0,13000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DEL,850,SWASTA,-,SUMATERA UTARA,BAIK SEKALI,banpt-1308,,850,-1.0,-1.0,3825000.0,650000.0,7000000.0,7650000.0,1300000.0,14000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU HUKUM IBLAM,851,SWASTA,-,D.K.I. JAKARTA,BAIK SEKALI,banpt-1059,,851,-1.0,-1.0,3812500.0,3625000.0,4000000.0,7625000.0,7250000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS PANDANARAN,852,SWASTA,-,JAWA TENGAH,B,banpt-2289,320,852,-1.0,-1.0,3800000.0,400000.0,7200000.0,7600000.0,800000.0,14400000.0
4,Perguruan Tinggi Premium & Prestisius,STMIK MARDIRA INDONESIA,853,SWASTA,-,JAWA BARAT,BAIK,banpt-3396,,853,-1.0,-1.0,3800000.0,3600000.0,4000000.0,7600000.0,7200000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS NUSA PUTRA,854,SWASTA,-,JAWA BARAT,UNGGUL,banpt-177,185,854,-1.0,-1.0,3800000.0,500000.0,7100000.0,7600000.0,1000000.0,14200000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS KUSUMA HUSADA SURAKARTA,855,SWASTA,-,JAWA TENGAH,BAIK,banpt-688,,855,-1.0,-1.0,3775000.0,600000.0,6950000.0,7550000.0,1200000.0,13900000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI TEKNOLOGI MIGAS,856,SWASTA,-,KALIMANTAN TIMUR,B,banpt-2268,,856,-1.0,-1.0,3775000.0,500000.0,7050000.0,7550000.0,1000000.0,14100000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN KOMPUTER PESAT NABIRE,857,SWASTA,-,PAPUA,BAIK,banpt-2708,,857,-1.0,-1.0,3775000.0,2100000.0,5450000.0,7550000.0,4200000.0,10900000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS NUSA BANGSA,858,SWASTA,-,JAWA BARAT,BAIK,banpt-2970,515,858,-1.0,-1.0,3775000.0,550000.0,7000000.0,7550000.0,1100000.0,14000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU EKONOMI PEMNAS INDONESIA,859,SWASTA,-,JAWA TIMUR,BAIK,banpt-2213,,859,-1.0,-1.0,3750000.0,2500000.0,5000000.0,7500000.0,5000000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS DHARMA WACANA,860,SWASTA,-,LAMPUNG,B,banpt-519,,860,-1.0,-1.0,3750000.0,1000000.0,6500000.0,7500000.0,2000000.0,13000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS AL-AZHAR,861,SWASTA,-,SUMATERA UTARA,BAIK,banpt-1807,505,861,-1.0,-1.0,3750000.0,1500000.0,6000000.0,7500000.0,3000000.0,12000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS TANGERANG RAYA,862,SWASTA,-,BANTEN,BAIK,banpt-2653,,862,-1.0,-1.0,3750000.0,2400000.0,5100000.0,7500000.0,4800000.0,10200000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS METAMEDIA,863,SWASTA,-,SUMATERA BARAT,B,banpt-225,,863,-1.0,-1.0,3750000.0,1500000.0,6000000.0,7500000.0,3000000.0,12000000.0
3,Perguruan Tinggi Menengah di Daerah,STIKES TANAWALI TAKALAR,864,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-465,,864,-1.0,-1.0,3750000.0,2500000.0,5000000.0,7500000.0,5000000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT PRIMA BANGSA,865,SWASTA,-,JAWA BARAT,B,banpt-1464,,865,-1.0,-1.0,3750000.0,2500000.0,5000000.0,7500000.0,5000000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS FAJAR,866,SWASTA,https://rencanamu.id/cari-kampus/universitas-fajar,SULAWESI SELATAN,B,banpt-3126,322,866,-1.0,-1.0,3750000.0,500000.0,7000000.0,7500000.0,1000000.0,14000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS COKROAMINOTO YOGYAKARTA,867,SWASTA,https://campus.quipper.com/directory/universitas-cokroaminoto-yogyakarta,D.I. YOGYAKARTA,BAIK SEKALI,banpt-2647,352,867,1015.0,49.0,3750000.0,2300000.0,7200000.0,7500000.0,4600000.0,14400000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS LAMAPPAPOLEONRO,868,SWASTA,-,SULAWESI SELATAN,B,banpt-2634,,868,-1.0,-1.0,3750000.0,2000000.0,5500000.0,7500000.0,4000000.0,11000000.0
3,Perguruan Tinggi Menengah di Daerah,STIKES YAHYA BIMA,869,SWASTA,-,NUSA TENGGARA BARAT,BAIK,banpt-3311,,869,-1.0,-1.0,3750000.0,2500000.0,5000000.0,7500000.0,5000000.0,10000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ISLAM LAMONGAN,870,SWASTA,https://rencanamu.id/cari-kampus/universitas-islam-lamongan,JAWA TIMUR,BAIK SEKALI,banpt-3280,195,870,4261.0,4261.0,3750000.0,2500000.0,5000000.0,7500000.0,5000000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,INSTITUT TEKNOLOGI DAN BISNIS KRISTEN BUKIT PENGHARAPAN,871,SWASTA,-,JAWA TENGAH,BAIK,banpt-636,,871,-1.0,-1.0,3750000.0,2500000.0,5000000.0,7500000.0,5000000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU ADMINISTRASI MALANG,872,SWASTA,-,JAWA TIMUR,BAIK,banpt-3303,,872,-1.0,-1.0,3750000.0,200000.0,7300000.0,7500000.0,400000.0,14600000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT TEKNOLOGI DAN ILMU SOSIAL KHATULISTIWA,873,SWASTA,-,SUMATERA BARAT,B,banpt-2621,,873,-1.0,-1.0,3750000.0,3750000.0,3750000.0,7500000.0,7500000.0,7500000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI MUHAMMADIYAH CILACAP,874,SWASTA,-,JAWA TENGAH,BAIK,banpt-152,,874,-1.0,-1.0,3750000.0,3500000.0,4000000.0,7500000.0,7000000.0,8000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU HUKUM SOELTHAN M TSJAFIOEDDIN,875,SWASTA,-,KALIMANTAN BARAT,BAIK,banpt-474,,875,-1.0,-1.0,3750000.0,3500000.0,4000000.0,7500000.0,7000000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI ILMU KESEHATAN FITRAH ALDAR,876,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-1469,,876,-1.0,-1.0,3750000.0,2500000.0,5000000.0,7500000.0,5000000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS PERSATUAN ISLAM,877,SWASTA,-,JAWA BARAT,BAIK SEKALI,banpt-316,,877,-1.0,-1.0,3750000.0,3000000.0,4500000.0,7500000.0,6000000.0,9000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN SALEWANGANG MAROS,878,SWASTA,-,SULAWESI SELATAN,BAIK SEKALI,banpt-1595,,878,-1.0,-1.0,3750000.0,3500000.0,4000000.0,7500000.0,7000000.0,8000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS ABDURACHMAN SALEH SITUBONDO,879,SWASTA,-,JAWA TIMUR,B,banpt-226,,879,-1.0,-1.0,3750000.0,2500000.0,5000000.0,7500000.0,5000000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS MUSI RAWAS,880,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-483,552,880,-1.0,-1.0,3750000.0,1500000.0,6000000.0,7500000.0,3000000.0,12000000.0
3,Perguruan Tinggi Menengah di Daerah,STIPER SANTO THOMAS AQUINAS JAYAPURA,881,SWASTA,-,PAPUA,BAIK,banpt-2587,,881,-1.0,-1.0,3730000.0,1810000.0,5650000.0,7460000.0,3620000.0,11300000.0
3,Perguruan Tinggi Menengah di Daerah,SEKOLAH TINGGI PARIWISATA ARS INTERNASIONAL,882,SWASTA,-,JAWA BARAT,BAIK,banpt-1920,,882,-1.0,-1.0,3725000.0,2950000.0,4500000.0,7450000.0,5900000.0,9000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS ANNUQAYAH,883,SWASTA,-,JAWA TIMUR,BAIK,banpt-1560,,883,-1.0,-1.0,3725000.0,950000.0,6500000.0,7450000.0,1900000.0,13000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS BOYOLALI,884,SWASTA,https://rencanamu.id/cari-kampus/universitas-boyolali,JAWA TENGAH,B,banpt-285,434,884,-1.0,-1.0,3725000.0,2950000.0,4500000.0,7450000.0,5900000.0,9000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS PRIMA NUSANTARA BUKITTINGGI,885,SWASTA,-,SUMATERA BARAT,UNGGUL,banpt-173,,885,-1.0,-1.0,3705000.0,250000.0,7160000.0,7410000.0,500000.0,14320000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS QUALITY,886,SWASTA,https://rencanamu.id/cari-kampus/universitas-quality,SUMATERA UTARA,BAIK,banpt-1957,520,886,2815.0,2815.0,3700000.0,3550000.0,28400000.0,7400001.0,7100000.0,28400000.0
4,Perguruan Tinggi Premium & Prestisius,IKIP PGRI PONTIANAK,887,SWASTA,https://campus.quipper.com/directory/ikip-pgri-pontianak,KALIMANTAN,B,banpt-2207,,887,7982.0,199.0,3700000.0,3700000.0,3700000.0,7400000.0,7400000.0,7400000.0
3,Perguruan Tinggi Menengah di Daerah,STKIP MUHAMMADIYAH LUMAJANG,888,SWASTA,-,JAWA TIMUR,BAIK,banpt-2624,,888,-1.0,-1.0,1500000.0,1500000.0,1500000.0,3000000.0,3000000.0,3000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS TRIATMA MULYA,889,SWASTA,-,BALI,BAIK SEKALI,banpt-2526,,889,-1.0,-1.0,3700000.0,400000.0,7000000.0,7400000.0,800000.0,14000000.0
3,Perguruan Tinggi Menengah di Daerah,UNIVERSITAS KH. A. WAHAB HASBULLAH,890,SWASTA,-,JAWA TIMUR,BAIK SEKALI,banpt-717,326,890,-1.0,-1.0,3700000.0,2400000.0,5000000.0,7400000.0,4800000.0,10000000.0
3,Perguruan Tinggi Menengah di Daerah,STMIK JAYAKARTA,891,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-2127,,891,-1.0,-1.0,3700000.0,2500000.0,4900000.0,7400000.0,5000000.0,9800000.0
3,Perguruan Tinggi Menengah di Daerah,STKIP PGRI SIDOARJO,892,SWASTA,-,JAWA TIMUR,B,banpt-1929,,892,-1.0,-1.0,3700000.0,400000.0,7000000.0,7400000.0,800000.0,14000000.0
