average_semester_fee,student_amount,lecturer_amount,institution_name,faculty,edu_level,accreditation,body_type,province,campus_accreditation,klaster
7752500.0,5808.0,168.0,UNIVERSITAS MUHAMMADIYAH ACEH,FAKULTAS PSIKOLOGI,S1,B,SWASTA,ACEH,BAIK SEKALI,3
7752500.0,5808.0,168.0,UNIVERSITAS MUHAMMADIYAH ACEH,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,ACEH,BAIK SEKALI,3
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS PERTANIAN,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS PERTANIAN,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS EKONOMI,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS HUKUM,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS AGAMA ISLAM,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS TEKNIK,S1,C,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS ILMU KESEHATAN,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS ILMU KESEHATAN,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS EKONOMI,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS PERTANIAN,S1,B,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS TEKNIK,S1,C,SWASTA,BENGKULU,B,2
3300000.0,8564.0,282.0,UNIVERSITAS MUHAMMADIYAH BENGKULU,FAKULTAS ILMU SOSIAL POLITIK,S1,B,SWASTA,BENGKULU,B,2
3850000.0,5548.0,112.0,UNIVERSITAS MUHAMMADIYAH BUTON,FAKULTAS PERTANIAN,S1,B,SWASTA,SULAWESI TENGGARA,BAIK SEKALI,3
3850000.0,5548.0,112.0,UNIVERSITAS MUHAMMADIYAH BUTON,FAKULTAS EKONOMI,S1,C,SWASTA,SULAWESI TENGGARA,BAIK SEKALI,3
3850000.0,5548.0,112.0,UNIVERSITAS MUHAMMADIYAH BUTON,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,C,SWASTA,SULAWESI TENGGARA,BAIK SEKALI,3
3850000.0,5548.0,112.0,UNIVERSITAS MUHAMMADIYAH BUTON,FAKULTAS HUKUM,S1,B,SWASTA,SULAWESI TENGGARA,BAIK SEKALI,3
3850000.0,5548.0,112.0,UNIVERSITAS MUHAMMADIYAH BUTON,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,SULAWESI TENGGARA,BAIK SEKALI,3
3850000.0,5548.0,112.0,UNIVERSITAS MUHAMMADIYAH BUTON,FAKULTAS TEKNIK,S1,C,SWASTA,SULAWESI TENGGARA,BAIK SEKALI,3
5500000.0,4224.0,154.0,UNIVERSITAS MUHAMMADIYAH GORONTALO,FAKULTAS ILMU-ILMU PERTANIAN,S1,B,SWASTA,GORONTALO,BAIK SEKALI,3
5500000.0,4224.0,154.0,UNIVERSITAS MUHAMMADIYAH GORONTALO,FAKULTAS SAINS DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,GORONTALO,BAIK SEKALI,3
5500000.0,4224.0,154.0,UNIVERSITAS MUHAMMADIYAH GORONTALO,FAKULTAS ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,GORONTALO,BAIK SEKALI,3
5500000.0,4224.0,154.0,UNIVERSITAS MUHAMMADIYAH GORONTALO,FAKULTAS ILMU-ILMU PERTANIAN,S1,BAIK,SWASTA,GORONTALO,BAIK SEKALI,3
5500000.0,4224.0,154.0,UNIVERSITAS MUHAMMADIYAH GORONTALO,FAKULTAS ILMU BUDAYA,S1,B,SWASTA,GORONTALO,BAIK SEKALI,3
5500000.0,4224.0,154.0,UNIVERSITAS MUHAMMADIYAH GORONTALO,FAKULTAS ILMU BUDAYA,S1,B,SWASTA,GORONTALO,BAIK SEKALI,3
5500000.0,4224.0,154.0,UNIVERSITAS MUHAMMADIYAH GORONTALO,FAKULTAS SAINS DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,GORONTALO,BAIK SEKALI,3
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS PERTANIAN,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS EKONOMI,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS TEKNIK,S1,A,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS ILMU PENDIDIKAN,S1,UNGGUL,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS AGAMA ISLAM,S1,A,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS HUKUM,S1,A,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS AGAMA ISLAM,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS ILMU KEPERAWATAN,S1,A,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS KEDOKTERAN DAN KESEHATAN,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,A,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS EKONOMI,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS ILMU PENDIDIKAN,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,A,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,2
12255600.0,21890.0,495.0,UNIVERSITAS MUHAMMADIYAH JAKARTA,FAKULTAS ILMU PENDIDIKAN,S1,C,SWASTA,D.K.I. JAKARTA,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,PERTANIAN,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,PERTANIAN,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,EKONOMI,S1,A,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,TEKNIK,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,HUKUM,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,ILMU SOSIAL DAN ILMU POLITIK,S1,A,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,TEKNIK,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,ILMU KESEHATAN,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,EKONOMI,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,TEKNIK,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,TEKNIK,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,B,3
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,KEGURUAN DAN ILMU PENDIDIKAN,S1,BAIK,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,PERTANIAN,S1,BAIK,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,PSIKOLOGI,S1,B,SWASTA,JAWA TIMUR,B,2
23430100.0,5299.0,5299.0,UNIVERSITAS MUHAMMADIYAH JEMBER,TEKNIK,S1,B,SWASTA,JAWA TIMUR,B,2
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS ILMU KESEHATAN DAN FARMASI,S1,BAIK SEKALI,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,S1,B,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,S1,B,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS SAINS DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS ILMU KESEHATAN DAN FARMASI,S1,UNGGUL,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS ILMU KESEHATAN DAN FARMASI,S1,UNGGUL,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,S1,BAIK SEKALI,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS SAINS DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,S1,BAIK SEKALI,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
5992500.0,2000.0,120.0,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,FAKULTAS SAINS DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,KALIMANTAN TIMUR,BAIK SEKALI,3
14790000.0,6270.0,176.0,UNIVERSITAS MUHAMMADIYAH MAGELANG,FAKULTAS EKONOMI DAN BISNIS,S1,B,SWASTA,JAWA TENGAH,B,2
14790000.0,6270.0,176.0,UNIVERSITAS MUHAMMADIYAH MAGELANG,FAKULTAS ILMU KESEHATAN,S1,C,SWASTA,JAWA TENGAH,B,2
14790000.0,6270.0,176.0,UNIVERSITAS MUHAMMADIYAH MAGELANG,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,A,SWASTA,JAWA TENGAH,B,2
14790000.0,6270.0,176.0,UNIVERSITAS MUHAMMADIYAH MAGELANG,FAKULTAS HUKUM,S1,A,SWASTA,JAWA TENGAH,B,2
14790000.0,6270.0,176.0,UNIVERSITAS MUHAMMADIYAH MAGELANG,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA TENGAH,B,2
14790000.0,6270.0,176.0,UNIVERSITAS MUHAMMADIYAH MAGELANG,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA TENGAH,B,2
14790000.0,6270.0,176.0,UNIVERSITAS MUHAMMADIYAH MAGELANG,FAKULTAS ILMU KESEHATAN,S1,B,SWASTA,JAWA TENGAH,B,2
14790000.0,6270.0,176.0,UNIVERSITAS MUHAMMADIYAH MAGELANG,FAKULTAS EKONOMI DAN BISNIS,S1,B,SWASTA,JAWA TENGAH,B,2
14790000.0,6270.0,176.0,UNIVERSITAS MUHAMMADIYAH MAGELANG,FAKULTAS PSIKOLOGI DAN HUMANIORA,S1,C,SWASTA,JAWA TENGAH,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS PERTANIAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS PERTANIAN,S1,BAIK,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS EKONOMI DAN BISNIS,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS TEKNIK,S1,UNGGUL,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS PERTANIAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS TEKNIK,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS AGAMA ISLAM,S1,BAIK,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS AGAMA ISLAM,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS KEDOKTERAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS PERTANIAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS EKONOMI DAN BISNIS,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,A,SWASTA,SULAWESI SELATAN,B,1
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS TEKNIK,S1,B,SWASTA,SULAWESI SELATAN,B,2
11300000.0,20658.0,20658.0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,SULAWESI SELATAN,B,2
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,PERTANIAN DAN PETERNAKAN,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,PERTANIAN DAN PETERNAKAN,S1,UNGGUL,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,EKONOMI DAN BISNIS,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,KEGURUAN DAN ILMU PENDIDIKAN,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,EKONOMI DAN BISNIS,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,TEKNIK,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,LLMU KESEHATAN,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,LLMU KESEHATAN,S1,C,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,KEGURUAN DAN ILMU PENDIDIKAN,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,ILMU SOSIAL DAN ILMU POLITIK,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,HUKUM,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,ILMU SOSIAL DAN ILMU POLITIK,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,TEKNIK,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,TEKNIK,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,KEDOKTERAN,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,PERTANIAN DAN PETERNAKAN,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,LLMU KESEHATAN,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,ILMU SOSIAL DAN ILMU POLITIK,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,EKONOMI DAN BISNIS,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,KEGURUAN DAN ILMU PENDIDIKAN,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,TEKNIK,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,ILMU SOSIAL DAN ILMU POLITIK,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,PERTANIAN DAN PETERNAKAN,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,PSIKOLOGI,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,TEKNIK,S1,B,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,ILMU SOSIAL DAN ILMU POLITIK,S1,A,SWASTA,JAWA TIMUR,A,0
10000000.0,34426.0,34426.0,UNIVERSITAS MUHAMMADIYAH MALANG,PERTANIAN DAN PETERNAKAN,S1,A,SWASTA,JAWA TIMUR,A,0
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS ILMU KESEHATAN,S1,C,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,BAIK SEKALI,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS HUKUM,S1,B,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS ILMU KESEHATAN,S1,C,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS TEKNIK,S1,B,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS TEKNIK,S1,C,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS PERTANIAN,S1,B,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,C,SWASTA,NUSA TENGGARA BARAT,B,2
4000000.0,7352.0,255.0,UNIVERSITAS MUHAMMADIYAH MATARAM,FAKULTAS TEKNIK,S1,B,SWASTA,NUSA TENGGARA BARAT,B,2
24057500.0,4461.0,196.0,UNIVERSITAS MUHAMMADIYAH METRO,FAKULTAS EKONOMI,S1,C,SWASTA,LAMPUNG,BAIK SEKALI,3
24057500.0,4461.0,196.0,UNIVERSITAS MUHAMMADIYAH METRO,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,C,SWASTA,LAMPUNG,BAIK SEKALI,3
24057500.0,4461.0,196.0,UNIVERSITAS MUHAMMADIYAH METRO,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,C,SWASTA,LAMPUNG,BAIK SEKALI,3
24057500.0,4461.0,196.0,UNIVERSITAS MUHAMMADIYAH METRO,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,C,SWASTA,LAMPUNG,BAIK SEKALI,3
24057500.0,4461.0,196.0,UNIVERSITAS MUHAMMADIYAH METRO,FAKULTAS HUKUM,S1,C,SWASTA,LAMPUNG,BAIK SEKALI,3
24057500.0,4461.0,196.0,UNIVERSITAS MUHAMMADIYAH METRO,FAKULTAS EKONOMI,S1,C,SWASTA,LAMPUNG,BAIK SEKALI,3
