institution_name,province,prodi_normalized,campus_accreditation,average_yearly_fee,cluster_label,link
UNIVERSITAS DR. SOETOMO,JAWA TIMUR,PERIKANAN,B,5100000.0,JAWA TIMUR | Sains & Agro | Terjangkau (5-10jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-dr-soetomo
UNIVERSITAS NAHDLATUL ULAMA BLITAR,JAWA TIMUR,FISIKA,BAIK SEKALI,3750000.0,JAWA TIMUR | Sains & Agro | Hemat (<5jt) | Baik Sekali / B,-
UNIVERSITAS NAHDLATUL ULAMA BLITAR,JAWA TIMUR,MATEMATIKA,BAIK SEKALI,3750000.0,JAWA TIMUR | Sains & Agro | Hemat (<5jt) | Baik Sekali / B,-
UNIVERSITAS NAHDLATUL ULAMA BLITAR,JAWA TIMUR,PETERNAKAN,BAIK,3750000.0,JAWA TIMUR | Sains & Agro | Hemat (<5jt) | Baik Sekali / B,-
UNIVERSITAS CIPUTRA SURABAYA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,BAIK,59000000.0,JAWA TIMUR | Seni & Pariwisata | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ciputra-surabaya
UNIVERSITAS CIPUTRA SURABAYA,JAWA TIMUR,DESAIN PRODUK,BAIK,59000000.0,JAWA TIMUR | Seni & Pariwisata | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ciputra-surabaya
UNIVERSITAS CIPUTRA SURABAYA,JAWA TIMUR,PARIWISATA,BAIK SEKALI,59000000.0,JAWA TIMUR | Seni & Pariwisata | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ciputra-surabaya
UNIVERSITAS MUHAMMADIYAH JEMBER,JAWA TIMUR,PERHOTELAN,B,46860200.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-jember
UNIVERSITAS SURABAYA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,TERAKREDITASI SEMENTARA,38850250.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-surabaya
UNIVERSITAS SURABAYA,JAWA TIMUR,DESAIN PRODUK,C,38850250.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-surabaya
UNIVERSITAS SURABAYA,JAWA TIMUR,FASHION,A,38850250.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-surabaya
UNIVERSITAS SURABAYA,JAWA TIMUR,PERHOTELAN PARIWISATA,A,38850250.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-surabaya
INSTITUT SAINS DAN TEKNOLOGI TERPADU SURABAYA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,BAIK,28200000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-sains-dan-teknologi-terpadu-surabaya
INSTITUT SAINS DAN TEKNOLOGI TERPADU SURABAYA,JAWA TIMUR,DESAIN PRODUK,BAIK,28200000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-sains-dan-teknologi-terpadu-surabaya
UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,DESAIN INTERIOR,A,28000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-petra
UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,A,28000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-petra
UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,FASHION,A,28000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-petra
UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,PARIWISATA,A,28000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-petra
UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,PERHOTELAN,A,28000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-petra
UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SASTRA CINA,B,28000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-petra
UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,SASTRA INGGRIS,A,28000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-petra
UNIVERSITAS CIPUTRA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,A,27200000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-ciputra
INSTITUT INFORMATIKA INDONESIA SURABAYA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,B,24000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,-
INSTITUT INFORMATIKA INDONESIA SURABAYA,JAWA TIMUR,DESAIN PRODUK,TIDAK TERAKREDITASI,24000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS BHINNEKA NUSANTARA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,BAIK SEKALI,23100000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS DINAMIKA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,UNGGUL,22000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dinamika
UNIVERSITAS DINAMIKA,JAWA TIMUR,DESAIN PRODUK,BAIK SEKALI,22000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dinamika
UNIVERSITAS DINAMIKA,JAWA TIMUR,FILM,BAIK SEKALI,22000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dinamika
UNIVERSITAS DINAMIKA,JAWA TIMUR,PARIWISATA,BAIK SEKALI,22000000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dinamika
UNIVERSITAS HAYAM WURUK PERBANAS,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,BAIK,21310000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-ekonomi-perbanas-surabaya
UNIVERSITAS MA CHUNG,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,B,20400000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ma-chung
UNIVERSITAS MA CHUNG,JAWA TIMUR,SASTRA INGGRIS,A,20400000.0,JAWA TIMUR | Seni & Pariwisata | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ma-chung
UNIVERSITAS MAARIF HASYIM LATIF,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,BAIK SEKALI,19710000.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS WIDYA KARTIKA,JAWA TIMUR,SASTRA INGGRIS,BAIK SEKALI,19198000.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS MERDEKA MALANG,JAWA TIMUR,PARIWISATA,B,19000001.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-merdeka-malang
UNIVERSITAS MERDEKA MALANG,JAWA TIMUR,PERHOTELAN,B,19000001.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-merdeka-malang
UNIVERSITAS DR SOETOMO,JAWA TIMUR,SASTRA INGGRIS,B,17520000.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dr-soetomo
UNIVERSITAS DR SOETOMO,JAWA TIMUR,SASTRA JEPANG,B,17520000.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-dr-soetomo
UNIVERSITAS GRESIK,JAWA TIMUR,SASTRA INGGRIS,BAIK,17000000.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,B,14000000.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-internasional-semen-indonesia
UNIVERSITAS PESANTREN TINGGI DARUL  ULUM,JAWA TIMUR,SASTRA INGGRIS,B,12525000.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS PGRI KANJURUHAN MALANG,JAWA TIMUR,SASTRA INGGRIS,B,12040000.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-pgri-kanjuruhan-malang
SEKOLAH TINGGI ILMU BAHASA DAN SASTRA SATYA WIDYA,JAWA TIMUR,SASTRA INGGRIS,BAIK,12000000.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS WIJAYA PUTRA,JAWA TIMUR,SASTRA INGGRIS,B,11600100.0,JAWA TIMUR | Seni & Pariwisata | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-wijaya-putra
UNIVERSITAS WIRARAJA,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,BAIK,9313750.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS NAHDLATUL ULAMA PASURUAN,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,BAIK,8750000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS GAJAYANA MALANG,JAWA TIMUR,SASTRA INGGRIS,B,8500000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-gajayana-malang
INSTITUT TEKNOLOGI DAN BISNIS ASIA MALANG,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,B,7600000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS ABDURACHMAN SALEH SITUBONDO,JAWA TIMUR,SASTRA INGGRIS,BAIK,7500000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS ABDURACHMAN SALEH,JAWA TIMUR,SASTRA INGGRIS,B,7000000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-abdurachman-saleh
UNIVERSITAS NAHDLATUL ULAMA SIDOARJO,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,BAIK,6000000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS BAKTI INDONESIA,JAWA TIMUR,SASTRA INGGRIS,BAIK,5600000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS DR. SOETOMO,JAWA TIMUR,SASTRA INGGRIS,B,5100000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-dr-soetomo
UNIVERSITAS DR. SOETOMO,JAWA TIMUR,SASTRA JEPANG,B,5100000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-dr-soetomo
INSTITUT TEKNOLOGI DAN BISNIS TUBAN,JAWA TIMUR,DESAIN KOMUNIKASI VISUAL,BAIK,5000000.0,JAWA TIMUR | Seni & Pariwisata | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS HANG TUAH,JAWA TIMUR,ADMINISTRASI PUBLIK,UNGGUL,146900000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-hang-tuah
UNIVERSITAS HANG TUAH,JAWA TIMUR,HUKUM,B,146900000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-hang-tuah
UNIVERSITAS HANG TUAH,JAWA TIMUR,PSIKOLOGI,B,146900000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-hang-tuah
UNIVERSITAS MUHAMMADIYAH SURABAYA,JAWA TIMUR,HUKUM,UNGGUL,142200000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-muhammadiyah-surabaya
UNIVERSITAS MUHAMMADIYAH SURABAYA,JAWA TIMUR,PSIKOLOGI,BAIK SEKALI,142200000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-muhammadiyah-surabaya
UNIVERSITAS KADIRI,JAWA TIMUR,ADMINISTRASI PUBLIK,BAIK SEKALI,71250000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kadiri
UNIVERSITAS KADIRI,JAWA TIMUR,HUKUM,UNGGUL,71250000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-kadiri
UNIVERSITAS CIPUTRA SURABAYA,JAWA TIMUR,ILMU KOMUNIKASI,BAIK,59000000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ciputra-surabaya
UNIVERSITAS CIPUTRA SURABAYA,JAWA TIMUR,PSIKOLOGI,BAIK SEKALI,59000000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ciputra-surabaya
UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,JAWA TIMUR,ADMINISTRASI NEGARA,A,53150000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-surabaya
UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,JAWA TIMUR,HUKUM,A,53150000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-surabaya
UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,JAWA TIMUR,ILMU KOMUNIKASI,A,53150000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-surabaya
UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,JAWA TIMUR,PSIKOLOGI,B,53150000.0,JAWA TIMUR | Sosial & Hukum | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-surabaya
UNIVERSITAS MUHAMMADIYAH SIDOARJO,JAWA TIMUR,ADMINISTRASI NEGARA,B,48525000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-sidoarjo
UNIVERSITAS MUHAMMADIYAH SIDOARJO,JAWA TIMUR,ADMINISTRASI PUBLIK,UNGGUL,48525000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-sidoarjo
UNIVERSITAS MUHAMMADIYAH SIDOARJO,JAWA TIMUR,HUKUM,B,48525000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-sidoarjo
UNIVERSITAS MUHAMMADIYAH SIDOARJO,JAWA TIMUR,ILMU KOMUNIKASI,UNGGUL,48525000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-sidoarjo
UNIVERSITAS MUHAMMADIYAH SIDOARJO,JAWA TIMUR,PSIKOLOGI,B,48525000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-sidoarjo
UNIVERSITAS PGRI DELTA,JAWA TIMUR,SEJARAH,BAIK SEKALI,48480000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH JEMBER,JAWA TIMUR,HUKUM,B,46860200.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-jember
UNIVERSITAS MUHAMMADIYAH JEMBER,JAWA TIMUR,ILMU KOMUNIKASI,A,46860200.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-jember
UNIVERSITAS MUHAMMADIYAH JEMBER,JAWA TIMUR,PEMERINTAHAN,B,46860200.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-jember
UNIVERSITAS MUHAMMADIYAH JEMBER,JAWA TIMUR,PSIKOLOGI,B,46860200.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-jember
UNIVERSITAS PGRI RONGGOLAWE,JAWA TIMUR,ILMU KOMUNIKASI,BAIK SEKALI,40364875.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS PGRI RONGGOLAWE,JAWA TIMUR,PANCASILA KEWARGANEGARAAN,BAIK SEKALI,40364875.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS PGRI RONGGOLAWE,JAWA TIMUR,POLITIK,BAIK,40364875.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS SURABAYA,JAWA TIMUR,HUKUM,A,38850250.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-surabaya
UNIVERSITAS SURABAYA,JAWA TIMUR,PSIKOLOGI,A,38850250.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-surabaya
UNIVERSITAS WIJAYA KUSUMA SURABAYA,JAWA TIMUR,HUKUM,A,38400000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-wijaya-kusuma-surabaya
UNIVERSITAS WIJAYA KUSUMA SURABAYA,JAWA TIMUR,KESEJAHTERAAN SOSIAL,B,38400000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-wijaya-kusuma-surabaya
UNIVERSITAS WIJAYA KUSUMA SURABAYA,JAWA TIMUR,POLITIK,A,38400000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-wijaya-kusuma-surabaya
UNIVERSITAS WIJAYA KUSUMA SURABAYA,JAWA TIMUR,SOSIOLOGI,B,38400000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-wijaya-kusuma-surabaya
UNIVERSITAS BHAYANGKARA SURABAYA,JAWA TIMUR,ADMINISTRASI NEGARA,B,35502000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-bhayangkara-surabaya
UNIVERSITAS BHAYANGKARA SURABAYA,JAWA TIMUR,ADMINISTRASI PUBLIK,BAIK SEKALI,35502000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-bhayangkara-surabaya
UNIVERSITAS BHAYANGKARA SURABAYA,JAWA TIMUR,HUKUM,B,35502000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-bhayangkara-surabaya
UNIVERSITAS BHAYANGKARA SURABAYA,JAWA TIMUR,ILMU KOMUNIKASI,A,35502000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-bhayangkara-surabaya
UNIVERSITAS ISLAM MALANG,JAWA TIMUR,ADMINISTRASI NEGARA,B,33550000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-islam-malang
UNIVERSITAS ISLAM MALANG,JAWA TIMUR,ADMINISTRASI PUBLIK,UNGGUL,33550000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-islam-malang
UNIVERSITAS ISLAM MALANG,JAWA TIMUR,HUKUM,A,33550000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-islam-malang
UNIVERSITAS HASYIM ASY'ARI TEBUIRENG JOMBANG,JAWA TIMUR,HUKUM,B,29750000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS WIDYA GAMA,JAWA TIMUR,HUKUM,B,28500000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-widya-gama
UNIVERSITAS KRISTEN PETRA,JAWA TIMUR,ILMU KOMUNIKASI,A,28000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-kristen-petra
UNIVERSITAS CIPUTRA,JAWA TIMUR,PSIKOLOGI,B,27200000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-ciputra
INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,JAWA TIMUR,PSIKOLOGI,BAIK,24000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-ilmu-kesehatan-bhakti-wiyata-kediri
UNIVERSITAS IBRAHIMY,JAWA TIMUR,HUKUM,BAIK,21600000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS IBRAHIMY,JAWA TIMUR,PSIKOLOGI,BAIK,21600000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS DARUSSALAM GONTOR,JAWA TIMUR,HUBUNGAN INTERNASIONAL,B,20500000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS DARUSSALAM GONTOR,JAWA TIMUR,ILMU KOMUNIKASI,BAIK SEKALI,20500000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,HUBUNGAN INTERNASIONAL,A,20000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,HUKUM,A,20000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,ILMU KOMUNIKASI,A,20000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,KESEJAHTERAAN SOSIAL,A,20000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,PANCASILA KEWARGANEGARAAN,B,20000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,PEMERINTAHAN,A,20000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,PSIKOLOGI,A,20000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
UNIVERSITAS MUHAMMADIYAH MALANG,JAWA TIMUR,SOSIOLOGI,A,20000000.0,JAWA TIMUR | Sosial & Hukum | Mahal (20-50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-malang
UNIVERSITAS PELITA HARAPAN SURABAYA,JAWA TIMUR,HUKUM,A,19750000.0,JAWA TIMUR | Sosial & Hukum | Menengah (10-20jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-pelita-harapan-surabaya
UNIVERSITAS PELITA HARAPAN SURABAYA,JAWA TIMUR,PSIKOLOGI,B,19750000.0,JAWA TIMUR | Sosial & Hukum | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-pelita-harapan-surabaya
UNIVERSITAS MAARIF HASYIM LATIF,JAWA TIMUR,HUKUM,B,19710000.0,JAWA TIMUR | Sosial & Hukum | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS MERDEKA MALANG,JAWA TIMUR,ADMINISTRASI NEGARA,A,19000001.0,JAWA TIMUR | Sosial & Hukum | Menengah (10-20jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-merdeka-malang
