prodi_code,institution_code,faculty,prodi,akreditasi_prodi
prodi-1,rencanamu-97,UNKNOWN,AGROTEKNOLOGI,B
prodi-2,rencanamu-97,UNKNOWN,PETERNAKAN,B
prodi-3,rencanamu-97,UNKNOWN,AGRIBISNIS,B
prodi-4,rencanamu-97,UNKNOWN,BUDIDAYA PERAIRAN,B
prodi-5,rencanamu-97,UNKNOWN,KEHUTANAN,C
prodi-6,rencanamu-97,UNKNOWN,TEKNOLOGI INDUSTRI PERTANIAN,C
prodi-7,rencanamu-97,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-8,rencanamu-97,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-9,rencanamu-97,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-10,rencanamu-97,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-11,rencanamu-97,UNKNOWN,PENDIDIKAN FISIKA,B
prodi-12,rencanamu-97,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-13,rencanamu-97,UNKNOWN,PENDIDIKAN GURU SD,A
prodi-14,rencanamu-97,UNKNOWN,PENDIDIKAN GEOGRAFI,B
prodi-15,rencanamu-97,UNKNOWN,PENDIDIKAN GURU PAUD,C
prodi-16,rencanamu-97,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-17,rencanamu-97,UNKNOWN,ILMU ADMINISTRASI NIAGA,B
prodi-18,rencanamu-97,UNKNOWN,ILMU HUBUNGAN INTERNASIONAL,B
prodi-19,rencanamu-97,UNKNOWN,EKONOMI PEMBANGUNAN,B
prodi-20,rencanamu-97,UNKNOWN,PENDIDIKAN TEKNIK INFORMATIKA,C
prodi-21,rencanamu-97,UNKNOWN,TEKNIK SIPIL,B
prodi-22,rencanamu-97,UNKNOWN,KEBIDANAN,C
prodi-23,rencanamu-97,UNKNOWN,ARSITEKTUR,C
prodi-24,rencanamu-97,UNKNOWN,MANAJEMEN INFORMATIKA,B
prodi-25,rencanamu-264,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-26,rencanamu-264,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-27,rencanamu-264,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-28,rencanamu-264,UNKNOWN,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",B
prodi-29,rencanamu-264,UNKNOWN,PENDIDIKAN KIMIA,B
prodi-30,rencanamu-264,UNKNOWN,PENDIDIKAN BIOLOGI,C
prodi-31,rencanamu-264,UNKNOWN,AKUNTANSI,C
prodi-32,rencanamu-264,UNKNOWN,MANAJEMEN,C
prodi-33,rencanamu-264,UNKNOWN,KESEHATAN MASYARAKAT,B
prodi-34,rencanamu-218,UNKNOWN,MANAJEMEN SYARIAH,A
prodi-35,rencanamu-218,UNKNOWN,PENDIDIKAN AGAMA ISLAM,A
prodi-36,rencanamu-218,UNKNOWN,PENDIDIKAN ANAK USIA DINI,B
prodi-37,rencanamu-218,UNKNOWN,PERBANKAN SYARIAH,B
prodi-38,rencanamu-218,UNKNOWN,BIMBINGAN DAN KONSELING,B
prodi-39,rencanamu-218,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-40,rencanamu-218,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-41,rencanamu-218,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-42,rencanamu-218,UNKNOWN,PENDIDIKAN KEWARGANEGARAAN,B
prodi-43,rencanamu-218,UNKNOWN,PENDIDIKAN AKUNTANSI,A
prodi-44,rencanamu-218,UNKNOWN,ADMINISTRASI NEGARA,B
prodi-45,rencanamu-218,UNKNOWN,ILMU KOMUNIKASI,A
prodi-46,rencanamu-218,UNKNOWN,ILMU KESEJAHTERAAN SOSIAL,A
prodi-47,rencanamu-218,UNKNOWN,AGRIBISNIS,B
prodi-48,rencanamu-218,UNKNOWN,AGROTEKNOLOGI,B
prodi-49,rencanamu-218,UNKNOWN,ILMU DAN TEKNOLOGI PANGAN,B
prodi-50,rencanamu-218,UNKNOWN,TEKNOLOGI HASIL PERTANIAN,B
prodi-51,rencanamu-218,UNKNOWN,AKUNTANSI,A
prodi-52,rencanamu-218,UNKNOWN,EKONOMI PEMBANGUNAN,B
prodi-53,rencanamu-218,UNKNOWN,MANAJEMEN,A
prodi-54,rencanamu-218,UNKNOWN,ILMU HUKUM,A
prodi-55,rencanamu-218,UNKNOWN,TEKNIK ELEKTRO,B
prodi-56,rencanamu-218,UNKNOWN,TEKNIK MESIN,B
prodi-57,rencanamu-218,UNKNOWN,TEKNIK SIPIL,B
prodi-58,rencanamu-218,UNKNOWN,PENDIDIKAN DOKTER,B
prodi-59,rencanamu-194,UNKNOWN,PSIKOLOGI,B
prodi-60,rencanamu-194,UNKNOWN,AKUNTANSI,B
prodi-61,rencanamu-194,UNKNOWN,MANAJEMEN,A
prodi-62,rencanamu-194,UNKNOWN,ILMU HUKUM,B
prodi-63,rencanamu-194,UNKNOWN,ARSITEKTUR,B
prodi-64,rencanamu-194,UNKNOWN,TEKNIK ELEKTRO,B
prodi-65,rencanamu-194,UNKNOWN,TEKNIK INDUSTRI,B
prodi-66,rencanamu-194,UNKNOWN,TEKNIK MESIN,B
prodi-67,rencanamu-194,UNKNOWN,TEKNIK SIPIL,B
prodi-68,rencanamu-194,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-69,rencanamu-194,UNKNOWN,ILMU ADMINISTRASI NEGARA,A
prodi-70,rencanamu-194,UNKNOWN,ILMU KOMUNIKASI,B
prodi-71,rencanamu-194,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-72,rencanamu-194,UNKNOWN,BIOLOGI,B
prodi-73,rencanamu-194,UNKNOWN,AGRIBISNIS,A
prodi-74,rencanamu-194,UNKNOWN,AGROTEKNOLOGI,-
prodi-75,rencanamu-158,UNKNOWN,AL-AHWAL AL-SYAKHSIYAH,B
prodi-76,rencanamu-158,UNKNOWN,AKUNTANSI,B
prodi-77,rencanamu-158,UNKNOWN,EKONOMI PEMBANGUNAN,B
prodi-78,rencanamu-158,UNKNOWN,MANAJEMEN,B
prodi-79,rencanamu-158,UNKNOWN,SASTRA INGGRIS,B
prodi-80,rencanamu-158,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-81,rencanamu-158,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-82,rencanamu-158,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-83,rencanamu-158,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-84,rencanamu-158,UNKNOWN,ADMINISTRASI NEGARA,C
prodi-85,rencanamu-158,UNKNOWN,TEKNOLOGI HASIL PERTANIAN,B
prodi-86,rencanamu-158,UNKNOWN,PENDIDIKAN DOKTER,B
prodi-87,rencanamu-158,UNKNOWN,TEKNIK ELEKTRO,C
prodi-88,rencanamu-158,UNKNOWN,TEKNIK INDUSTRI,B
prodi-89,rencanamu-158,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-90,rencanamu-158,UNKNOWN,TEKNIK MESIN,B
prodi-91,rencanamu-158,UNKNOWN,TEKNIK SIPIL,B
prodi-92,rencanamu-33,UNKNOWN,ARSITEKTUR,C
prodi-93,rencanamu-33,UNKNOWN,TEKNIK SIPIL,B
prodi-94,rencanamu-33,UNKNOWN,TEKNIK ELEKTRO,B
prodi-95,rencanamu-33,UNKNOWN,TEKNIK INDUSTRI,C
prodi-96,rencanamu-33,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-97,rencanamu-33,UNKNOWN,TEKNIK KIMIA,C
prodi-98,rencanamu-33,UNKNOWN,TEKNIK MESIN,B
prodi-99,rencanamu-33,UNKNOWN,TEKNIK GEOLOGI,C
prodi-100,rencanamu-33,UNKNOWN,TEKNIK PERTAMBANGAN,C
prodi-101,rencanamu-139,UNKNOWN,SASTRA INGGRIS,B
prodi-102,rencanamu-139,UNKNOWN,SENI MUSIK,B
prodi-103,rencanamu-139,UNKNOWN,AKUNTANSI,B
prodi-104,rencanamu-139,UNKNOWN,MANAJEMEN,B
prodi-105,rencanamu-139,UNKNOWN,EKONOMI PEMBANGUNAN,B
prodi-106,rencanamu-139,UNKNOWN,ILMU HUKUM,B
prodi-107,rencanamu-139,UNKNOWN,PENDIDIKAN DOKTER,B
prodi-108,rencanamu-139,UNKNOWN,PENDIDIKAN AGAMA KRISTEN,B
prodi-109,rencanamu-139,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-110,rencanamu-139,UNKNOWN,PENDIDIKAN BAHASA JERMAN,-
prodi-111,rencanamu-139,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-112,rencanamu-139,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-113,rencanamu-139,UNKNOWN,PENDIDIKAN FISIKA,-
prodi-114,rencanamu-139,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-115,rencanamu-139,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-116,rencanamu-139,UNKNOWN,AGROTEKNOLOGI,B
prodi-117,rencanamu-139,UNKNOWN,TEKNOLOGI HASIL PERTANIAN,B
prodi-118,rencanamu-139,UNKNOWN,AGRIBISNIS,B
prodi-119,rencanamu-139,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-120,rencanamu-139,UNKNOWN,ILMU ADMINISTRASI NIAGA,B
prodi-121,rencanamu-139,UNKNOWN,ADMINISTRASI PERPAJAKAN,-
prodi-122,rencanamu-139,UNKNOWN,PETERNAKAN,B
prodi-123,rencanamu-139,UNKNOWN,TEKNIK ELEKTRO,B
prodi-124,rencanamu-139,UNKNOWN,TEKNIK MESIN,B
prodi-125,rencanamu-139,UNKNOWN,TEKNIK SIPIL,B
prodi-126,rencanamu-139,UNKNOWN,PSIKOLOGI,B
prodi-127,rencanamu-226,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-128,rencanamu-226,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-129,rencanamu-226,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-130,rencanamu-226,UNKNOWN,PENDIDIKAN MATEMATIKA,C
prodi-131,rencanamu-226,UNKNOWN,PENDIDIKAN FISIKA,C
prodi-132,rencanamu-226,UNKNOWN,PENDIDIKAN GURU SD,C
prodi-133,rencanamu-226,UNKNOWN,PENDIDIKAN ANAK USIA DINI,B
prodi-134,rencanamu-226,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-135,rencanamu-226,UNKNOWN,BIMBINGAN DAN KONSELING,-
prodi-136,rencanamu-226,UNKNOWN,PENDIDIKAN BAHASA INDONESIA,B
prodi-137,rencanamu-226,UNKNOWN,FARMASI,-
prodi-138,rencanamu-226,UNKNOWN,ILMU HUKUM,B
prodi-139,rencanamu-226,UNKNOWN,MANAJEMEN,B
prodi-140,rencanamu-226,UNKNOWN,AKUNTANSI,B
prodi-141,rencanamu-226,UNKNOWN,SASTRA INGGRIS,-
prodi-142,rencanamu-226,UNKNOWN,AGRIBISNIS,C
prodi-143,rencanamu-198,UNKNOWN,SASTRA INGGRIS,B
prodi-144,rencanamu-198,UNKNOWN,AGRIBISNIS,B
prodi-145,rencanamu-198,UNKNOWN,AGROEKOTEKNOLOGI,B
prodi-146,rencanamu-198,UNKNOWN,AKUNTANSI,B
prodi-147,rencanamu-198,UNKNOWN,MANAJEMEN,B
prodi-148,rencanamu-198,UNKNOWN,PENDIDIKAN DOKTER,C
prodi-149,rencanamu-198,UNKNOWN,SISTEM INFORMASI,B
prodi-150,rencanamu-198,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-151,rencanamu-198,UNKNOWN,MANAJEMEN INFORMATIKA,B
prodi-152,rencanamu-198,UNKNOWN,KOMPUTERISASI AKUNTANSI,B
prodi-153,rencanamu-254,UNKNOWN,AGROTEKNOLOGI,C
prodi-154,rencanamu-254,UNKNOWN,TEKNOLOGI HASIL PERTANIAN,C
prodi-155,rencanamu-254,UNKNOWN,AGRIBISNIS,C
prodi-156,rencanamu-254,UNKNOWN,MANAJEMEN,-
prodi-157,rencanamu-254,UNKNOWN,EKONOMI PEMBANGUNAN,C
prodi-158,rencanamu-254,UNKNOWN,ILMU HUKUM,C
prodi-159,rencanamu-254,UNKNOWN,TEKNIK SIPIL,C
prodi-160,rencanamu-254,UNKNOWN,TEKNIK INDUSTRI,C
prodi-161,rencanamu-254,UNKNOWN,PENDIDIKAN MATEMATIKA,C
prodi-162,rencanamu-254,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,C
prodi-163,rencanamu-254,UNKNOWN,PENDIDIKAN GURU SD,C
prodi-164,rencanamu-266,UNKNOWN,MANAJEMEN,C
prodi-165,rencanamu-266,UNKNOWN,EKONOMI PEMBANGUNAN,C
prodi-166,rencanamu-266,UNKNOWN,AKUNTANSI,-
prodi-167,rencanamu-266,UNKNOWN,AGRIBISNIS,-
prodi-168,rencanamu-266,UNKNOWN,AGROTEKNOLOGI,-
prodi-169,rencanamu-266,UNKNOWN,KEHUTANAN,-
prodi-170,rencanamu-266,UNKNOWN,ILMU HUKUM,B
prodi-171,rencanamu-266,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,-
prodi-172,rencanamu-266,UNKNOWN,BAHASA INGGRIS,-
prodi-173,rencanamu-266,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,-
prodi-174,rencanamu-266,UNKNOWN,PENDIDIKAN BIOLOGI,-
prodi-175,rencanamu-266,UNKNOWN,PENDIDIKAN SEJARAH,-
prodi-176,rencanamu-266,UNKNOWN,TEKNIK MESIN,-
prodi-177,rencanamu-266,UNKNOWN,TEKNIK SIPIL,-
prodi-178,rencanamu-266,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,-
prodi-179,rencanamu-221,UNKNOWN,PETERNAKAN,C
prodi-180,rencanamu-221,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-181,rencanamu-221,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-182,rencanamu-221,UNKNOWN,PENDIDIKAN FISIKA,B
prodi-183,rencanamu-221,UNKNOWN,PENDIDIKAN KIMIA,C
prodi-184,rencanamu-221,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,-
prodi-185,rencanamu-221,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-186,rencanamu-221,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-187,rencanamu-221,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,-
prodi-188,rencanamu-221,UNKNOWN,BIMBINGAN DAN KONSELING,-
prodi-189,rencanamu-221,UNKNOWN,ILMU ADMINISTRASI NEGARA,-
prodi-190,rencanamu-221,UNKNOWN,ILMU HUKUM,B
prodi-191,rencanamu-221,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-192,rencanamu-25,UNKNOWN,TEKNIK GEOLOGI,C
prodi-193,rencanamu-25,UNKNOWN,TEKNIK PERTAMBANGAN,C
prodi-194,rencanamu-25,UNKNOWN,ARSITEKTUR,B
prodi-195,rencanamu-25,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,C
prodi-196,rencanamu-25,UNKNOWN,DESAIN INTERIOR,C
prodi-197,rencanamu-25,UNKNOWN,TEKNIK INDUSTRI,C
prodi-198,rencanamu-25,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-199,rencanamu-25,UNKNOWN,MANAJEMEN INFORMATIKA,C
prodi-200,rencanamu-168,UNKNOWN,AKUNTANSI,B
prodi-201,rencanamu-168,UNKNOWN,MANAJEMEN,B
prodi-202,rencanamu-168,UNKNOWN,AKUNTANSI,-
prodi-203,rencanamu-168,UNKNOWN,MANAJEMEN PERKANTORAN,-
prodi-204,rencanamu-168,UNKNOWN,SASTRA INGGRIS,-
prodi-205,rencanamu-168,UNKNOWN,ARSITEKTUR,B
prodi-206,rencanamu-168,UNKNOWN,SISTEM INFORMASI,B
prodi-207,rencanamu-168,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-208,rencanamu-168,UNKNOWN,TEKNIK SIPIL,C
prodi-209,rencanamu-168,UNKNOWN,AGROTEKNOLOGI,B
prodi-210,rencanamu-168,UNKNOWN,TEKNOLOGI HASIL PERTANIAN,B
prodi-211,rencanamu-168,UNKNOWN,ILMU HUKUM,B
prodi-212,rencanamu-168,UNKNOWN,ILMU FILSAFAT,B
prodi-213,rencanamu-168,UNKNOWN,PENDIDIKAN MATEMATIKA,C
prodi-214,rencanamu-168,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,C
prodi-215,rencanamu-168,UNKNOWN,PENDIDIKAN GURU SD,C
prodi-216,rencanamu-168,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-217,rencanamu-135,UNKNOWN,TEKNIK SIPIL,C
prodi-218,rencanamu-135,UNKNOWN,EKONOMI PEMBANGUNAN,C
prodi-219,rencanamu-135,UNKNOWN,MANAJEMEN,-
prodi-220,rencanamu-135,UNKNOWN,AGROEKOTEKNOLOGI,C
prodi-221,rencanamu-135,UNKNOWN,PETERNAKAN,C
prodi-222,rencanamu-135,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,-
prodi-223,rencanamu-135,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-224,rencanamu-135,UNKNOWN,PENDIDIKAN FISIKA,C
prodi-225,rencanamu-135,UNKNOWN,PENDIDIKAN MATEMATIKA,-
prodi-226,rencanamu-135,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,C
prodi-227,rencanamu-135,UNKNOWN,PENDIDIKAN SEJARAH,-
prodi-228,rencanamu-135,UNKNOWN,ILMU ADMINISTRASI NEGARA,-
prodi-229,rencanamu-135,UNKNOWN,ILMU PEMERINTAHAN,-
prodi-230,rencanamu-84,UNKNOWN,MANAJEMEN INFORMATIKA,B
prodi-231,rencanamu-84,UNKNOWN,TEKNIK KOMPUTER,B
prodi-232,rencanamu-84,UNKNOWN,SISTEM INFORMASI,B
prodi-233,rencanamu-84,UNKNOWN,SISTEM KOMPUTER,B
prodi-234,rencanamu-241,UNKNOWN,ILMU HUKUM,B
prodi-235,rencanamu-241,UNKNOWN,MANAJEMEN,-
prodi-236,rencanamu-241,UNKNOWN,AKUNTANSI,A
prodi-237,rencanamu-241,UNKNOWN,EKONOMI PEMBANGUNAN,A
prodi-238,rencanamu-241,UNKNOWN,PETERNAKAN,B
prodi-239,rencanamu-241,UNKNOWN,AGROEKOTEKNOLOGI,B
prodi-240,rencanamu-241,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-241,rencanamu-241,UNKNOWN,ARSITEKTUR,B
prodi-242,rencanamu-241,UNKNOWN,TEKNIK ELEKTRO,B
prodi-243,rencanamu-241,UNKNOWN,ILMU FILSAFAT,B
prodi-244,rencanamu-241,UNKNOWN,SISTEM KOMPUTER,B
prodi-245,rencanamu-241,UNKNOWN,ILMU HUKUM,-
prodi-246,rencanamu-241,UNKNOWN,MANAJEMEN,C
prodi-247,rencanamu-241,UNKNOWN,PERPAJAKAN,B
prodi-248,rencanamu-241,UNKNOWN,TEKNIK KOMPUTER,B
prodi-249,rencanamu-250,UNKNOWN,ILMU KEDOKTERAN,B
prodi-250,rencanamu-250,UNKNOWN,KEDOKTERAN GIGI,B
prodi-251,rencanamu-250,UNKNOWN,KEPERAWATAN,B
prodi-252,rencanamu-250,UNKNOWN,ILMU KESEHATAN MASYARAKAT,B
prodi-253,rencanamu-250,UNKNOWN,AKUNTANSI,B
prodi-254,rencanamu-250,UNKNOWN,MANAJEMEN,B
prodi-255,rencanamu-250,UNKNOWN,KEUANGAN DAN PERBANKAN,B
prodi-256,rencanamu-250,UNKNOWN,AKUNTANSI,C
prodi-257,rencanamu-250,UNKNOWN,TEKNIK ELEKTRO,C
prodi-258,rencanamu-250,UNKNOWN,TEKNIK INDUSTRI,C
prodi-259,rencanamu-250,UNKNOWN,SISTEM INFORMASI,C
prodi-260,rencanamu-250,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-261,rencanamu-250,UNKNOWN,AGROTEKNOLOGI,B
prodi-262,rencanamu-250,UNKNOWN,AGRIBISNIS,B
prodi-263,rencanamu-250,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-264,rencanamu-250,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-265,rencanamu-250,UNKNOWN,ILMU HUKUM,B
prodi-266,rencanamu-250,UNKNOWN,PSIKOLOGI,C
prodi-267,rencanamu-250,UNKNOWN,KOMPUTERISASI AKUNTANSI,C
prodi-268,rencanamu-250,UNKNOWN,MANAJEMEN INFORMATIKA,C
prodi-269,rencanamu-250,UNKNOWN,KEBIDANAN,B
prodi-270,rencanamu-118,UNKNOWN,ILMU EKONOMI,B
prodi-271,rencanamu-118,UNKNOWN,MANAJEMEN,B
prodi-272,rencanamu-118,UNKNOWN,AKUNTANSI,B
prodi-273,rencanamu-118,UNKNOWN,ILMU HUKUM,B
prodi-274,rencanamu-118,UNKNOWN,PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,B
prodi-275,rencanamu-118,UNKNOWN,PENDIDIKAN GURU SD,B
prodi-276,rencanamu-118,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-277,rencanamu-118,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-278,rencanamu-118,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,A
prodi-279,rencanamu-118,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-280,rencanamu-118,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-281,rencanamu-118,UNKNOWN,SASTRA JEPANG,B
prodi-282,rencanamu-118,UNKNOWN,SASTRA INGGRIS,B
prodi-283,rencanamu-118,UNKNOWN,SASTRA INDONESIA,B
prodi-284,rencanamu-118,UNKNOWN,TEKNIK ARSITEKTUR,B
prodi-285,rencanamu-118,UNKNOWN,TEKNIK SIPIL,A
prodi-286,rencanamu-118,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,B
prodi-287,rencanamu-118,UNKNOWN,BUDIDAYA PERAIRAN,A
prodi-288,rencanamu-118,UNKNOWN,PEMANFAATAN SUMBER DAYA PERIKANAN,A
prodi-289,rencanamu-118,UNKNOWN,TEKNIK ELEKTRO,B
prodi-290,rencanamu-118,UNKNOWN,TEKNIK MESIN,B
prodi-291,rencanamu-118,UNKNOWN,TEKNIK INDUSTRI,B
prodi-292,rencanamu-118,UNKNOWN,TEKNIK KIMIA,B
prodi-293,rencanamu-118,UNKNOWN,TEKNIK EKONOMI KONSTRUKSI,B
prodi-294,rencanamu-118,UNKNOWN,"PENGELOLAAN SUMBERDAYA PERAIRAN, PESISIR DAN KELAUTAN",B
prodi-295,rencanamu-118,UNKNOWN,TEKNIK SIPIL,B
prodi-296,rencanamu-118,UNKNOWN,ARSITEKTUR,C
prodi-297,rencanamu-129,UNKNOWN,AKUNTANSI,B
prodi-298,rencanamu-129,UNKNOWN,MANAJEMEN,B
prodi-299,rencanamu-129,UNKNOWN,ILMU HUKUM,B
prodi-300,rencanamu-129,UNKNOWN,ARSITEKTUR,B
prodi-301,rencanamu-129,UNKNOWN,TEKNIK ELEKTRO,B
prodi-302,rencanamu-129,UNKNOWN,TEKNIK INDUSTRI,C
prodi-303,rencanamu-129,UNKNOWN,TEKNIK MESIN,B
prodi-304,rencanamu-129,UNKNOWN,TEKNIK SIPIL,B
prodi-305,rencanamu-129,UNKNOWN,AGRIBISNIS,B
prodi-306,rencanamu-129,UNKNOWN,AGROTEKNOLOGI,-
prodi-307,rencanamu-129,UNKNOWN,TEKNIK HASIL PERTANIAN,B
prodi-308,rencanamu-129,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-309,rencanamu-129,UNKNOWN,ILMU KOMUNIKASI,B
prodi-310,rencanamu-129,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-311,rencanamu-129,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-312,rencanamu-129,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-313,rencanamu-129,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-314,rencanamu-129,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-315,rencanamu-129,UNKNOWN,SASTRA INGGRIS,B
prodi-316,rencanamu-129,UNKNOWN,MANAJEMEN INFORMATIKA,B
prodi-317,rencanamu-253,UNKNOWN,SISTEM KOMPUTER,C
prodi-318,rencanamu-253,UNKNOWN,SISTEM INFORMASI,B
prodi-319,rencanamu-253,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-320,rencanamu-253,UNKNOWN,AKUNTANSI,B
prodi-321,rencanamu-253,UNKNOWN,MANAJEMEN,B
prodi-322,rencanamu-253,UNKNOWN,TEKNIK SIPIL,C
prodi-323,rencanamu-253,UNKNOWN,TEKNIK INDUSTRI,C
prodi-324,rencanamu-253,UNKNOWN,PSIKOLOGI,-
prodi-325,rencanamu-253,UNKNOWN,DESAIN DAN KOMUNIKASI VISUAL,B
prodi-326,rencanamu-253,UNKNOWN,PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,C
prodi-327,rencanamu-253,UNKNOWN,AKUNTANSI,-
prodi-328,rencanamu-253,UNKNOWN,MANAJEMEN INFORMATIKA,B
prodi-329,rencanamu-102,UNKNOWN,PENDIDIKAN DOKTER,B
prodi-330,rencanamu-102,UNKNOWN,FARMASI,-
prodi-331,rencanamu-102,UNKNOWN,MANAJEMAN DAKWAH,B
prodi-332,rencanamu-102,UNKNOWN,KEWIRAUSAHAAN,-
prodi-333,rencanamu-102,UNKNOWN,ILMU KEDOKTERAN GIGI,B
prodi-334,rencanamu-102,UNKNOWN,KESEHATAN MASYARAKAT,B
prodi-335,rencanamu-102,UNKNOWN,ADMINISTRASI RUMAH SAKIT,-
prodi-336,rencanamu-102,UNKNOWN,KEBIDANAN,B
prodi-337,rencanamu-102,UNKNOWN,RADIOLOGI,B
prodi-338,rencanamu-102,UNKNOWN,KEPERAWATAN ANESTESIOLOGI,-
prodi-339,rencanamu-149,UNKNOWN,MANAJEMEN,B
prodi-340,rencanamu-149,UNKNOWN,AKUNTANSI,C
prodi-341,rencanamu-149,UNKNOWN,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",C
prodi-342,rencanamu-149,UNKNOWN,BAHASA INGGRIS,C
prodi-343,rencanamu-149,UNKNOWN,TEKNIK SIPIL,C
prodi-344,rencanamu-149,UNKNOWN,TEKNIK INDUSTRI,C
prodi-345,rencanamu-149,UNKNOWN,SISTEM INFORMASI,C
prodi-346,rencanamu-149,UNKNOWN,EKONOMI SYARIAH,C
prodi-347,rencanamu-149,UNKNOWN,ILMU ALQURAN DAN TAFSIR,C
prodi-348,rencanamu-149,UNKNOWN,MANAJEMEN PENDIDIKAN ISLAM,C
prodi-349,rencanamu-149,UNKNOWN,ILMU HUKUM,C
prodi-350,rencanamu-149,UNKNOWN,AGRIBISNIS,C
prodi-351,rencanamu-149,UNKNOWN,AGROTEKNOLOGI,C
prodi-352,rencanamu-149,UNKNOWN,BUDIDAYA PERAIRAN,C
prodi-353,rencanamu-149,UNKNOWN,TEKNOLOGI PANGAN,C
prodi-354,rencanamu-185,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-355,rencanamu-185,UNKNOWN,MANAJEMEN,B
