wilayah,nama_kampus,akreditasi,jumlah_prodi,biaya_tahunan,provinsi
Jawa,SEKOLAH TINGGI ILMU EKONOMI IBMT,Baik Sekali,1,5750000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI IEU,A,1,2400000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI INDOCAKTI,Baik Sekali,1,4650000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI INDONESIA SURABAYA,Baik Sekali,1,11000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI INSAN PEMBANGUNAN,Baik Sekali,1,8000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI ISTI EKATANA UPAWEDA,Baik Sekali,1,5600000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU EKONOMI KERTANEGARA,Baik Sekali,1,4800000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI KOPERASI MALANG,Baik Sekali,1,6400000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI LATIFAH MUBAROKIYAH,Baik Sekali,1,16500000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI NU TRATE,Baik Sekali,1,7775000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI PARIPURNA,Baik Sekali,1,4500000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI PARIWISATA INDONESIA,Baik Sekali,1,14500000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI PARIWISATA INDONESIA,Unggul,1,14500000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI PEMNAS INDONESIA,Baik Sekali,1,7500000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI PEMUDA,Baik Sekali,1,6000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI SATRIA,Baik Sekali,1,6000000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI SWASTA MANDIRI,Baik Sekali,1,4800000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI WIDYA MANGGALIA,Baik Sekali,1,6270000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI YASA ANGGANA,Baik Sekali,1,10600000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI YASMI,Baik Sekali,1,4800000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI YKPN,Baik Sekali,1,14000000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU FARMASI NUSAPUTERA,Baik Sekali,1,10600000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU HUKUM GUNUNG JATI,Baik Sekali,1,251500000.0,Banten
Jawa,SEKOLAH TINGGI ILMU HUKUM JENDERAL SUDIRMAN,Baik Sekali,1,7000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU HUKUM SUNAN GIRI,Baik Sekali,1,6000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU HUKUM ZAINUL HASAN,Baik Sekali,1,4800000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KEPERAWATAN PPNI JAWA BARAT,Unggul,1,15000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN AHMAD DAHLAN CIREBON,Baik Sekali,1,20850000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN AR-RUM,Baik Sekali,1,7000000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN ARTHA BODHI ISWARA,Baik Sekali,1,9000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN BANTUL,Baik Sekali,1,8800000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU KESEHATAN CIANJUR,Baik Sekali,1,15000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN GRIYA HUSADA SURABAYA,Baik Sekali,1,6900000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN HAKLI,Baik Sekali,1,9600000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN HANG TUAH SURABAYA,Baik Sekali,1,15050000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN HANG TUAH SURABAYA,Unggul,1,15050000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN HARAPAN BANGSA,C,1,11000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN HOLISTIK,Baik Sekali,1,16000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN KESDAM IV / DIPONEGORO,Baik Sekali,1,15000000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN MAHARANI,Baik Sekali,1,6750000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN MUHAMMADIYAH WONOSOBO,Baik Sekali,1,6900000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN NASIONAL,Baik Sekali,1,13970000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN PEMKAB PURWOREJO,Baik Sekali,1,12350000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN RS BAPTIS KEDIRI,Baik Sekali,1,6500000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN SERULINGMAS,Baik Sekali,1,34070000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN WIDYA DHARMA HUSADA TANGERANG,Unggul,1,13500000.0,Banten
Jawa,SEKOLAH TINGGI ILMU KESEHATAN WILLIAM BOOTH,Baik Sekali,1,11000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KOMPUTER PGRI BANYUWANGI,Baik Sekali,1,8000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU MANAJEMEN BUDI BAKTI,Baik Sekali,1,3000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU MANAJEMEN YKPN YOGYAKARTA,Baik Sekali,1,8300000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU PERTANIAN FARMING,Baik Sekali,1,9500000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI KESENIAN WILWATIKTA,Unggul,1,3950000.0,Jawa Timur
Jawa,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN KOMPUTER AL-FATH,Baik Sekali,1,24240000.0,Jawa Barat
Jawa,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN KOMPUTER PGRI ARUNGBINANG KEBUMEN,Baik Sekali,1,5700000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI PARIWISATA AMBARRUKMO YOGYAKARTA,A,1,14450000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI PARIWISATA AMBARRUKMO YOGYAKARTA,Baik Sekali,1,14450000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI PARIWISATA ARS INTERNASIONAL,Baik Sekali,1,7450000.0,Jawa Barat
Jawa,SEKOLAH TINGGI PARIWISATA BOGOR,Baik Sekali,1,20000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI PEMBANGUNAN MASYARAKAT DESA APMD,A,1,9150000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI SENI RUPA DAN DESAIN VISI INDONESIA,Baik Sekali,1,6050000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI TEKNOLOGI CAHAYA SURYA,Baik Sekali,1,3300000.0,Jawa Timur
Jawa,SEKOLAH TINGGI TEKNOLOGI GEMPOL,Baik Sekali,1,9100000.0,Jawa Timur
Jawa,SEKOLAH TINGGI TEKNOLOGI INDONESIA,A,1,2000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNOLOGI INDUSTRI DAN FARMASI BOGOR,Baik Sekali,1,6000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNOLOGI INFORMATIKA SONY SUGEMA,Baik Sekali,1,5000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNOLOGI STIKMA INTERNASIONAL,Baik Sekali,1,5900000.0,Jawa Timur
Jawa,SEKOLAH TINGGI TEKNOLOGI TERPADU NURUL FIKRI,C,1,16000000.0,Jawa Barat
Jawa,STIA DAN MANAJEMEN KEPELABUHAN BARUNAWATI,Baik Sekali,1,10200000.0,Jawa Timur
Jawa,STIE BAKTI BANGSA,Baik Sekali,1,2600000.0,Jawa Timur
Jawa,STIKES ADI HUSADA,Baik Sekali,1,13200000.0,Jawa Timur
Jawa,STIKES MAMBA UL ULUM SURAKARTA,C,1,15250000.0,Jawa Tengah
Jawa,STISIP GUNA NUSANTARA,Baik Sekali,1,6000000.0,Jawa Barat
Jawa,STISIP SAMUDERA INDONESIA SELATAN,Baik Sekali,1,4800000.0,Jawa Barat
Jawa,STISIP SYAMSUL ULUM,Baik Sekali,1,5000000.0,Jawa Barat
Jawa,STISIP TASIKMALAYA,Baik Sekali,1,9460000.0,Jawa Barat
Jawa,STKIP ARRAHMANIYAH,Baik Sekali,1,8000000.0,Jawa Barat
Jawa,STKIP MUHAMMADIYAH BLORA,Baik Sekali,1,5700000.0,Jawa Tengah
Jawa,STKIP PGRI PONOROGO,Baik Sekali,1,8770000.0,Jawa Timur
Jawa,STKIP PGRI SAMPANG,Baik Sekali,1,6215000.0,Jawa Timur
Jawa,STKIP PGRI SIDOARJO,Baik Sekali,1,7400000.0,Jawa Timur
Jawa,STKIP WIDYA YUWANA,Baik Sekali,1,10000000.0,Jawa Timur
Jawa,STMIK AMIK BANDUNG,A,1,12000000.0,Jawa Barat
Jawa,STMIK AMIK BANDUNG,Baik Sekali,1,12000000.0,Jawa Barat
Jawa,STMIK DCI,Baik Sekali,1,8000000.0,Jawa Barat
Jawa,STMIK MARDIRA INDONESIA,Baik Sekali,1,7600000.0,Jawa Barat
Jawa,STT MINYAK DAN GAS CILACAP,Baik Sekali,1,11300000.0,Jawa Tengah
Jawa,UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,A,1,11250000.0,Jawa Tengah
Jawa,UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,C,1,11250000.0,Jawa Tengah
Jawa,UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,Unggul,1,11250000.0,Jawa Tengah
Jawa,UNIVERSITAS ADVENT INDONESIA,C,1,27520000.0,Jawa Barat
Jawa,UNIVERSITAS AMIKOM YOGYAKARTA,Unggul,1,10300000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS ANNUQAYAH,A,1,7450000.0,Jawa Timur
Jawa,UNIVERSITAS ATMA JAYA YOGYAKARTA,Unggul,1,18000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS BANI SALEH,C,1,25450000.0,Jawa Barat
Jawa,UNIVERSITAS BHAKTI ASIH TANGERANG,A,1,18000000.0,Banten
Jawa,UNIVERSITAS BHAKTI HUSADA INDONESIA,A,1,22350000.0,Jawa Barat
Jawa,UNIVERSITAS BHAKTI HUSADA INDONESIA,Unggul,1,22350000.0,Jawa Barat
Jawa,UNIVERSITAS BHAKTI KENCANA,Unggul,1,23600000.0,Jawa Barat
Jawa,UNIVERSITAS BHAYANGKARA SURABAYA,A,1,35502000.0,Jawa Timur
Jawa,UNIVERSITAS BHINNEKA PGRI,Unggul,1,6175000.0,Jawa Timur
Jawa,UNIVERSITAS BINA INSANI,A,1,6250000.0,Jawa Barat
Jawa,UNIVERSITAS BINA SEHAT PPNI MOJOKERTO,Unggul,1,17000000.0,Jawa Timur
Jawa,UNIVERSITAS BSI BANDUNG,C,1,4150000.0,Jawa Barat
Jawa,UNIVERSITAS DARUL MA`ARIF,A,1,5000000.0,Jawa Barat
Jawa,UNIVERSITAS DIAN NUSWANTORO,Unggul,1,4000000.0,Jawa Tengah
Jawa,UNIVERSITAS DJUANDA,A,1,10800000.0,Jawa Barat
Jawa,UNIVERSITAS DOKTOR NUGROHO MAGETAN,Unggul,1,27500000.0,Jawa Timur
Jawa,UNIVERSITAS DR. SOETOMO,A,1,5100000.0,Jawa Timur
Jawa,UNIVERSITAS GAJAYANA,Unggul,1,12000000.0,Jawa Timur
Jawa,UNIVERSITAS GALUH,Unggul,1,12000000.0,Jawa Barat
Jawa,UNIVERSITAS HALIM SANUSI,A,1,9516000.0,Jawa Barat
Jawa,UNIVERSITAS HORIZON INDONESIA,A,1,21196000.0,Jawa Barat
Jawa,UNIVERSITAS INDONESIA MEMBANGUN,C,1,11200000.0,Jawa Barat
Jawa,UNIVERSITAS INFORMATIKA DAN BISNIS INDONESIA,Unggul,1,9700000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM 45,A,1,14527000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM BATIK,A,1,5550000.0,Jawa Tengah
Jawa,UNIVERSITAS ISLAM MALANG,C,1,33550000.0,Jawa Timur
Jawa,UNIVERSITAS ISLAM MALANG,Unggul,1,33550000.0,Jawa Timur
Jawa,UNIVERSITAS ISLAM MULIA YOGYAKARTA,A,1,6500000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS IVET,Unggul,1,8800000.0,Jawa Tengah
Jawa,UNIVERSITAS JENDERAL ACHMAD YANI,Unggul,1,21504000.0,Jawa Barat
Jawa,UNIVERSITAS KADIRI,C,1,71250000.0,Jawa Timur
Jawa,UNIVERSITAS KADIRI,Unggul,1,71250000.0,Jawa Timur
Jawa,UNIVERSITAS KATOLIK DARMA CENDIKA,C,1,14775000.0,Jawa Timur
Jawa,UNIVERSITAS KATOLIK SOEGIJAPRANATA,C,1,15500000.0,Jawa Tengah
Jawa,UNIVERSITAS KEPANJEN,A,1,13800000.0,Jawa Timur
Jawa,UNIVERSITAS KRISTEN PETRA,C,1,28000000.0,Jawa Timur
Jawa,UNIVERSITAS LANGLANG BUANA,A,1,7000000.0,Jawa Barat
Jawa,UNIVERSITAS LANGLANG BUANA,Unggul,1,7000000.0,Jawa Barat
Jawa,UNIVERSITAS LANGLANGBUANA,A,1,11500000.0,Jawa Barat
Jawa,UNIVERSITAS MA CHUNG,A,1,20400000.0,Jawa Timur
Jawa,UNIVERSITAS MA CHUNG,C,1,20400000.0,Jawa Timur
Jawa,UNIVERSITAS MA'ARIF NAHDLATUL ULAMA KEBUMEN,A,1,4800000.0,Jawa Tengah
Jawa,UNIVERSITAS MADURA,C,1,10000000.0,Jawa Timur
Jawa,UNIVERSITAS MERCU BUANA YOGYAKARTA,Unggul,1,33065000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN CIREBON,C,1,19450000.0,Jawa Barat
Jawa,UNIVERSITAS MUHAMMADIYAH BREBES,A,1,6200000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH CIREBON,C,1,8850000.0,Jawa Barat
Jawa,UNIVERSITAS MUHAMMADIYAH MALANG,C,1,20000000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH MALANG,Unggul,1,20000000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH PURWOKERTO,A,1,91025000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH PURWOKERTO,Unggul,1,91025000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH SIDOARJO,C,1,48525000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH TANGERANG,Unggul,1,68250000.0,Banten
Jawa,UNIVERSITAS MUHAMMADIYAH TEGAL,A,1,9800000.0,Jawa Tengah
Jawa,UNIVERSITAS MULTIMEDIA NUSANTARA,C,1,27000000.0,Banten
Jawa,UNIVERSITAS MURIA KUDUS,C,1,9200000.0,Jawa Tengah
Jawa,UNIVERSITAS NAHDLATUL ULAMA CIREBON,Unggul,1,4000146.0,Jawa Barat
Jawa,UNIVERSITAS NAHDLATUL ULAMA PURWOKERTO,A,1,6500000.0,Jawa Tengah
Jawa,UNIVERSITAS NAHDLATUL ULAMA SIDOARJO,Unggul,1,6000000.0,Jawa Timur
Jawa,UNIVERSITAS NAROTAMA,C,1,14100000.0,Jawa Timur
Jawa,UNIVERSITAS NASIONAL KARANGTURI SEMARANG,C,1,9200000.0,Jawa Tengah
Jawa,UNIVERSITAS NOOR HUDA MUSTOFA,Unggul,1,12400000.0,Jawa Timur
Jawa,UNIVERSITAS NUSANTARA PGRI KEDIRI,Unggul,1,7800000.0,Jawa Timur
Jawa,UNIVERSITAS PAKUAN,Unggul,1,35000006.0,Jawa Barat
Jawa,UNIVERSITAS PANCASAKTI TEGAL,Unggul,1,5300000.0,Jawa Tengah
Jawa,UNIVERSITAS PASUNDAN,C,1,48250000.0,Jawa Barat
Jawa,UNIVERSITAS PASUNDAN,Unggul,1,48250000.0,Jawa Barat
Jawa,UNIVERSITAS PELITA HARAPAN,A,1,61000000.0,Banten
Jawa,UNIVERSITAS PELITA HARAPAN SURABAYA,A,1,19750000.0,Jawa Timur
Jawa,UNIVERSITAS PGRI ADI BUANA,A,1,14450000.0,Jawa Timur
Jawa,UNIVERSITAS PGRI KANJURUHAN MALANG,Unggul,1,12040000.0,Jawa Timur
Jawa,UNIVERSITAS PGRI YOGYAKARTA,C,1,12100000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS RAHARJA,Unggul,1,12375870.0,Banten
Jawa,UNIVERSITAS SAINS ALQUR AN,A,1,25745000.0,Jawa Tengah
Jawa,UNIVERSITAS SAINS ALQUR AN,Unggul,1,25745000.0,Jawa Tengah
Jawa,UNIVERSITAS SAINS DAN TEKNOLOGI KOMPUTER,A,1,33048600.0,Jawa Tengah
Jawa,UNIVERSITAS SALAKANAGARA,A,1,11400000.0,Banten
Jawa,UNIVERSITAS SANGGA BUANA,Unggul,1,21940000.0,Jawa Barat
Jawa,UNIVERSITAS SEBELAS APRIL,C,1,8000000.0,Jawa Barat
Jawa,UNIVERSITAS SELAMAT SRI,A,1,4075000.0,Jawa Tengah
Jawa,UNIVERSITAS SELAMAT SRI,C,1,4075000.0,Jawa Tengah
Jawa,UNIVERSITAS SLAMET RIYADI,Unggul,1,9340000.0,Jawa Tengah
Jawa,UNIVERSITAS SRAGEN,A,1,11500000.0,Jawa Tengah
Jawa,UNIVERSITAS STIKUBANK,C,1,16500000.0,Jawa Tengah
Jawa,UNIVERSITAS SULTAN FATAH,C,1,4800000.0,Jawa Tengah
Jawa,UNIVERSITAS SURABAYA,C,1,38850250.0,Jawa Timur
Jawa,UNIVERSITAS SURYAKANCANA,A,1,8160000.0,Jawa Barat
Jawa,UNIVERSITAS TANGERANG RAYA,C,1,7500000.0,Banten
Jawa,UNIVERSITAS TEKNOLOGI SURABAYA,C,1,6000000.0,Jawa Timur
Jawa,UNIVERSITAS TUNAS PEMBANGUNAN SURAKARTA,Unggul,1,8483000.0,Jawa Tengah
Jawa,UNIVERSITAS VETERAN BANGUN NUSANTARA,A,1,8350000.0,Jawa Tengah
Jawa,UNIVERSITAS W R SUPRATMAN,C,1,6000000.0,Jawa Timur
Jawa,UNIVERSITAS WIDYA GAMA,A,1,28500000.0,Jawa Timur
Jawa,UNIVERSITAS WIDYA GAMA,Unggul,1,28500000.0,Jawa Timur
Jawa,UNIVERSITAS WIRARAJA,A,1,9313750.0,Jawa Timur
Jawa,UNIVERSITAS YARSI PRATAMA,A,1,7200000.0,Banten
Kalimantan,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,Baik Sekali,15,11985000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS ISLAM KALIMANTAN MUHAMMAD ARSYAD AL BANJARI BANJARMASIN,Baik Sekali,14,8095000.0,Kalimantan Selatan
Kalimantan,UNIVERSITAS PGRI PONTIANAK,Baik Sekali,14,6560000.0,Kalimantan Barat
Kalimantan,UNIVERSITAS BALIKPAPAN,Baik Sekali,13,9900000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS MUHAMMADIYAH PALANGKA RAYA,Baik Sekali,13,20743000.0,Kalimantan Tengah
Kalimantan,IKIP PGRI PONTIANAK,Baik Sekali,10,7400000.0,Kalimantan
Kalimantan,UNIVERSITAS MUHAMMADIYAH PONTIANAK,Baik Sekali,10,8000000.0,Kalimantan Barat
Kalimantan,UNIVERSITAS MULIA,Baik Sekali,10,5900000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS NAHDLATUL ULAMA KALIMANTAN TIMUR,Baik Sekali,10,8480000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS ACHMAD YANI BANJARMASIN,Baik Sekali,9,4400000.0,Kalimantan Selatan
Kalimantan,UNIVERSITAS ANTAKUSUMA,Baik Sekali,9,4000000.0,Kalimantan Tengah
Kalimantan,UNIVERSITAS NAHDLATUL ULAMA KALIMANTAN BARAT,Baik Sekali,9,25500000.0,Kalimantan Barat
Kalimantan,UNIVERSITAS NAHDLATUL ULAMA KALIMANTAN SELATAN,Baik Sekali,9,7750000.0,Kalimantan Selatan
Kalimantan,UNIVERSITAS SARI MULIA,Baik Sekali,9,41850000.0,Kalimantan Selatan
Kalimantan,UNIVERSITAS WIDYA GAMA MAHAKAM SAMARINDA,Baik Sekali,9,6950000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS KALTARA,Baik Sekali,8,8400000.0,Kalimantan Utara
Kalimantan,UNIVERSITAS KUTAI KARTANEGARA TENGGARONG,Baik Sekali,8,8355000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS MUHAMMADIYAH BERAU,Baik Sekali,8,5000000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS 17 AGUSTUS 1945 SAMARINDA,Baik Sekali,7,12501870.0,Kalimantan Timur
Kalimantan,UNIVERSITAS BORNEO LESTARI,Baik Sekali,7,25100000.0,Kalimantan Selatan
Kalimantan,UNIVERSITAS MUHAMMADIYAH BANJARMASIN,Baik Sekali,7,30355000.0,Kalimantan Selatan
Kalimantan,UNIVERSITAS PANCA BHAKTI,Baik Sekali,7,9590000.0,Kalimantan Barat
Kalimantan,UNIVERSITAS PGRI KALIMANTAN,Baik Sekali,7,5275000.0,Kalimantan Selatan
Kalimantan,UNIVERSITAS PGRI PALANGKA RAYA,Baik Sekali,7,287400000.0,Kalimantan Tengah
Kalimantan,UNIVERSITAS SAPTA MANDIRI,Baik Sekali,6,5400000.0,Kalimantan Selatan
Kalimantan,INSTITUT SAINS DAN BISNIS INTERNASIONAL SINGKAWANG,Baik Sekali,5,7190000.0,Kalimantan Barat
Kalimantan,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN MELAWI,Baik Sekali,5,6600000.0,Kalimantan Barat
Kalimantan,SEKOLAH TINGGI PERTANIAN KUTAI TIMUR,Baik Sekali,5,9416250.0,Kalimantan Timur
Kalimantan,UNIVERSITAS CAHAYA BANGSA,Baik Sekali,5,6400000.0,Kalimantan Selatan
Kalimantan,UNIVERSITAS KATOLIK SANTO AGUSTINUS HIPPO,Baik Sekali,5,20420000.0,Kalimantan Barat
Kalimantan,UNIVERSITAS MUHAMMADIYAH SAMPIT,Baik Sekali,5,6500000.0,Kalimantan Tengah
Kalimantan,UNIVERSITAS OSO,Baik Sekali,5,6400000.0,Kalimantan Barat
Kalimantan,UNIVERSITAS WIDYA DHARMA PONTIANAK,Baik Sekali,5,10400000.0,Kalimantan Barat
Kalimantan,INSTITUT SHANTI BHUANA,Baik Sekali,4,13625000.0,Kalimantan Barat
Kalimantan,INSTITUT TEKNOLOGI KESEHATAN DAN SAINS WIYATA HUSADA SAMARINDA,Baik Sekali,4,7000000.0,Kalimantan Timur
Kalimantan,SEKOLAH TINGGI TEKNOLOGI BONTANG,Baik Sekali,4,8850000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS MUHAMMADIYAH PALANGKA RAYA,A,4,20743000.0,Kalimantan Tengah
Kalimantan,INSTITUT TEKNOLOGI DAN BISNIS SABDA SETIA,Baik Sekali,3,5750000.0,Kalimantan Barat
Kalimantan,INSTITUT TEKNOLOGI DAN SAINS NAHDLATUL ULAMA KALIMANTAN,Baik Sekali,3,5000000.0,Kalimantan Tengah
Kalimantan,INSTITUT TEKNOLOGI KELING KUMANG,Baik Sekali,3,5900000.0,Kalimantan Barat
Kalimantan,SEKOLAH TINGGI TEKNOLOGI MIGAS,Baik Sekali,3,7550000.0,Kalimantan Timur
Kalimantan,STMIK WIDYA CIPTA DHARMA,Baik Sekali,3,6500000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS 17 AGUSTUS 1945 SAMARINDA,C,3,12501870.0,Kalimantan Timur
Kalimantan,UNIVERSITAS DARWAN ALI,Baik Sekali,3,14895000.0,Kalimantan Tengah
Kalimantan,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,Unggul,3,11985000.0,Kalimantan Timur
Kalimantan,UNIVERSITAS MUHAMMADIYAH PONTIANAK,Unggul,3,8000000.0,Kalimantan Barat
Kalimantan,INSTITUT BISNIS DAN EKONOMI INDONESIA,Baik Sekali,2,6143000.0,Kalimantan Barat
Kalimantan,INSTITUT TEKNOLOGI DAN KESEHATAN MUHAMMADIYAH KALIMANTAN BARAT,Baik Sekali,2,21249000.0,Kalimantan Barat
Kalimantan,SEKOLAH TINGGI ILMU ADMINISTRASI TABALONG,C,2,6962500.0,Kalimantan Selatan
Kalimantan,SEKOLAH TINGGI ILMU EKONOMI BALIKPAPAN,Baik Sekali,2,8925000.0,Kalimantan Timur
Kalimantan,SEKOLAH TINGGI ILMU EKONOMI BULUNGAN TARAKAN,Baik Sekali,2,8000000.0,Kalimantan Utara
Kalimantan,SEKOLAH TINGGI ILMU EKONOMI NASIONAL BANJARMASIN,Baik Sekali,2,5980000.0,Kalimantan Selatan
Kalimantan,SEKOLAH TINGGI ILMU EKONOMI NUSANTARA SANGATTA,Baik Sekali,2,6400000.0,Kalimantan Timur
Kalimantan,SEKOLAH TINGGI ILMU EKONOMI PALANGKA RAYA,Baik Sekali,2,5750000.0,Kalimantan Tengah
Kalimantan,SEKOLAH TINGGI ILMU EKONOMI PANCASETIA,Baik Sekali,2,11457143.0,Kalimantan Selatan
Kalimantan,SEKOLAH TINGGI ILMU EKONOMI SAMPIT,Baik Sekali,2,11325000.0,Kalimantan Tengah
Kalimantan,SEKOLAH TINGGI ILMU KESEHATAN INTAN MARTAPURA,Baik Sekali,2,6400000.0,Kalimantan Selatan
Kalimantan,SEKOLAH TINGGI ILMU KESEHATAN SAMARINDA,Baik Sekali,2,14000000.0,Kalimantan Timur
Kalimantan,SEKOLAH TINGGI ILMU PERTANIAN AMUNTAI,Baik Sekali,2,3650000.0,Kalimantan Selatan
Kalimantan,SEKOLAH TINGGI ILMU PERTANIAN BERAU,Baik Sekali,2,6267000.0,Kalimantan Timur
Kalimantan,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN TANJUNGPURA,Baik Sekali,2,3500000.0,Kalimantan Barat
Kalimantan,SEKOLAH TINGGI TEKNOLOGI INDUSTRI BONTANG,Baik Sekali,2,2400132.0,Kalimantan Timur
Kalimantan,STIE MADANI BALIKPAPAN,Baik Sekali,2,5800000.0,Kalimantan Timur
Kalimantan,STKIP ISLAM SABILAL MUHTADIN BANJARMASIN,Baik Sekali,2,5000000.0,Kalimantan Selatan
Kalimantan,STMIK BANJARBARU,Baik Sekali,2,7875000.0,Kalimantan Selatan
Kalimantan,STMIK INDONESIA BANJARMASIN,Baik Sekali,2,4668000.0,Kalimantan Selatan
Kalimantan,STMIK PALANGKA RAYA,Baik Sekali,2,6400000.0,Kalimantan Tengah
