prodi_name,jenjang,akreditasi_prodi,institution_code
KEBIDANAN,S1,Baik,banpt-sekolah tinggi ilmu kesehatan yogyakarta
ADMINISTRASI RUMAH SAKIT,S1,Baik,banpt-sekolah tinggi ilmu kesehatan yogyakarta
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-814
TEKNIK KOMPUTER,S1,Baik,BANPT-1586
SISTEM INFORMASI,S1,Unggul,BANPT-2307
TEKNOLOGI INFORMASI,S1,Baik,BANPT-1642
INFORMATIKA,S1,Baik Sekali,BANPT-1591
SISTEM INFORMASI,S1,Baik,BANPT-2621
INFORMATIKA,S1,Unggul,BANPT-3123
INFORMATIKA,S1,Baik,BANPT-3270
TEKNIK KOMPUTER,S1,Unggul,BANPT-2398
INFORMATIKA,S1,Baik Sekali,BANPT-2059
INFORMATIKA,S1,Baik,BANPT-2262
SISTEM INFORMASI,S1,Baik Sekali,BANPT-2262
INFORMATIKA,S1,Baik,BANPT-851
TEKNOLOGI INFORMASI,S1,Baik Sekali,BANPT-2469
INFORMATIKA KAMPUS KOTA PONTIANAK,S1,Baik Sekali,BANPT-475
SISTEM INFORMASI KAMPUS KOTA PONTIANAK,S1,Baik Sekali,BANPT-475
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-2593
SISTEM INFORMASI,S1,Baik Sekali,BANPT-2593
INFORMATIKA,S1,Baik Sekali,banpt-universitas teknokrat indonesia
REKAYASA PERANGKAT LUNAK,S1,Unggul,BANPT-475
INFORMATIKA,S1,Baik,banpt-universitas muhammadiyah karanganyar
TEKNIK INFORMATIKA,S1,Unggul,BANPT-1321
TEKNIK KOMPUTER,S1,Baik Sekali,banpt-universitas muhammadiyah karanganyar
SISTEM INFORMASI,S1,Baik,BANPT-3201
TEKNOLOGI INFORMASI,S1,Baik Sekali,BANPT-2564
SAINS DATA,S1,Baik Sekali,BANPT-787
TEKNOLOGI INFORMASI,S1,Baik,BANPT-498
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-2487
TEKNOLOGI INFORMASI,S1,Baik,BANPT-217
SISTEM INFORMASI,S1,Baik Sekali,BANPT-1938
INFORMATIKA,S1,Baik Sekali,BANPT-965
SISTEM DAN TEKNOLOGI INFORMASI,S1,Baik,BANPT-2008
TEKNIK INFORMATIKA,S1,Baik Sekali,banpt-universitas mohammad husni thamrin jakarta
SAINS DATA,S1,Baik,BANPT-1917
TEKNIK INFORMATIKA,S1,Baik,BANPT-1291
INFORMATIKA,S1,Unggul,BANPT-2723
INFORMATIKA,S1,Baik Sekali,BANPT-1308
PJJ INFORMATIKA,S1,Baik,BANPT-3279
INFORMATIKA,S1,Baik,BANPT-1897
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-3224
SAINS DATA,S1,Baik,BANPT-2163
SISTEM INFORMASI,S1,Baik Sekali,BANPT-1521
SISTEM INFORMASI,S1,Baik Sekali,BANPT-1308
SISTEM INFORMASI,S1,Baik,BANPT-925
SISTEM INFORMASI,S1,Baik,BANPT-1132
SISTEM INFORMASI,S1,Baik,BANPT-3271
INFORMATIKA,S1,Baik,BANPT-1224
SISTEM INFORMASI,S1,Unggul,BANPT-177
TEKNOLOGI INFORMASI,S1,Baik,BANPT-2163
ILMU KOMPUTER,S1,Baik,BANPT-2880
SISTEM INFORMASI,S1,Baik Sekali,BANPT-3270
SISTEM INFORMASI,S1,Baik,BANPT-2010
TEKNOLOGI INFORMASI,S1,Baik,BANPT-120
SISTEM INFORMASI,S1,Baik Sekali,BANPT-3604
INFORMATIKA,S1,Baik,BANPT-25
SISTEM INFORMASI,S1,Baik Sekali,BANPT-2272
TEKNOLOGI INFORMASI,S1,Baik,BANPT-2409
ILMU KOMPUTER,S1,Baik,BANPT-317
INFORMATIKA,S1,Unggul,BANPT-2377
SISTEM INFORMASI,S1,Baik Sekali,BANPT-206
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-2341
ILMU KOMPUTER,S1,Baik,BANPT-977
TEKNIK INFORMATIKA,S1,Unggul,BANPT-2713
TEKNIK INFORMATIKA,S1,Baik Sekali,banpt-universitas ibn khaldun bogor
REKAYASA SISTEM KOMPUTER,S1,Baik,BANPT-2226
SISTEM INFORMASI,S1,Baik Sekali,BANPT-1591
SISTEM INFORMASI,S1,Baik Sekali,BANPT-3825
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-206
SISTEM INFORMASI,S1,Baik Sekali,banpt-universitas ibn khaldun bogor
SAINS DATA,S1,Baik,BANPT-751
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-680
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-2667
SISTEM INFORMASI,S1,Baik Sekali,BANPT-2469
INFORMATIKA,S1,Baik Sekali,BANPT-1946
REKAYASA PERANGKAT LUNAK,S1,Baik,BANPT-2247
SISTEM INFORMASI,S1,Baik Sekali,BANPT-1793
INFORMATIKA,S1,Unggul,BANPT-2230
ILMU KOMPUTER,S1,Baik Sekali,BANPT-3538
PJJ SISTEM INFORMASI,S1,Baik,BANPT-1743
PJJ INFORMATIKA,S1,Baik,BANPT-1743
SISTEM INFORMASI,S1,Baik,BANPT-165
INFORMATIKA,S1,Baik Sekali,BANPT-225
TEKNIK INFORMATIKA,S1,Unggul,BANPT-2589
INFORMATIKA,S1,Baik,BANPT-165
TEKNIK KOMPUTER,S1,Baik,BANPT-537
INFORMATIKA,S1,Baik,BANPT-3027
TEKNIK INFORMATIKA,S1,Baik,BANPT-3027
INFORMATIKA,S1,Baik,BANPT-741
TEKNOLOGI INFORMASI,S1,Baik,BANPT-2309
SISTEM INFORMASI,S1,Baik,BANPT-2309
ILMU KOMPUTER,S1,Baik,BANPT-2857
TEKNIK INFORMATIKA,S1,Baik,BANPT-1360
TEKNIK KOMPUTER,S1,Baik,BANPT-3976
REKAYASA PERANGKAT LUNAK,S1,Baik,BANPT-1570
SISTEM INFORMASI,S1,Baik,banpt-stimik bina bangsa
SISTEM INFORMASI,S1,Baik,BANPT-2138
SISTEM INFORMASI,S1,Baik,BANPT-2247
SISTEM INFORMASI,S1,Baik,BANPT-1262
INFORMATIKA,S1,Baik,BANPT-1696
SISTEM INFORMASI,S1,Baik,BANPT-728
SISTEM INFORMASI,S1,Baik,BANPT-1405
SISTEM INFORMASI,S1,Baik,banpt-sekolah tinggi teknologi ilmu komputer insan unggul
TEKNIK INFORMATIKA,S1,Baik,BANPT-3992
SISTEM INFORMASI,S1,Baik Sekali,BANPT-2136
TEKNIK INFORMATIKA,S1,Baik,banpt-sekolah tinggi teknologi ilmu komputer insan unggul
REKAYASA PERANGKAT LUNAK,S1,Baik,BANPT-218
INFORMATIKA MEDIS,S1,Baik,BANPT-1716
INFORMATIKA,S1,Baik,BANPT-3228
INFORMATIKA,S1,Baik,BANPT-2247
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-2239
TEKNIK MULTIMEDIA DAN JARINGAN,S1,Baik,BANPT-2239
TEKNIK INFORMATIKA,S1,Baik Sekali,banpt-st ilmu komputer cipta karya informatika
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-4003
ILMU KOMPUTER,S1,Baik,BANPT-2557
TEKNOLOGI INFORMASI,S1,Baik,BANPT-1203
REKAYASA KOMPUTER,S1,Baik,BANPT-1226
SISTEM INFORMASI,S1,Baik,BANPT-2160
SISTEM INFORMASI,S1,Baik,BANPT-2557
TEKNOLOGI INFORMASI,S1,Baik,BANPT-2557
TEKNIK KOMPUTER,S1,Baik Sekali,BANPT-2898
SISTEM INFORMASI,S1,Baik,BANPT-301
SISTEM INFORMASI,S1,Baik,BANPT-2602
SISTEM KOMPUTER,S1,Baik,BANPT-3659
INFORMATIKA,S1,Baik Sekali,BANPT-1557
SISTEM INFORMASI,S1,Baik,BANPT-592
SISTEM INFORMASI,S1,Baik Sekali,banpt-st ilmu komputer cipta karya informatika
TEKNIK INFORMATIKA,S1,Baik,BANPT-420
SISTEM INFORMASI,S1,Baik,BANPT-420
ILMU KOMPUTER,S1,Baik,BANPT-1373
SISTEM INFORMASI,S1,Baik Sekali,BANPT-2510
SISTEM INFORMASI,S1,Baik Sekali,BANPT-2434
ILMU KOMPUTER,S1,Baik,BANPT-1512
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-661
ILMU KOMPUTER,S1,Baik,BANPT-2081
ILMU KOMPUTER,S1,Baik,BANPT-218
TEKNOLOGI INFORMASI,S1,Baik,BANPT-994
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-1316
TEKNIK INFORMATIKA,S1,Baik,BANPT-2498
SISTEM DAN TEKNOLOGI INFORMASI,S1,Baik,BANPT-1989
INFORMATIKA MEDIS,S1,Baik,BANPT-1599
SISTEM INFORMASI,S1,Baik Sekali,BANPT-2377
SISTEM KOMPUTER,S1,Baik,BANPT-927
ILMU KOMPUTER,S1,Baik,BANPT-2646
INFORMATIKA,S1,Baik,BANPT-400
INFORMATIKA,S1,Baik,BANPT-1945
INFORMATIKA,S1,Baik,BANPT-155
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-2661
TEKNIK INFORMATIKA,S1,Baik,banpt-stmik hasan sulur wonomulyo
ILMU KOMPUTER,S1,Baik,BANPT-1705
TEKNIK INFORMATIKA,S1,Baik,BANPT-2629
SISTEM INFORMASI,S1,Baik,BANPT-1415
TEKNIK INFORMATIKA,S1,Baik,BANPT-911
KIMIA,S1,Baik Sekali,banpt-universitas garut
KEBIDANAN,S1,Baik,BANPT-2282
EKONOMI PEMBANGUNAN,S1,Baik Sekali,BANPT-3653
MANAJEMEN,S1,Baik Sekali,BANPT-3653
AKUNTANSI,S1,Baik Sekali,BANPT-1827
BISNIS DIGITAL,S1,Baik Sekali,BANPT-226
MANAJEMEN,S1,Baik,BANPT-2635
AKUNTANSI,S1,Baik Sekali,BANPT-3438
MANAJEMEN,S1,Baik Sekali,banpt-universitas pgri adi buana surabaya
BISNIS DIGITAL,S1,Baik Sekali,BANPT-3506
KEWIRAUSAHAAN,S1,Baik Sekali,BANPT-35
MANAJEMEN,S1,Baik,BANPT-3678
MANAJEMEN,S1,Baik,BANPT-890
KEWIRAUSAHAAN,S1,Baik,BANPT-317
MANAJEMEN,S1,Baik Sekali,BANPT-3808
AKUNTANSI,S1,Baik,BANPT-3676
MANAJEMEN,S1,Baik,BANPT-2274
MANAJEMEN,S1,Baik Sekali,BANPT-3322
FARMASI,S1,BAIK SEKALI,BANPT-3655
ILMU KEPERAWATAN,S1,BAIK SEKALI,BANPT-2604
KEPERAWATAN,S1,Baik,BANPT-638
KEBIDANAN,S1,Baik,BANPT-3947
BISNIS DIGITAL,S1,Baik,BANPT-2518
BISNIS DIGITAL,S1,Baik,BANPT-2200
ILMU KOMPUTER,S1,Baik,BANPT-922
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,banpt-universitas tamalatea makassar
FISIOTERAPI,S1,Baik,banpt-universitas muhammadiyah karanganyar
ILMU KEPERAWATAN,S1,BAIK SEKALI,BANPT-782
FARMASI,S1,Baik,BANPT-2146
KEBIDANAN,S1,BAIK SEKALI,BANPT-695
ADMINISTRASI RUMAH SAKIT,S1,UNGGUL,BANPT-2046
KEPERAWATAN,S1,UNGGUL,BANPT-550
PERBANKAN SYARI`AH,S1,Baik Sekali,BANPT-441
PSIKOLOGI,S1,Baik Sekali,BANPT-3792
DESAIN INTERIOR,S1,Unggul,BANPT-2310
ILMU KOMUNIKASI,S1,Baik,BANPT-3385
HUKUM,S1,Baik,BANPT-368
SASTRA INGGRIS,S1,Baik,BANPT-2270
ADMINISTRASI PUBLIK,S1,B,BANPT-2351
PENDIDIKAN AGAMA ISLAM,S1,Unggul,BANPT-2503
HUKUM KELUARGA,S1,Baik Sekali,BANPT-3139
ADMINISTRASI BISNIS,S1,Unggul,BANPT-708
KEPERAWATAN,S1,BAIK SEKALI,BANPT-160
KEBIDANAN,S1,BAIK SEKALI,BANPT-2434
FARMASI,S1,BAIK SEKALI,banpt-sekolah tinggi ilmu kesehatan senior medan
KEBIDANAN,S1,BAIK SEKALI,banpt-institut kesehatan dan teknologi al insyirah
HUKUM,S1,Baik,BANPT-2081
PARIWISATA,S1,Unggul,BANPT-2749
SASTRA INGGRIS,S1,Baik Sekali,BANPT-445
TEKNOLOGI PANGAN,S1,Unggul,BANPT-787
ILMU HUKUM,S1,Unggul,BANPT-206
HUKUM,S1,Baik Sekali,BANPT-173
SASTRA INGGRIS,S1,Baik Sekali,BANPT-3699
ILMU HUKUM,S1,Baik Sekali,BANPT-1201
FILSAFAT KEILAHIAN,S1,Baik Sekali,BANPT-1610
TEKNOLOGI PANGAN,S1,Baik,BANPT-3085
ILMU HUKUM,S1,Baik Sekali,BANPT-2547
SASTRA INGGRIS,S1,Baik,BANPT-2525
ILMU KESEJAHTERAAN SOSIAL,S1,Baik,BANPT-3563
HUKUM,S1,Baik,BANPT-789
ADMINISTRASI BISNIS,S1,Baik,BANPT-1411
BUDIDAYA PERAIRAN,S1,Baik,BANPT-2553
SENI MUSIK,S1,Baik,BANPT-784
PJJ ILMU KOMUNIKASI,S1,B,BANPT-2069
AKUNTANSI,S1,Baik Sekali,BANPT-1936
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-1606
PENDIDIKAN  BAHASA INGGRIS,S1,Baik,BANPT-826
PENDIDIKAN BIOLOGI,S1,Baik,BANPT-826
PENDIDIKAN TEKNOLOGI INFORMASI,S1,Baik,BANPT-2879
PENDIDIKAN BAHASA ARAB,S1,Baik Sekali,BANPT-3781
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,BANPT-1988
PENDIDIKAN FISIKA,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan al hikmah surabaya
PENDIDIKAN BAHASA INDONESIA,S1,Baik Sekali,BANPT-395
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,BANPT-3456
PENDIDIKAN JASMANI,S1,Unggul,BANPT-746
PENDIDIKAN JASMANI,S1,Baik Sekali,BANPT-925
MANAJEMEN PENDIDIKAN ISLAM,S1,Baik Sekali,BANPT-1313
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-4008
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,BANPT-2074
PENDIDIKAN FISIKA,S1,Baik Sekali,BANPT-3825
PENDIDIKAN MATEMATIKA,S1,Unggul,BANPT-2072
PENDIDIKAN AGAMA ISLAM,S1,Baik Sekali,BANPT-3781
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,BANPT-385
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,BANPT-3456
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Unggul,BANPT-197
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan budidaya
PENDIDIKAN JASMANI,S1,Baik,BANPT-1203
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,BANPT-592
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-1987
PENDIDIKAN ISLAM ANAK USIA DINI,S1,Baik Sekali,BANPT-1313
BIMBINGAN DAN KONSELING,S1,Baik,BANPT-3806
BIMBINGAN DAN KONSELING,S1,Baik Sekali,BANPT-3685
PENDIDIKAN TEKNOLOGI INFORMASI,S1,Baik Sekali,BANPT-3685
AKUNTANSI,S1,Unggul,BANPT-366
KEPERAWATAN,S1,BAIK SEKALI,BANPT-141
KEBIDANAN,S1,Baik,BANPT-754
INFORMATIKA,S1,Baik,BANPT-625
KEDOKTERAN,S1,UNGGUL,BANPT-3123
KEPERAWATAN,S1,BAIK SEKALI,BANPT-116
KEPERAWATAN,S1,Baik,BANPT-83
PJJ ADMINISTRASI KESEHATAN,S1,BAIK SEKALI,BANPT-1743
KEBIDANAN,S1,BAIK SEKALI,BANPT-2501
KEBIDANAN,S1,Baik,banpt-sekolah tinggi ilmu kesehatan karsa husada garut
KEPERAWATAN,S1,BAIK SEKALI,banpt-sekolah tinggi ilmu kesehatan estu utomo
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,banpt-institut teknologi dan kesehatan avicenna
FARMASI,S1,Baik,BANPT-1108
GIZI,S1,UNGGUL,banpt-universitas muhammadiyah prof. dr. hamka
EKONOMI SYARI`AH,S1,Unggul,BANPT-385
MANAJEMEN,S1,Baik Sekali,BANPT-3066
AKUNTANSI,S1,Baik,BANPT-592
BISNIS DIGITAL,S1,Baik,BANPT-1333
BISNIS DIGITAL,S1,Baik Sekali,BANPT-1570
AKUNTANSI,S1,Baik Sekali,BANPT-2842
MANAJEMEN,S1,Baik,BANPT-639
MANAJEMEN,S1,Baik Sekali,BANPT-152
MANAJEMEN,S1,Baik Sekali,BANPT-445
KEWIRAUSAHAAN,S1,Baik,BANPT-1226
KEWIRAUSAHAAN,S1,Baik,BANPT-367
AKUNTANSI,S1,Baik,BANPT-1376
AKUNTANSI,S1,Baik,BANPT-3887
EKONOMI PEMBANGUNAN,S1,Baik,BANPT-2194
KEWIRAUSAHAAN,S1,Baik,BANPT-1367
MANAJEMEN,S1,Baik,BANPT-691
MANAJEMEN,S1,Baik,BANPT-410
KEDOKTERAN,S1,Baik,BANPT-1733
ADMINISTRASI RUMAH SAKIT,S1,Baik,BANPT-935
KEBIDANAN,S1,Baik,BANPT-876
KEPERAWATAN,S1,Baik,BANPT-2804
PARIWISATA,S1,Unggul,BANPT-629
AGRIBISNIS,S1,Unggul,BANPT-1733
ILMU HUKUM,S1,Unggul,BANPT-1733
MANAJEMEN,S1,Unggul,BANPT-569
HUKUM,S1,Unggul,BANPT-2569
ILMU PEMERINTAHAN,S1,Baik,banpt-stisip bina marta
AGROTEKNOLOGI/AGROEKOTEKNOLOGI,S1,Baik,BANPT-605
AGRIBISNIS,S1,Baik,BANPT-605
FILSAFAT,S1,Unggul,BANPT-2736
INFORMATIKA,S1,Unggul,BANPT-815
ILMU KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-2146
TEKNIK INDUSTRI,S1,Baik,BANPT-826
SISTEM DAN TEKNOLOGI INFORMASI,S1,Baik,banpt-universitas muhammadiyah kuningan
KEPERAWATAN,S1,Baik,BANPT-2940
TEKNOLOGI HASIL PERTANIAN,S1,Baik Sekali,BANPT-35
PENDIDIKAN GEOGRAFI,S1,B,BANPT-543
HUKUM,S1,Baik,BANPT-1114
ILMU HUBUNGAN INTERNASIONAL,S1,Baik Sekali,BANPT-1015
KEHUTANAN,S1,B,BANPT-2661
ARSITEKTUR,S1,B,BANPT-3792
AKUAKUTUR,S1,Baik,BANPT-937
HUBUNGAN INTERNASIONAL,S1,Baik,BANPT-1060
PETERNAKAN,S1,Baik,BANPT-3646
DESAIN KOMUNIKASI VISUAL,S1,Terakreditasi Sementara,BANPT-539
ILMU HUKUM,S1,Baik,BANPT-3069
BIOLOGI,S1,Unggul,BANPT-811
BIOLOGI,S1,Baik,BANPT-902
KIMIA,S1,Baik,BANPT-1813
BIOLOGI,S1,Baik,BANPT-1813
KEPERAWATAN,S1,Baik,banpt-sekolah tinggi ilmu kesehatan raflesia
AKUNTANSI,S1,Baik,BANPT-928
INFORMATIKA,S1,Baik,BANPT-953
PENDIDIKAN BAHASA INGGRIS,S1,Baik,BANPT-258
GIZI,S1,Baik,BANPT-2427
ADMINISTRASI KESEHATAN,S1,Baik,BANPT-727
AKUNTANSI,S1,Baik Sekali,BANPT-3066
MANAJEMEN,S1,Baik Sekali,BANPT-1858
MANAJEMEN,S1,Baik,BANPT-2646
AKUNTANSI,S1,Baik Sekali,BANPT-1557
AKUNTANSI,S1,Unggul,BANPT-2307
KEWIRAUSAHAAN,S1,Baik Sekali,BANPT-1946
MANAJEMEN,S1,Unggul,BANPT-965
AKUNTANSI,S1,Baik,BANPT-2807
AKUNTANSI,S1,Baik,BANPT-2179
BISNIS DIGITAL,S1,Baik,BANPT-2001
AKUNTANSI,S1,Baik Sekali,BANPT-1150
ILMU ADMINISTRASI BISNIS,S1,Baik,BANPT-2807
MANAJEMEN,S1,Baik Sekali,BANPT-3040
BISNIS DIGITAL,S1,Baik,BANPT-2683
BISNIS DIGITAL,S1,Baik,BANPT-534
BISNIS DIGITAL,S1,Baik,BANPT-2641
MANAJEMEN,S1,Baik Sekali,BANPT-2574
AKUNTANSI,S1,Baik Sekali,BANPT-1851
KEWIRAUSAHAAN,S1,Baik,BANPT-1161
MANAJEMEN,S1,Baik,BANPT-209
MANAJEMEN,S1,Baik,BANPT-42
AKUNTANSI,S1,Baik,BANPT-42
MANAJEMEN,S1,Baik,BANPT-1108
AKUNTANSI,S1,Baik,BANPT-1108
DESAIN KOMUNIKASI VISUAL,S1,Baik,BANPT-3465
AGRIBISNIS,S1,Baik Sekali,BANPT-3722
TEKNOLOGI HASIL PERIKANAN,S1,Baik,BANPT-2857
SISTEM INFORMASI,S1,Baik,BANPT-85
TEKNOLOGI INFORMASI,S1,Baik,BANPT-85
KEDOKTERAN,S1,UNGGUL,BANPT-787
ADMINISTRASI KESEHATAN,S1,Baik,BANPT-851
BISNIS DIGITAL,S1,Baik,BANPT-3332
EKONOMI PEMBANGUNAN,S1,Baik,BANPT-895
MANAJEMEN,S1,Baik Sekali,BANPT-226
MANAJEMEN,S1,Baik Sekali,BANPT-3227
MANAJEMEN,S1,Baik Sekali,BANPT-2842
MANAJEMEN,S1,Baik,BANPT-2553
MANAJEMEN,S1,Baik,banpt-stie dharma negara
MANAJEMEN,S1,Baik Sekali,BANPT-3741
MANAJEMEN,S1,Baik,banpt-sekolah tinggi manajemen bisnis multi sarana manajemen administrasi dan rekayasa teknologi
MANAJEMEN,S1,Baik,BANPT-1444
AKUNTANSI,S1,Baik Sekali,BANPT-3506
BISNIS DIGITAL,S1,Baik Sekali,BANPT-1579
MANAJEMEN,S1,Baik Sekali,BANPT-2807
KESEHATAN MASYARAKAT,S1,Baik,banpt-universitas islam sumateran barat
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-2661
FARMASI KLINIS DAN KOMUNITAS,S1,BAIK SEKALI,BANPT-1874
FARMASI,S1,BAIK SEKALI,BANPT-1991
AKUNTANSI,S1,Unggul,BANPT-1883
KEBIDANAN,S1,Baik,BANPT-2108
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-1660
GIZI,S1,BAIK SEKALI,BANPT-3534
KEPERAWATAN,S1,Baik,banpt-sekolah tinggi ilmu kesehatan kesosi
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-2495
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,banpt-sekolah tinggi ilmu kesehatan griya husada sumbawa
FARMASI,S1,BAIK SEKALI,banpt-sekolah tinggi ilmu farmasi riau
STATISTIKA,S1,Baik,BANPT-334
FILSAFAT KEILAHIAN,S1,A,BANPT-2370
MATEMATIKA,S1,Baik,BANPT-3228
SISTEM INFORMASI,S1,Baik,BANPT-1987
ILMU KOMPUTER,S1,Baik,BANPT-1987
TEKNIK MESIN,S1,Unggul,BANPT-2125
BAHASA INGGRIS,S1,Baik Sekali,BANPT-1548
TEKNIK SIPIL,S1,Baik Sekali,BANPT-964
TEKNIK KIMIA,S1,Baik Sekali,BANPT-3889
TEKNOLOGI PANGAN,S1,Baik Sekali,BANPT-2503
SEJARAH,S1,Baik Sekali,BANPT-2370
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,BANPT-441
AKUNTANSI,S1,Baik Sekali,BANPT-2246
DESAIN KOMUNIKASI VISUAL,S1,Unggul,BANPT-2069
HUKUM,S1,Baik Sekali,BANPT-2246
AKUAKULTUR,S1,Baik Sekali,BANPT-2246
ILMU HUKUM,S1,Baik Sekali,BANPT-185
ILMU HUKUM,S1,Unggul,BANPT-702
AGRIBISNIS,S1,Baik Sekali,BANPT-3812
PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,Baik,BANPT-2653
ILMU ADMINISTRASI NEGARA,S1,Baik Sekali,banpt-stisipol candradimuka
PERPUSTAKAAN DAN SAINS INFORMASI,S1,Baik Sekali,BANPT-572
ILMU KEOLAHRAGAAN,S1,Baik Sekali,BANPT-3233
ILMU HUBUNGAN INTERNASIONAL,S1,Baik Sekali,BANPT-3990
AKUNTANSI,S1,Baik Sekali,BANPT-441
PENDIDIKAN FISIKA,S1,B,BANPT-543
PENDIDIKAN TEKNOLOGI INFORMASI,S1,B,BANPT-543
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,B,BANPT-543
PENDIDIKAN BAHASA INGGRIS,S1,B,BANPT-543
PSIKOLOGI,S1,Unggul,BANPT-2125
PENDIDIKAN MATEMATIKA,S1,B,BANPT-543
PSIKOLOGI,S1,Unggul,BANPT-3121
SASTRA TIONGKOK,S1,Baik Sekali,BANPT-2307
DESAIN INTERIOR,S1,Unggul,BANPT-3161
BIMBINGAN DAN KONSELING,S1,B,BANPT-543
ILMU KOMUNIKASI,S1,Baik,BANPT-3456
HUKUM BISNIS,S1,Baik,BANPT-2723
ADMINISTRASI PUBLIK,S1,B,BANPT-923
MANAJEMEN,S1,B,BANPT-2222
ARSITEKTUR,S1,Baik,BANPT-787
AGRIBISNIS,S1,Baik,BANPT-1822
ILMU KELAUTAN,S1,Baik,BANPT-787
ILMU PEMERINTAHAN,S1,Baik Sekali,BANPT-1344
ARSITEKTUR,S1,Unggul,BANPT-1521
HUKUM KELUARGA,S1,B,BANPT-1988
ILMU HUKUM,S1,Baik Sekali,BANPT-63
PSIKOLOGI,S1,Unggul,BANPT-2713
AGROTEKNOLOGI,S1,Baik Sekali,BANPT-2631
SASTRA INGGRIS,S1,Baik Sekali,BANPT-1706
HUBUNGAN INTERNASIONAL,S1,Baik Sekali,BANPT-2686
PETERNAKAN,S1,Baik Sekali,BANPT-756
FISIKA,S1,Unggul,BANPT-2686
PSIKOLOGI,S1,Baik Sekali,BANPT-1744
MANAJEMEN,S1,Baik,BANPT-432
MANAJEMEN,S1,Baik,BANPT-3855
MANAJEMEN,S1,Baik,BANPT-3768
MANAJEMEN,S1,Baik,banpt-universitas lakidende unaaha
MANAJEMEN,S1,Baik,BANPT-3915
SAINS DATA,S1,Baik,BANPT-747
INFORMATIKA,S1,Baik,BANPT-1108
REKAYASA PERANGKAT LUNAK,S1,Baik Sekali,BANPT-3332
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-3332
TEKNIK MESIN,S1,Baik,BANPT-1108
EKONOMI SYARIAH,S1,Baik Sekali,BANPT-1102
AKUNTANSI,S1,Baik,BANPT-65
BISNIS DIGITAL,S1,Baik,BANPT-400
MANAJEMEN,S1,Baik,BANPT-2364
MANAJEMEN,S1,Baik Sekali,BANPT-547
MANAJEMEN,S1,Baik,BANPT-2409
AKUNTANSI,S1,Baik Sekali,BANPT-693
MANAJEMEN,S1,Baik Sekali,BANPT-901
KEWIRAUSAHAAN,S1,Baik,BANPT-2875
AKUNTANSI,S1,Baik Sekali,BANPT-3214
INFORMATIKA,S1,Baik,BANPT-2357
PJJ INFORMATIKA,S1,Baik,BANPT-2723
ILMU KOMUNIKASI,S1,B,BANPT-2398
TEKNIK MESIN,S1,Baik,BANPT-1019
KEDOKTERAN,S1,UNGGUL,BANPT-1903
ILMU KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-3840
FARMASI,S1,Baik,BANPT-2016
ILMU HUBUNGAN INTERNASIONAL,S1,Baik Sekali,BANPT-3889
AGRIBISNIS,S1,Baik Sekali,BANPT-3897
SOSIOLOGI,S1,Baik Sekali,BANPT-3889
PARIWISATA,S1,Baik Sekali,BANPT-2307
AGROTEKNOLOGI,S1,Baik Sekali,BANPT-2307
ILMU HUKUM,S1,Baik Sekali,banpt-universitas wijaya kusuma purwokerto
