prodi_name,jenjang,akreditasi_prodi,institution_code
PENDIDIKAN AGAMA KRISTEN,S1,BAIK,BANPT-SEKOLAH TINGGI TEOLOGI LEVINUS RUMASEB SENTANI
PENDIDIKAN TEKNOLOGI INFORMASI,S1,UNGGUL,BANPT-2251
PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,BANPT-2619
PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,BANPT-1737
PENDIDIKAN BAHASA INDONESIA,S2,BAIK,BANPT-2771
TADRIS MATEMATIKA,S1,BAIK,BANPT-718
PENDIDIKAN EKONOMI,S2,BAIK SEKALI,BANPT-90
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,BANPT-525
PENDIDIKAN AGAMA ISLAM,S1,BAIK,BANPT-805
PENDIDIKAN VOKASIONAL SENI KULINER,S1,BAIK,BANPT-2035
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,BANPT-775
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,BANPT-SEKOLAH TINGGI AGAMA ISLAM NUSANTARA KOTA BANDA ACEH
PENDIDIKAN AGAMA ISLAM,S2,BAIK,BANPT-SEKOLAH TINGGI AGAMA ISLAM AT-TAQWA BEKASI
PENDIDIKAN MASYARAKAT,S2,BAIK SEKALI,BANPT-333
NERS,PROFESI,BAIK SEKALI,BANPT-87
ILMU KESEHATAN OLAH RAGA,S2,A,BANPT-2135
ANALIS KIMIA,D3,BAIK SEKALI,BANPT-2543
ILMU KOMPUTER,S1,BAIK SEKALI,BANPT-668
TEKNOLOGI INFORMASI,S1,BAIK,BANPT-4
TEKNIK INFORMATIKA,S1,BAIK,BANPT-STMIK DHARMA NEGARA
TERAPI GIGI,D-IV,BAIK,BANPT-2680
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-2577
KEPERAWATAN,S1,BAIK SEKALI,BANPT-314
NERS,PROFESI,BAIK SEKALI,BANPT-314
ILMU KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI ILMU KESEHATAN RAFLESIA
JANTUNG DAN PEMBULUH DARAH,SPESIALIS,UNGGUL,BANPT-UNIVERSITAS SYIAH KUALA
BIDAN,PROFESI,BAIK,BANPT-2968
KEBIDANAN,S1,BAIK,BANPT-2968
KESEHATAN LINGKUNGAN,D-III,BAIK SEKALI,BANPT-3855
SISTEM INFORMASI,S1,BAIK,BANPT-605
ILMU KOMPUTER,S1,BAIK,BANPT-1303
SISTEM INFORMASI,S1,BAIK,BANPT-490
INFORMATIKA,S1,BAIK,BANPT-490
KEDOKTERAN KELUARGA LAYANAN PRIMER,SPESIALIS,BAIK SEKALI,BANPT-3226
TERAPI WICARA,D-III,UNGGUL,BANPT-1110
KEBIDANAN,D-III,BAIK,BANPT-SEKOLAH TINGGI ILMU KESEHATAN SAKINAH HUSADA TANJUNG BALAI
JAMU,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN SURAKARTA
PENGAWASAN EPIDEMIOLOGI,D-III,BAIK,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN PALEMBANG
GEOGRAFI,S2,BAIK SEKALI,BANPT-310
KIMIA,S2,UNGGUL,BANPT-310
INFORMATIKA,S2,UNGGUL,BANPT-123
APOTEKER,PROFESI,BAIK SEKALI,BANPT-1260
FARMASI,S1,BAIK SEKALI,BANPT-1260
GIZI,S1,BAIK,BANPT-2853
ILMU KEDOKTERAN,S3,BAIK SEKALI,BANPT-608
KEBIDANAN,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN YOGYAKARTA
BIDAN,PROFESI,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN YOGYAKARTA
NERS,PROFESI,BAIK SEKALI,BANPT-472
KEPERAWATAN,S1,BAIK SEKALI,BANPT-472
KEPERAWATAN,D-III,BAIK,BANPT-1285
KESEHATAN MASYARAKAT,S1,UNGGUL,BANPT-UNIVERSITAS SARI MUTIARA INDONESIA
ILMU GIZI,S1,UNGGUL,BANPT-3318
ADMINISTRASI RUMAH SAKIT,S2,BAIK SEKALI,BANPT-3318
TEKNOLOGI LABORATORIUM MEDIS,D-III,BAIK SEKALI,BANPT-888
APOTEKER,PROFESI,BAIK SEKALI,BANPT-UNIVERSITAS ISLAM NEGERI MAULANA MALIK IBRAHIM MALANG
BIDAN,PROFESI,BAIK SEKALI,BANPT-3403
KEBIDANAN,S1,BAIK SEKALI,BANPT-3403
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-3466
KEBIDANAN,D-III,BAIK,BANPT-SEKOLAH TINGGI ILMU KESEHATAN PEMBINA PALEMBANG
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI ILMU KESEHATAN NAULI HUSADA
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-3656
SANITASI,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN TANJUNG PINANG
DIETISIEN,PROFESI,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN SEMARANG
PEREKAM DAN INFORMATIKA KESEHATAN,D-III,BAIK SEKALI,BANPT-1274
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-2612
BIOLOGI,S2,BAIK,BANPT-2756
ADMINISTRASI BISNIS,D-III,BAIK SEKALI,BANPT-421
ADMINISTRASI PERKANTORAN,D-III,BAIK SEKALI,BANPT-421
TEKNIK INFORMATIKA,S1,BAIK,BANPT-242
INFORMATIKA,S1,BAIK,BANPT-776
KEDOKTERAN,S1,UNGGUL,BANPT-1543
DOKTER,PROFESI,UNGGUL,BANPT-1543
KESEHATAN MASYARAKAT,S2,BAIK SEKALI,BANPT-UNIVERSITAS TAMALATEA MAKASSAR
KEBIDANAN,D-III,UNGGUL,BANPT-2435
KESELAMATAN DAN KESEHATAN KERJA,S1,BAIK,BANPT-3006
RADIOLOGI KEDOKTERAN GIGI,SPESIALIS,UNGGUL,BANPT-2679
FARMASI,S1,BAIK SEKALI,BANPT-UNIVERSITAS GARUT
APOTEKER,PROFESI,BAIK SEKALI,BANPT-UNIVERSITAS GARUT
ADMINISTRASI RUMAH SAKIT,S1,UNGGUL,BANPT-464
FARMASI,S2,UNGGUL,BANPT-2475
MANAJEMEN INFORMASI KESEHATAN,D-IV,BAIK SEKALI,BANPT-SEKOLAH TINGGI ILMU KESEHATAN SANTA ELISABETH MEDAN
KEBIDANAN,D-III,BAIK SEKALI,BANPT-1743
TEKNOLOGI LABORATORIUM MEDIS,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN MEDAN
FISIOTERAPI,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN MAKASSAR
TEKNOLOGI LABORATORIUM MEDIS,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN MAKASSAR
KEPERAWATAN,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN MAKASSAR
GIZI DAN DIETETIKA,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN MAKASSAR
GIZI DAN DIETETIKA,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN DENPASAR
KEBIDANAN,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN BANJARMASIN
GIZI,D-III,BAIK SEKALI,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN BANJARMASIN
TEKNOLOGI LABORATORIUM MEDIS,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN BANJARMASIN
KEBIDANAN,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN BANDUNG
KEBIDANAN,S1,BAIK,BANPT-1265
BIDAN,PROFESI,BAIK,BANPT-1265
REKAM MEDIK DAN INFORMASI KESEHATAN,D-III,BAIK SEKALI,BANPT-546
ADMINSTRASI KESEHATAN,S1,BAIK,BANPT-1828
FARMASI KLINIK DAN KOMUNITAS,S1,BAIK SEKALI,BANPT-497
BIDAN,PROFESI,BAIK,BANPT-1290
KEBIDANAN,S1,BAIK,BANPT-1290
RADIODIAGNOSTIK DAN RADIOTERAPI,D-III,UNGGUL,BANPT-AKADEMI TEKNIK RADIODIAGNOSTIK DAN RADIOTERAPI BALI
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-AKADEMI KEPERAWATAN MAPPA OUDANG MAKASSAR
KESELAMATAN DAN KESEHATAN KERJA,S1,BAIK,BANPT-2498
KEPERAWATAN,S1,UNGGUL,BANPT-737
NERS,PROFESI,UNGGUL,BANPT-737
OPTOMETRI,D-III,BAIK SEKALI,BANPT-AKADEMI REFRAKSI OPTISI LEPRINDO
EKONOMI SYARIAH,S1,BAIK SEKALI,BANPT-3381
AKUNTANSI,S1,BAIK,BANPT-98
AKUNTANSI SEKTOR PUBLIK,D-IV,BAIK,BANPT-1586
AKUNTANSI,S1,BAIK,BANPT-1351
MANAJEMEN,S2,BAIK SEKALI,BANPT-3632
EKONOMI SYARIAH,S1,BAIK,BANPT-3736
MANAJEMEN BISNIS SYARIAH,S1,BAIK,BANPT-1515
MANAJEMEN PERUSAHAAN,D-III,BAIK,BANPT-1393
MANAJEMEN KEUANGAN SYARIAH,S1,BAIK SEKALI,BANPT-2674
BISNIS DIGITAL,S1,BAIK,BANPT-1680
MANAJEMEN,S1,BAIK,BANPT-2043
AKUNTANSI SYARI`AH,S1,BAIK SEKALI,BANPT-578
PERBANKAN SYARIAH,S1,BAIK,BANPT-3496
BISNIS DIGITAL,S1,BAIK,BANPT-1270
BISNIS DIGITAL,S1,BAIK,BANPT-1831
MANAJEMEN,S1,BAIK,BANPT-856
MANAJEMEN,S1,BAIK,BANPT-1159
AKUNTANSI SYARIAH,S1,BAIK,BANPT-1212
MANAJEMEN,S1,BAIK SEKALI,BANPT-724
MANAJEMEN BISNIS SYARIAH,S1,BAIK,BANPT-SEKOLAH TINGGI EKONOMI BISNIS ISLAM LIWA
ADMINISTRASI BISNIS,D-IV,BAIK,BANPT-2933
PERBANKAN SYARIAH,S1,BAIK,BANPT-STAI SHALAHUDDIN AL-AYYUBI JAKARTA UTARA
AKUNTANSI SEKTOR PUBLIK,D-IV,BAIK,BANPT-3938
KEBIJAKAN DAN MANAJEMEN PAJAK,D-IV,BAIK SEKALI,BANPT-2307
PJJ AKUNTANSI,S1,BAIK,BANPT-1708
AKUNTANSI,S1,BAIK SEKALI,BANPT-386
BISNIS DIGITAL,S1,BAIK,BANPT-2470
AKUNTANSI,S1,BAIK,BANPT-2244
MANAJEMEN BISNIS PARIWISATA,D-IV,BAIK,BANPT-2789
PERBANKAN SYARIAH,S1,BAIK,BANPT-1613
MANAJEMEN,S1,BAIK,BANPT-503
KESEHATAN MASYARAKAT,S1,UNGGUL,BANPT-2063
FISIOTERAPI,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI ILMU KESEHATAN TELOGOREJO SEMARANG
ANALISIS FARMASI DAN MAKANAN,D-III,BAIK SEKALI,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN SURAKARTA
SANITASI,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN PADANG
BIOLOGI,S1,BAIK SEKALI,BANPT-1056
STATISTIKA,S1,BAIK,BANPT-1172
KIMIA,S1,UNGGUL,BANPT-763
EKONOMI SYARIAH,S2,BAIK SEKALI,BANPT-1267
FARMASI,S1,UNGGUL,BANPT-177
FARMASI,S2,BAIK SEKALI,BANPT-177
TEKNOLOGI LABORATORIUM MEDIS,D-III,BAIK SEKALI,BANPT-1743
GIZI,D-III,BAIK,BANPT-1447
SANITASI LINGKUNGAN,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN BANDUNG
PENDIDIKAN AGAMA ISLAM,S1,BAIK,BANPT-2622
PENDIDIKAN EKONOMI,S1,BAIK SEKALI,BANPT-1970
PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,BANPT-UNIVERSITAS ISLAM BUNGA BANGSA CIREBON
ADMINISTRASI PENDIDIKAN,S3,BAIK SEKALI,BANPT-3234
PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,BANPT-2602
TADRIS KIMIA,S1,BAIK,BANPT-2674
PENDIDIKAN EKONOMI,S1,BAIK,BANPT-3384
PENDIDIKAN GEOGRAFI,S1,UNGGUL,BANPT-177
PENDIDIKAN BAHASA INGGRIS,S2,UNGGUL,BANPT-3318
PENDIDIKAN BAHASA ARAB,S1,BAIK SEKALI,BANPT-2829
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,BANPT-1144
PENDIDIKAN BIOLOGI,S1,UNGGUL,BANPT-1169
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,BANPT-310
PENDIDIKAN LUAR SEKOLAH,S2,UNGGUL,BANPT-3240
TADRIS ILMU PENGETAHUAN ALAM,S1,UNGGUL,BANPT-342
PENDIDIKAN MATEMATIKA,S1,UNGGUL,BANPT-696
PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,BANPT-42
PENDIDIKAN OLAH RAGA,S1,BAIK SEKALI,BANPT-341
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI ILMU TARBIYAH BABUSSALAM
TADRIS BAHASA INDONESIA,S1,BAIK SEKALI,BANPT-1626
TADRIS BIOLOGI,S1,BAIK SEKALI,BANPT-957
PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,BANPT-2241
PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI AGAMA ISLAM LA TANSA MASHIRO RANGKASBITUNG LEBAK
PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,BANPT-UNIVERSITAS IBN KHALDUN BOGOR
PENDIDIKAN BAHASA ARAB,S1,BAIK,BANPT-INSTITUT AGAMA ISLAM NEGERI AMBON
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,BANPT-120
PENDIDIKAN AGAMA ISLAM,S2,BAIK SEKALI,BANPT-1608
PENDIDIKAN BAHASA INGGRIS,S1,BAIK,BANPT-UNIVERSITAS LAKIDENDE UNAAHA
MANAJEMEN PENDIDIKAN KRISTEN,S1,BAIK SEKALI,BANPT-3253
PENDIDIKAN TATA BOGA,S1,UNGGUL,BANPT-3198
PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,BANPT-263
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,BANPT-STAI AL-MUHAJIRINÂ PURWAKARTA
PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,BANPT-2830
PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI AGAMA ISLAM AL-GAZALI BULUKUMBA
PENDIDIKAN KEAGAMAAN BUDDHA,S1,BAIK SEKALI,BANPT-2889
PENDIDIKAN SENI PERTUNJUKAN,S1,BAIK SEKALI,BANPT-1169
PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,BANPT-1780
PENDIDIKAN VOKASI,S3,UNGGUL,BANPT-2698
PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,BANPT-184
PENDIDIKAN BIOLOGI,S1,BAIK,BANPT-3434
PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,BANPT-INSTITUT STUDI ISLAM FAHMINA
PENDIDIKAN TEKNOLOGI INFORMASI,S1,BAIK,BANPT-2670
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN DARUSSALAM CILACAP
PENDIDIKAN JASMANI DAN KESEHATAN,S1,BAIK SEKALI,BANPT-430
PENDIDIKAN BAHASA ARAB,S2,BAIK SEKALI,BANPT-INSTITUT AGAMA ISLAM NEGERI PALANGKARAYA
PENDIDIKAN TEKNOLOGI INFORMASI,S1,BAIK,BANPT-3203
TADRIS ILMU PENGETAHUAN SOSIAL,S1,BAIK SEKALI,BANPT-632
ILMU PENDIDIKAN,S3,BAIK SEKALI,BANPT-147
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,BANPT-INSTITUT AGAMA ISLAM TARBIYATUT THOLABAH LAMONGAN
PENDIDIKAN TEKNIK ELEKTRO,S1,UNGGUL,BANPT-2251
PENDIDIKAN EKONOMI,S1,UNGGUL,BANPT-2261
ADMINISTRASI PENDIDIKAN,S2,BAIK,BANPT-1958
PENDIDIKAN MATEMATIKA,S1,UNGGUL,BANPT-1737
PENDIDIKAN BAHASA INGGRIS,S2,BAIK,BANPT-696
PENDIDIKAN PROFESI GURU KEAGAMAAN,PROFESI,BAIK SEKALI,BANPT-426
PENDIDIKAN ISLAM ANAK USIA DINI,S1,UNGGUL,BANPT-INSTITUT AGAMA ISLAM NEGERI PALANGKARAYA
PENDIDIKAN KRISTEN ANAK USIA DINI,S1,BAIK SEKALI,BANPT-3253
PENDIDIKAN AGAMA KRISTEN,S2,BAIK,BANPT-SEKOLAH TINGGI TEOLOGI IKAT JAKARTA
PENDIDIKAN BIOLOGI,S1,BAIK SEKALI,BANPT-1591
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI AGAMA ISLAM MIFTAHUL ULA NGLAWAK KERTOSONO
MANAJEMEN PENDIDIKAN ISLAM,S1,UNGGUL,BANPT-2251
PENDIDIKAN AGAMA KRISTEN,S1,BAIK,BANPT-1210
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,BANPT-485
PENDIDIKAN EKONOMI,S2,BAIK SEKALI,BANPT-3295
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,BANPT-898
PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,BANPT-2897
PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,BANPT-485
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,BANPT-1144
PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,BANPT-1044
PENDIDIKAN ISLAM ANAK USIA DINI,S1,UNGGUL,BANPT-2251
PENDIDIKAN AGAMA KRISTEN,S1,BAIK SEKALI,BANPT-1998
MANAJEMEN PENDIDIKAN ISLAM,S2,UNGGUL,BANPT-342
PENDIDIKAN JASMANI,S3,BAIK SEKALI,BANPT-3240
TADRIS BAHASA INGGRIS,S1,UNGGUL,BANPT-342
PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,BANPT-653
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,BANPT-3347
PENDIDIKAN SEJARAH,S1,UNGGUL,BANPT-2339
TADRIS ILMU PENGETAHUAN ALAM,S1,BAIK,BANPT-1054
BIMBINGAN KONSELING,S1,UNGGUL,BANPT-2251
BIMBINGAN KONSELING,S1,BAIK SEKALI,BANPT-90
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,BANPT-2626
PENDIDIKAN BAHASA INGGRIS,S2,BAIK SEKALI,BANPT-3286
BIMBINGAN DAN KONSELING PENDIDIKAN ISLAM,S1,UNGGUL,BANPT-UNIVERSITAS MA&#039;ARIF LAMPUNG
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK SEKALI,BANPT-UNIVERSITAS ISLAM INTERNASIONAL DARULLUGHAH WADDA`WAH
PENDIDIKAN BAHASA INGGRIS,S2,BAIK,BANPT-2343
PENDIDIKAN INFORMATIKA,S1,BAIK,BANPT-979
PENDIDIKAN BIOLOGI,S3,BAIK SEKALI,BANPT-2339
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,BANPT-3864
PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,BANPT-3419
PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,BANPT-574
PENDIDIKAN AGAMA KRISTEN,S1,BAIK,BANPT-3418
MANAJEMEN PENDIDIKAN ISLAM,S1,UNGGUL,BANPT-653
BIMBINGAN DAN KONSELING,S1,BAIK,BANPT-2500
PENDIDIKAN KEAGAMAAN KATOLIK,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI PASTORAL ST. PETRUS KEUSKUPAN ATAMBUA
PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,BANPT-1515
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,BANPT-2674
PENDIDIKAN BAHASA INDONESIA,S1,UNGGUL,BANPT-644
PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,BANPT-1262
MANAJEMEN PENDIDIKAN ISLAM,S1,UNGGUL,BANPT-2674
PENDIDIKAN BAHASA INDONESIA,S1,UNGGUL,BANPT-2396
PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,BANPT-341
PENDIDIKAN AGAMA ISLAM,S2,BAIK,BANPT-INSTITUT AGAMA ISLAM TARBIYATUT THOLABAH LAMONGAN
PENDIDIKAN AGAMA ISLAM,S2,BAIK,BANPT-SEKOLAH TINGGI AGAMA ISLAM HAJI AGUS SALIM CIKARANG BEKASI
PENDIDIKAN BAHASA ARAB,S2,BAIK,BANPT-INSTITUT AGAMA ISLAM BANI FATTAH JOMBANG
PENDIDIKAN BAHASA INGGRIS,S2,BAIK,BANPT-1605
MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,BANPT-SEKOLAH TINGGI AGAMA ISLAM DARUSSALAM NGANJUK
PENDIDIKAN BAHASA INDONESIA,S2,BAIK,BANPT-UNIVERSITAS HASYIM ASY&#039;ARI TEBUIRENG JOMBANG
MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,BANPT-INSTITUT AGAMA ISLAM LATIFAH MUBAROKIYAH SURYALAYA TASIKMALAYA
MANAJEMEN PENDIDIKAN,S2,BAIK,BANPT-2441
MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,BANPT-SEKOLAH TINGGI AGAMA ISLAM NEGERI TEUNGKU DIRUNDENG MEULABOH
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,BANPT-SEKOLAH TINGGI AGAMA ISLAM AL-FURQAN MAKASSAR
PENDIDIKAN KEAGAMAAN KATOLIK,S1,B,BANPT-STK ST. YAKOBUS MERAUKE
PENDIDIKAN BAHASA ARAB,S1,A,BANPT-2911
TEKNIK SIPIL,S1,BAIK,BANPT-732
TEKNIK SIPIL,S1,BAIK,BANPT-115
TEKNIK ELEKTRO,S3,BAIK,BANPT-3094
MANUFAKTUR KAMPUS KOTA PEKALONGAN,D-IV,BAIK,BANPT-1556
TEKNIK SIPIL,S1,BAIK,BANPT-1148
STATISTIKA,S1,UNGGUL,BANPT-2212
MATEMATIKA,S2,BAIK SEKALI,BANPT-2135
BIOLOGI,S2,UNGGUL,BANPT-2135
BISNIS DIGITAL,S1,BAIK,BANPT-880
KEWIRAUSAHAAN,S1,BAIK,BANPT-880
KEWIRAUSAHAAN,S1,BAIK,BANPT-2530
EKONOMI SYARIAH,S1,BAIK,BANPT-INSTITUT AGAMA ISLAM DARUL A&#039;MAL LAMPUNG
EKONOMI SYARIAH,S2,BAIK SEKALI,BANPT-1756
BISNIS DIGITAL,S1,BAIK,BANPT-2626
AKUNTANSI,S1,BAIK,BANPT-2619
AKUNTANSI,D3,BAIK,BANPT-POLITEKNIK BINA BUDAYA CIPTA
BISNIS DIGITAL,D4,BAIK,BANPT-1292
MANAJEMEN KEUANGAN SYARIAH,S1,UNGGUL,BANPT-834
AKUNTANSI SEKTOR PUBLIK,D4,BAIK,BANPT-3938
EKONOMI SYARIAH,S1,BAIK SEKALI,BANPT-1515
AKUNTANSI SYARI'AH,S1,BAIK,BANPT-476
PJJ MANAJEMEN,S1,BAIK,BANPT-1708
MANAJEMEN,S1,BAIK SEKALI,BANPT-1959
EKONOMI SYARIAH,S1,BAIK,BANPT-262
MANAJEMEN RETAIL,S1,BAIK,BANPT-1315
MANAJEMEN,S1,BAIK,BANPT-2352
INFORMATIKA MEDIS,S1,BAIK,BANPT-UNIVERSITAS TAMALATEA MAKASSAR
INFORMATIKA,S1,BAIK,BANPT-115
SISTEM INFORMASI,S1,BAIK,BANPT-115
INFORMATIKA,S1,BAIK,BANPT-732
TEKNIK INFORMATIKA,S1,BAIK SEKALI,BANPT-666
FARMASI,S1,BAIK,BANPT-763
OPTOMETRI,D-III,BAIK,BANPT-3313
BIDAN,PROFESI,BAIK SEKALI,BANPT-3632
KEBIDANAN,S1,BAIK SEKALI,BANPT-3632
TEKNOLOGI LABORATORIUM MEDIS,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN TERNATE
KESEHATAN GIGI,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN MAKASSAR
TEKNOLOGI LABORATORIUM MEDIS,D-III,BAIK,BANPT-AKADEMI ANALIS KESEHATAN AN NASHER
APOTEKER,PROFESI,BAIK,BANPT-1909
GIZI,S1,BAIK,BANPT-2721
ILMU BIOMEDIS,S3,BAIK,BANPT-1850
APOTEKER,PROFESI,BAIK,BANPT-1737
KESEHATAN MASYARAKAT,S2,BAIK,BANPT-2696
APOTEKER,PROFESI,BAIK,BANPT-UNIVERSITAS HARAPAN BANGSA
APOTEKER,PROFESI,BAIK,BANPT-2404
BIDAN,PROFESI,BAIK,BANPT-1807
ILMU KOMPUTER,S1,BAIK,BANPT-1270
TEKNIK KOMPUTER,S2 TERAPAN,BAIK SEKALI,BANPT-694
TEKNIK INFORMATIKA,S1,BAIK,BANPT-687
SISTEM INFORMASI,S1,BAIK,BANPT-687
SISTEM INFORMASI,S1,BAIK SEKALI,BANPT-668
ILMU KEPERAWATAN,S1,UNGGUL,BANPT-2694
NERS,PROFESI,UNGGUL,BANPT-2694
KEBIDANAN,S1,UNGGUL,BANPT-119
BIDAN,PROFESI,UNGGUL,BANPT-119
KESEHATAN MASYARAKAT,S1,UNGGUL,BANPT-1737
KESEHATAN MASYARAKAT,S2,BAIK SEKALI,BANPT-214
NERS,PROFESI,BAIK SEKALI,BANPT-214
ILMU KEPERAWATAN,S1,BAIK SEKALI,BANPT-214
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-214
ILMU KESEHATAN MASYARAKAT,S1,UNGGUL,BANPT-214
KEBIDANAN,D-III,BAIK,BANPT-1376
REKAM MEDIK DAN INFORMASI KESEHATAN,D-III,BAIK SEKALI,BANPT-2708
PROMOSI KESEHATAN,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN PADANG
SANITASI LINGKUNGAN,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN MAKASSAR
GIZI,D-III,UNGGUL,BANPT-3316
FARMASI,D-III,UNGGUL,BANPT-3316
SANITASI,D-III,UNGGUL,BANPT-3316
GIZI DAN DIETETIKA,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN KALIMANTAN TIMUR
SANITASI,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN JAMBI
SANITASI,D-III,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN BANJARMASIN
KEBIDANAN,D-IV,UNGGUL,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN BANDUNG
