prodi_code,institution_code,faculty,prodi,akreditasi_prodi
prodi-2295,rencanamu-27,UMUM,TEKNIK INFORMATIKA,C
prodi-2296,rencanamu-27,UMUM,SISTEM INFORMASI,C
prodi-2297,rencanamu-27,UMUM,SISTEM KOMPUTER,C
prodi-2298,rencanamu-27,UMUM,TEKNIK SIPIL,B
prodi-2299,rencanamu-27,UMUM,ARSITEKTUR,B
prodi-2300,rencanamu-27,UMUM,DESAIN PRODUK,C
prodi-2301,rencanamu-27,UMUM,TEKNIK LINGKUNGAN,B
prodi-2302,rencanamu-27,UMUM,TEKNIK MESIN,B
prodi-2303,rencanamu-27,UMUM,TEKNIK ELEKTRO,B
prodi-2304,rencanamu-27,UMUM,TEKNIK KIMIA,B
prodi-2305,rencanamu-27,UMUM,TEKNIK INDUSTRI,C
prodi-2306,rencanamu-27,UMUM,TEKNIK GEOLOGI,C
prodi-2307,rencanamu-27,UMUM,TEKNIK PERTAMBANGAN,C
prodi-2308,rencanamu-27,UMUM,TEKNIK PERKAPALAN,B
prodi-2309,rencanamu-138,UMUM,FARMASI,B
prodi-2310,rencanamu-138,UMUM,ILMU HUKUM,B
prodi-2311,rencanamu-138,UMUM,PSIKOLOGI,B
prodi-2312,rencanamu-138,UMUM,PERIKANAN,B
prodi-2313,rencanamu-138,UMUM,TEKNIK ELEKTRO,B
prodi-2314,rencanamu-138,UMUM,TEKNIK KELAUTAN,-
prodi-2315,rencanamu-138,UMUM,TEKNIK PERKAPALAN,B
prodi-2316,rencanamu-138,UMUM,SISTEM PERKAPALAN,B
prodi-2317,rencanamu-138,UMUM,ADMINISTRASI NEGARA,A
prodi-2318,rencanamu-138,UMUM,ADMINISTRASI NIAGA,B
prodi-2319,rencanamu-138,UMUM,PENDIDIKAN KEDOKTERAN,B
prodi-2320,rencanamu-138,UMUM,PENDIDIKAN KEDOKTERAN GIGI,A
prodi-2321,rencanamu-280,UMUM,AKUNTANSI,B
prodi-2322,rencanamu-280,UMUM,EKONOMI PEMBANGUNAN,B
prodi-2323,rencanamu-280,UMUM,MANAJEMEN,B
prodi-2324,rencanamu-280,UMUM,ILMU HUKUM,A
prodi-2325,rencanamu-280,UMUM,AGRIBISNIS,B
prodi-2326,rencanamu-280,UMUM,AGROTEKNOLOGI,B
prodi-2327,rencanamu-280,UMUM,TEKNOLOGI INDUSTRI PERTANIAN,B
prodi-2328,rencanamu-280,UMUM,TEKNIK INFORMATIKA,B
prodi-2329,rencanamu-280,UMUM,TEKNIK SIPIL,C
prodi-2330,rencanamu-280,UMUM,ILMU KESEJAHTERAAN SOSIAL,B
prodi-2331,rencanamu-280,UMUM,ILMU PERPUSTAKAAN,B
prodi-2332,rencanamu-280,UMUM,ILMU POLITIK,A
prodi-2333,rencanamu-280,UMUM,SOSIOLOGI,B
prodi-2334,rencanamu-280,UMUM,PENDIDIKAN KEDOKTERAN,B
prodi-2335,rencanamu-280,UMUM,PENDIDIKAN DOKTER HEWAN,C
prodi-2336,rencanamu-280,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-2337,rencanamu-280,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2338,rencanamu-280,UMUM,PENDIDIKAN BIOLOGI,B
prodi-2339,rencanamu-280,UMUM,PENDIDIKAN GURU SD,B
prodi-2340,rencanamu-280,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2341,rencanamu-120,UMUM,AKUNTANSI,B
prodi-2342,rencanamu-120,UMUM,MANAJEMEN,A
prodi-2343,rencanamu-120,UMUM,PSIKOLOGI,B
prodi-2344,rencanamu-120,UMUM,ARSITEKTUR,B
prodi-2345,rencanamu-120,UMUM,DESAIN DAN KOMUNIKASI VISUAL,A
prodi-2346,rencanamu-120,UMUM,TEKNIK INFORMATIKA,B
prodi-2347,rencanamu-120,UMUM,HOSPITALITY,B
prodi-2348,rencanamu-26,UMUM,SISTEM INFORMASI,C
prodi-2349,rencanamu-26,UMUM,TEKNIK ELEKTRO,B
prodi-2350,rencanamu-26,UMUM,TEKNIK INDUSTRI,B
prodi-2351,rencanamu-26,UMUM,TEKNIK INFORMATIKA,B
prodi-2352,rencanamu-26,UMUM,DESAIN DAN KOMUNIKASI VISUAL,B
prodi-2353,rencanamu-26,UMUM,DESAIN PRODUK,B
prodi-2354,rencanamu-35,UMUM,TEKNIK ELEKTRO,B
prodi-2355,rencanamu-35,UMUM,TEKNIK GEODESI,B
prodi-2356,rencanamu-35,UMUM,TEKNIK INDUSTRI,B
prodi-2357,rencanamu-35,UMUM,TEKNIK INFORMATIKA,C
prodi-2358,rencanamu-35,UMUM,TEKNIK KIMIA,B
prodi-2359,rencanamu-35,UMUM,TEKNIK MESIN,B
prodi-2360,rencanamu-35,UMUM,ARSITEKTUR,B
prodi-2361,rencanamu-35,UMUM,PERENCANAAN WILAYAH DAN KOTA,B
prodi-2362,rencanamu-35,UMUM,TEKNIK LINGKUNGAN,B
prodi-2363,rencanamu-35,UMUM,TEKNIK SIPIL,B
prodi-2364,rencanamu-127,UMUM,AKUNTANSI,B
prodi-2365,rencanamu-127,UMUM,EKONOMI PEMBANGUNAN,B
prodi-2366,rencanamu-127,UMUM,MANAJEMEN,B
prodi-2367,rencanamu-127,UMUM,ILMU HUKUM,B
prodi-2368,rencanamu-127,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-2369,rencanamu-127,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2370,rencanamu-127,UMUM,SASTRA INGGRIS,B
prodi-2371,rencanamu-127,UMUM,SASTRA JEPANG,B
prodi-2372,rencanamu-127,UMUM,TEKNIK INFORMATIKA,B
prodi-2373,rencanamu-127,UMUM,TEKNIK SIPIL,B
prodi-2374,rencanamu-127,UMUM,AGROBISNIS PERIKANAN,B
prodi-2375,rencanamu-127,UMUM,BUDIDAYA PERAIRAN,B
prodi-2376,rencanamu-127,UMUM,PEMANFAATAN SUMBERDAYA PERIKANAN,A
prodi-2377,rencanamu-127,UMUM,TEKNOLOGI PANGAN,B
prodi-2378,rencanamu-127,UMUM,ADMINISTRASI NEGARA,A
prodi-2379,rencanamu-127,UMUM,ADMINISTRASI NIAGA,B
prodi-2380,rencanamu-127,UMUM,ILMU KOMUNIKASI,B
prodi-2381,rencanamu-197,UMUM,AKUNTANSI,A
prodi-2382,rencanamu-197,UMUM,EKONOMI PEMBANGUNAN,B
prodi-2383,rencanamu-197,UMUM,MANAJEMEN,B
prodi-2384,rencanamu-197,UMUM,EKONOMI BISNIS,-
prodi-2385,rencanamu-197,UMUM,ILMU HUKUM,A
prodi-2386,rencanamu-197,UMUM,ILMU PSIKOLOGI,B
prodi-2387,rencanamu-197,UMUM,ADMINISTRASI NEGARA,A
prodi-2388,rencanamu-197,UMUM,ADMINISTRASI NIAGA,B
prodi-2389,rencanamu-197,UMUM,ILMU KOMUNIKASI,B
prodi-2390,rencanamu-197,UMUM,ARSITEKTUR,B
prodi-2391,rencanamu-197,UMUM,TEKNIK ELEKTRO,B
prodi-2392,rencanamu-197,UMUM,TEKNIK INDUSTRI,B
prodi-2393,rencanamu-197,UMUM,TEKNIK MESIN,B
prodi-2394,rencanamu-197,UMUM,TEKNIK SIPIL,B
prodi-2395,rencanamu-197,UMUM,SISTEM INFORMASI,B
prodi-2396,rencanamu-197,UMUM,KEUANGAN DAN PERBANKAN,A
prodi-2397,rencanamu-197,UMUM,AKUNTANSI,B
prodi-2398,rencanamu-197,UMUM,PERPAJAKAN,-
prodi-2399,rencanamu-197,UMUM,BAHASA INGGRIS,B
prodi-2400,rencanamu-197,UMUM,MANAJEMEN INFORMATIKA,B
prodi-2401,rencanamu-187,UMUM,AKUNTANSI,B
prodi-2402,rencanamu-187,UMUM,MANAJEMEN,B
prodi-2403,rencanamu-187,UMUM,SASTRA INGGRIS,A
prodi-2404,rencanamu-187,UMUM,PENDIDIKAN BAHASA MANDARIN,C
prodi-2405,rencanamu-187,UMUM,SISTEM INFORMASI,B
prodi-2406,rencanamu-187,UMUM,TEKNIK INDUSTRI,B
prodi-2407,rencanamu-187,UMUM,TEKNIK INFORMATIKA,B
prodi-2408,rencanamu-187,UMUM,DESAIN KOMUNIKASI VISUAL,B
prodi-2409,rencanamu-187,UMUM,FARMASI,C
prodi-2410,rencanamu-187,UMUM,KIMIA,B
prodi-2411,rencanamu-244,UMUM,AKUNTANSI,B
prodi-2412,rencanamu-244,UMUM,MANAJEMEN,C
prodi-2413,rencanamu-244,UMUM,TEKNIK ELEKTRO,C
prodi-2414,rencanamu-244,UMUM,TEKNIK INDUSTRI,C
prodi-2415,rencanamu-244,UMUM,BIMBINGAN DAN KONSELING,B
prodi-2416,rencanamu-244,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-2417,rencanamu-244,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2418,rencanamu-244,UMUM,PENDIDIKAN GURU PAUD,C
prodi-2419,rencanamu-244,UMUM,PENDIDIKAN GURU SD,B
prodi-2420,rencanamu-244,UMUM,PENDIDIKAN KEPELATIHAN OLAHRAGA,B
prodi-2421,rencanamu-244,UMUM,PENDIDIKAN KESEJAHTERAAN KELUARGA,B
prodi-2422,rencanamu-244,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2423,rencanamu-244,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-2424,rencanamu-244,UMUM,PENDIDIKAN SENI RUPA,B
prodi-2425,rencanamu-244,UMUM,PERENCANAAN WILAYAH DAN KOTA,C
prodi-2426,rencanamu-244,UMUM,TEKNIK LINGKUNGAN,B
prodi-2427,rencanamu-244,UMUM,BIOLOGI,B
prodi-2428,rencanamu-244,UMUM,STATISTIKA,C
prodi-2429,rencanamu-91,UMUM,ADMINISTRASI NEGARA,A
prodi-2430,rencanamu-91,UMUM,ILMU ADMINISTRASI NIAGA,A
prodi-2431,rencanamu-91,UMUM,ILMU KOMUNIKASI,A
prodi-2432,rencanamu-91,UMUM,AKUNTANSI,B
prodi-2433,rencanamu-91,UMUM,MANAJEMEN,B
prodi-2434,rencanamu-91,UMUM,EKONOMI PEMBANGUNAN,A
prodi-2435,rencanamu-91,UMUM,ILMU HUKUM,A
prodi-2436,rencanamu-91,UMUM,ILMU PSIKOLOGI,B
prodi-2437,rencanamu-91,UMUM,ARSITEKTUR,B
prodi-2438,rencanamu-91,UMUM,TEKNIK ELEKTRO,B
prodi-2439,rencanamu-91,UMUM,TEKNIK INDUSTRI,A
prodi-2440,rencanamu-91,UMUM,TEKNIK INFORMATIKA,B
prodi-2441,rencanamu-91,UMUM,TEKNIK MESIN,A
prodi-2442,rencanamu-91,UMUM,TEKNIK SIPIL,B
prodi-2443,rencanamu-91,UMUM,SASTRA INGGRIS,B
prodi-2444,rencanamu-91,UMUM,SASTRA JEPANG,B
prodi-2445,rencanamu-154,UMUM,ILMU HUKUM,A
prodi-2446,rencanamu-154,UMUM,AKUNTANSI,A
prodi-2447,rencanamu-154,UMUM,MANAJEMEN,A
prodi-2448,rencanamu-154,UMUM,PERBANKAN SYARI'AH,-
prodi-2449,rencanamu-154,UMUM,PENDIDIKAN AGAMA ISLAM,B
prodi-2450,rencanamu-154,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,A
prodi-2451,rencanamu-154,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2452,rencanamu-154,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2453,rencanamu-154,UMUM,ADMINISTRASI NEGARA,B
prodi-2454,rencanamu-154,UMUM,ADMINISTRASI BISNIS,B
prodi-2455,rencanamu-154,UMUM,TEKNIK ELEKTRO,C
prodi-2456,rencanamu-154,UMUM,TEKNIK MESIN,B
prodi-2457,rencanamu-154,UMUM,TEKNIK SIPIL,B
prodi-2458,rencanamu-154,UMUM,PENDIDIKAN DOKTER,B
prodi-2459,rencanamu-154,UMUM,AGRIBISNIS,A
prodi-2460,rencanamu-154,UMUM,AGROTEKNOLOGI,B
prodi-2461,rencanamu-154,UMUM,PETERNAKAN,A
prodi-2462,rencanamu-154,UMUM,BIOLOGI,B
prodi-2463,rencanamu-154,UMUM,AL-AHWAL AL-SYAKHSIYAH,B
prodi-2464,rencanamu-154,UMUM,PENDIDIKAN GURU ROUDHATUL ATHFAL,C
prodi-2465,rencanamu-154,UMUM,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,B
prodi-2466,rencanamu-109,UMUM,ADMINISTRASI NEGARA,B
prodi-2467,rencanamu-109,UMUM,ILMU KOMUNIKASI,A
prodi-2468,rencanamu-109,UMUM,ILMU HUKUM,B
prodi-2469,rencanamu-109,UMUM,AKUNTANSI,B
prodi-2470,rencanamu-109,UMUM,EKONOMI PEMBANGUNAN,B
prodi-2471,rencanamu-109,UMUM,MANAJEMEN,B
prodi-2472,rencanamu-109,UMUM,TEKNIK ELEKTRO,B
prodi-2473,rencanamu-109,UMUM,TEKNIK INFORMATIKA,B
prodi-2474,rencanamu-109,UMUM,TEKNIK SIPIL,B
prodi-2475,rencanamu-170,UMUM,AKUNTANSI,B
prodi-2476,rencanamu-170,UMUM,MANAJEMEN,B
prodi-2477,rencanamu-170,UMUM,ILMU HUKUM,C
prodi-2478,rencanamu-170,UMUM,TEKNIK MESIN,C
prodi-2479,rencanamu-170,UMUM,TEKNIK SIPIL,C
prodi-2480,rencanamu-170,UMUM,AGRIBISNIS,B
prodi-2481,rencanamu-170,UMUM,TEKNOLOGI HASIL PERTANIAN,C
prodi-2482,rencanamu-133,UMUM,SISTEM INFORMASI,B
prodi-2483,rencanamu-133,UMUM,TEKNIK ELEKTRO,B
prodi-2484,rencanamu-133,UMUM,TEKNIK MESIN,-
prodi-2485,rencanamu-133,UMUM,SASTRA INGGRIS,B
prodi-2486,rencanamu-133,UMUM,PSIKOLOGI,-
prodi-2487,rencanamu-133,UMUM,AKUNTANSI,B
prodi-2488,rencanamu-133,UMUM,EKONOMI PEMBANGUNAN,B
prodi-2489,rencanamu-133,UMUM,MANAJEMEN,-
prodi-2490,rencanamu-10,UMUM,TEKNIK INFORMATIKA,C
prodi-2491,rencanamu-10,UMUM,BUSINESS CREATION,C
prodi-2492,rencanamu-10,UMUM,DESAIN INTERIOR,-
prodi-2493,rencanamu-10,UMUM,ILMU KOMUNIKASI,-
prodi-2494,rencanamu-10,UMUM,PUBLIC RELATIONS,-
prodi-2495,rencanamu-10,UMUM,DESAIN KOMUNIKASI VISUAL,-
prodi-2496,rencanamu-78,UMUM,AKUNTANSI,A
prodi-2497,rencanamu-78,UMUM,KEUANGAN DAN PERBANKAN,A
prodi-2498,rencanamu-78,UMUM,MANAJEMEN,A
prodi-2499,rencanamu-78,UMUM,EKONOMI SYARIAH,B
prodi-2500,rencanamu-92,UMUM,AGRIBISNIS,B
prodi-2501,rencanamu-92,UMUM,MANAJEMEN,B
prodi-2502,rencanamu-92,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-2503,rencanamu-92,UMUM,SASTRA INGGRIS,B
prodi-2504,rencanamu-92,UMUM,ILMU HUKUM,B
prodi-2505,rencanamu-92,UMUM,PENDIDIKAN GURU SD,B
prodi-2506,rencanamu-188,UMUM,AKUNTANSI,B
prodi-2507,rencanamu-188,UMUM,MANAJEMEN,B
prodi-2508,rencanamu-188,UMUM,ILMU ADMINISTRASI PUBLIK,B
prodi-2509,rencanamu-188,UMUM,ILMU PETERNAKAN,B
prodi-2510,rencanamu-188,UMUM,ILMU HUKUM,B
prodi-2511,rencanamu-188,UMUM,PENDIDIKAN BAHASA INDONESIA,B
prodi-2512,rencanamu-188,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2513,rencanamu-188,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2514,rencanamu-188,UMUM,TEKNIK SIPIL,B
prodi-2515,rencanamu-188,UMUM,TEKNIK INFORMATIKA,C
prodi-2516,rencanamu-188,UMUM,TEKNIK INDUSTRI,-
prodi-2517,rencanamu-145,UMUM,TEKNIK SIPIL,C
prodi-2518,rencanamu-145,UMUM,TEKNIK ELEKTRO,B
prodi-2519,rencanamu-145,UMUM,AGROTEKNOLOGI,C
prodi-2520,rencanamu-145,UMUM,AGRIBISNIS,B
prodi-2521,rencanamu-145,UMUM,ILMU PETERNAKAN,B
prodi-2522,rencanamu-145,UMUM,TEKNIK INFORMATIKA,B
prodi-2523,rencanamu-145,UMUM,SISTEM INFORMASI,B
prodi-2524,rencanamu-145,UMUM,ADMINISTRASI BISNIS,B
prodi-2525,rencanamu-145,UMUM,ILMU ADMINISTRASI PUBLIK,B
prodi-2526,rencanamu-145,UMUM,ILMU KOMUNIKASI,B
prodi-2527,rencanamu-145,UMUM,SOSIOLOGI,B
prodi-2528,rencanamu-145,UMUM,AKUNTANSI,B
prodi-2529,rencanamu-145,UMUM,MANAJEMEN,B
prodi-2530,rencanamu-145,UMUM,ILMU HUKUM,B
prodi-2531,rencanamu-145,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2532,rencanamu-145,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-2533,rencanamu-145,UMUM,PENDIDIKAN BIOLOGI,B
prodi-2534,rencanamu-145,UMUM,PENDIDIKAN GURU SD,B
prodi-2535,rencanamu-151,UMUM,MANAJEMEN,B
prodi-2536,rencanamu-151,UMUM,AKUNTANSI,B
prodi-2537,rencanamu-151,UMUM,ILMU PETERNAKAN,B
prodi-2538,rencanamu-151,UMUM,AGROTEKNOLOGI,B
prodi-2539,rencanamu-151,UMUM,AGRIBISNIS,-
prodi-2540,rencanamu-151,UMUM,KIMIA,-
prodi-2541,rencanamu-151,UMUM,ILMU HUKUM,B
prodi-2542,rencanamu-151,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2543,rencanamu-151,UMUM,TEKNIK ELEKTRO,B
prodi-2544,rencanamu-151,UMUM,TEKNIK KOMPUTER,-
prodi-2545,rencanamu-151,UMUM,AGRIBISNIS,B
prodi-2546,rencanamu-164,UMUM,TEKNIK ARSITEKTUR,B
prodi-2547,rencanamu-164,UMUM,TEKNIK INDUSTRI,C
prodi-2548,rencanamu-164,UMUM,PENDIDIKAN TEKNIK INFORMATIKA,-
prodi-2549,rencanamu-164,UMUM,AKUNTANSI,B
prodi-2550,rencanamu-164,UMUM,MANAJEMEN,B
prodi-2551,rencanamu-164,UMUM,ILMU HUKUM,B
prodi-2552,rencanamu-268,UMUM,FARMASI,A
prodi-2553,rencanamu-268,UMUM,ILMU HUKUM,A
prodi-2554,rencanamu-268,UMUM,AKUNTANSI,A
prodi-2555,rencanamu-268,UMUM,BISNIS INTERNASIONAL,-
prodi-2556,rencanamu-268,UMUM,I.B.N,A
prodi-2557,rencanamu-268,UMUM,"KEUANGAN,INVESTASI & INTERMEDI. KEUANGAN",A
prodi-2558,rencanamu-268,UMUM,MANAJEMEN BISNIS,A
prodi-2559,rencanamu-268,UMUM,MANAJEMEN BISNIS PARIWISATA,A
prodi-2560,rencanamu-268,UMUM,MANAJEMEN PEMASARAN,A
prodi-2561,rencanamu-268,UMUM,KEUANGAN PERBANKAN,-
prodi-2562,rencanamu-268,UMUM,PROFESI AKUNTANSI,A
prodi-2563,rencanamu-268,UMUM,EKONOMI PEMBANGUNAN,B
prodi-2564,rencanamu-268,UMUM,ILMU PSIKOLOGI,A
prodi-2565,rencanamu-268,UMUM,TEKNIK MULTIMEDIA,A
prodi-2566,rencanamu-268,UMUM,SISTEM INFORMASI,A
prodi-2567,rencanamu-268,UMUM,INDUSTRIAL ROBOTICS DESIGN,-
prodi-2568,rencanamu-268,UMUM,INFORMATION TECHNOLOGY,A
prodi-2569,rencanamu-268,UMUM,MANUFAKTUR,A
prodi-2570,rencanamu-268,UMUM,TEKNIK INDUSTRI,A
prodi-2571,rencanamu-268,UMUM,TEKNIK INFORMATIKA,A
prodi-2572,rencanamu-268,UMUM,TEKNIK KIMIA,A
prodi-2573,rencanamu-268,UMUM,JARINGAN TELEKOMUNIKASI DIGITAL,-
prodi-2574,rencanamu-268,UMUM,TEKNIK ELEKTRO,A
prodi-2575,rencanamu-268,UMUM,DESAIN PRODUK,C
prodi-2576,rencanamu-268,UMUM,ILMU KEDOKTERAN,-
prodi-2577,rencanamu-268,UMUM,FARMASI,B
prodi-2578,rencanamu-268,UMUM,ILMU HUKUM,B
prodi-2579,rencanamu-268,UMUM,KENOTARISAN,B
prodi-2580,rencanamu-268,UMUM,MANAJEMEN,A
prodi-2581,rencanamu-268,UMUM,ILMU PSIKOLOGI,B
prodi-2582,rencanamu-268,UMUM,TEKNIK INDUSTRI,B
prodi-2583,rencanamu-268,UMUM,BIOTEKNOLOGI,B
prodi-2584,rencanamu-268,UMUM,BIOLOGI,A
prodi-2585,rencanamu-227,UMUM,AKUNTANSI,B
prodi-2586,rencanamu-227,UMUM,MANAJEMEN,B
prodi-2587,rencanamu-227,UMUM,ILMU HUKUM,B
prodi-2588,rencanamu-227,UMUM,TEKNIK SIPIL,B
prodi-2589,rencanamu-227,UMUM,SISTEM INFORMASI,B
prodi-2590,rencanamu-227,UMUM,SISTEM KOMPUTER,B
prodi-2591,rencanamu-227,UMUM,PENDIDIKAN GURU PAUD,C
prodi-2592,rencanamu-142,UMUM,AKUNTANSI,B
prodi-2593,rencanamu-142,UMUM,MANAJEMEN,C
prodi-2594,rencanamu-142,UMUM,EKONOMI SYARIAH,B
prodi-2595,rencanamu-142,UMUM,TEKNIK KIMIA,C
prodi-2596,rencanamu-142,UMUM,MANAJEMEN REKAYASA,C
prodi-2597,rencanamu-142,UMUM,TEKNIK LOGISTIK,C
prodi-2598,rencanamu-142,UMUM,TEKNOLOGI INDUSTRI PERTANIAN,C
prodi-2599,rencanamu-142,UMUM,DESAIN DAN KOMUNIKASI VISUAL,B
prodi-2600,rencanamu-142,UMUM,TEKNIK INFORMATIKA,C
prodi-2601,rencanamu-142,UMUM,SISTEM INFORMASI,C
prodi-2602,rencanamu-82,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,-
prodi-2603,rencanamu-82,UMUM,PENDIDIKAN BAHASA INGGRIS,-
prodi-2604,rencanamu-82,UMUM,PENDIDIKAN EKONOMI,-
prodi-2605,rencanamu-82,UMUM,PENDIDIKAN JASMANI DAN KESEHATAN,-
prodi-2606,rencanamu-82,UMUM,PENDIDIKAN MATEMATIKA,-
prodi-2607,rencanamu-82,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,-
prodi-2608,rencanamu-77,UMUM,AKUNTANSI,B
prodi-2609,rencanamu-77,UMUM,MANAJEMEN,A
prodi-2610,rencanamu-245,UMUM,BIMBINGAN DAN KONSELING,B
prodi-2611,rencanamu-245,UMUM,PENDIDIKAN GURU SD,B
prodi-2612,rencanamu-245,UMUM,PENDIDIKAN ANAK USIA DINI,B
prodi-2613,rencanamu-245,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-2614,rencanamu-245,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2615,rencanamu-245,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-2616,rencanamu-245,UMUM,PENDIDIKAN FISIKA,C
prodi-2617,rencanamu-245,UMUM,PENDIDIKAN BIOLOGI,B
prodi-2618,rencanamu-245,UMUM,PENDIDIKAN EKONOMI,B
prodi-2619,rencanamu-245,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-2620,rencanamu-245,UMUM,PENDIDIKAN SEJARAH,B
prodi-2621,rencanamu-245,UMUM,PENDIDIKAN AKUNTANSI,B
prodi-2622,rencanamu-245,UMUM,PENDIDIKAN TEKNIK ELEKTRO,B
prodi-2623,rencanamu-245,UMUM,TEKNIK ELEKTRO,B
prodi-2624,rencanamu-245,UMUM,TEKNIK INDUSTRI,C
prodi-2625,rencanamu-245,UMUM,SISTEM INFORMASI,C
prodi-2626,rencanamu-245,UMUM,TEKNIK KIMIA,C
prodi-2627,rencanamu-245,UMUM,TEKNIK INFORMATIKA,C
prodi-2628,rencanamu-245,UMUM,AKUNTANSI,B
prodi-2629,rencanamu-245,UMUM,MANAJEMEN,B
prodi-2630,rencanamu-245,UMUM,FARMASI,C
prodi-2631,rencanamu-245,UMUM,ILMU KEOLAHRAGAAN,-
prodi-2632,rencanamu-153,UMUM,PENDIDIKAN AGAMA ISLAM,B
prodi-2633,rencanamu-153,UMUM,EKONOMI SYARIAH,C
prodi-2634,rencanamu-153,UMUM,PENDIDIKAN GURU MI,-
prodi-2635,rencanamu-153,UMUM,PENDIDIKAN GURU ROUDHATUL ATHFAL,-
prodi-2636,rencanamu-153,UMUM,PETERNAKAN,B
prodi-2637,rencanamu-153,UMUM,AGROBISNIS,B
prodi-2638,rencanamu-153,UMUM,MANAJEMEN SUMBER DAYA PERAIRAN,B
prodi-2639,rencanamu-153,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-2640,rencanamu-153,UMUM,MANAJEMEN,B
prodi-2641,rencanamu-153,UMUM,AKUNTANSI,B
prodi-2642,rencanamu-153,UMUM,ILMU HUKUM,B
prodi-2643,rencanamu-153,UMUM,TEKNIK ELEKTRO,C
prodi-2644,rencanamu-153,UMUM,TEKNIK SIPIL,C
prodi-2645,rencanamu-153,UMUM,TEKNIK INFORMATIKA,C
prodi-2646,rencanamu-153,UMUM,KEBIDANAN,-
prodi-2647,rencanamu-273,UMUM,AGRIBISNIS,-
prodi-2648,rencanamu-273,UMUM,AGROTEKNOLOGI,-
prodi-2649,rencanamu-273,UMUM,PETERNAKAN,B
prodi-2650,rencanamu-273,UMUM,TEKNOLOGI INDUSTRI PERTANIAN,-
prodi-2651,rencanamu-273,UMUM,ARSITEKTUR LANSKAP,-
prodi-2652,rencanamu-273,UMUM,TEKNIK KIMIA,B
prodi-2653,rencanamu-273,UMUM,TEKNIK SIPIL,B
prodi-2654,rencanamu-273,UMUM,MANAJEMEN,-
prodi-2655,rencanamu-273,UMUM,AKUNTANSI,B
prodi-2656,rencanamu-273,UMUM,ILMU KOMUNIKASI,B
prodi-2657,rencanamu-273,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-2658,rencanamu-273,UMUM,ILMU KEPERAWATAN,B
prodi-2659,rencanamu-273,UMUM,PENDIDIKAN BIDAN,B
prodi-2660,rencanamu-217,UMUM,PENDIDIKAN AGAMA ISLAM,A
prodi-2661,rencanamu-217,UMUM,AGROTEKNOLOGI,B
prodi-2662,rencanamu-217,UMUM,TEKNOLOGI HASIL PERTANIAN,-
prodi-2663,rencanamu-217,UMUM,PENDIDIKAN ANAK USIA DINI,B
prodi-2664,rencanamu-217,UMUM,PENDIDIKAN GURU SD,B
prodi-2665,rencanamu-217,UMUM,PENDIDIKAN BAHASA INGGRIS,-
prodi-2666,rencanamu-217,UMUM,PENDIDIKAN ILMU PENGETAHUAN ALAM,-
prodi-2667,rencanamu-217,UMUM,PENDIDIKAN BAHASA ARAB,A
prodi-2668,rencanamu-217,UMUM,PENDIDIKAN TEKNOLOGI INFORMATIKA DAN KOMPUTER,C
prodi-2669,rencanamu-217,UMUM,PENDIDIKAN GURU MADRASAN IBTIDAIYAH,B
prodi-2670,rencanamu-217,UMUM,ILMU KOMUNIKASI,-
prodi-2671,rencanamu-217,UMUM,ADMINISTRASI NEGARA,-
prodi-2672,rencanamu-217,UMUM,TEKNIK ELEKTRO,B
prodi-2673,rencanamu-217,UMUM,TEKNIK INFORMATIKA,-
prodi-2674,rencanamu-217,UMUM,TEKNIK INDUSTRI,-
prodi-2675,rencanamu-217,UMUM,TEKNIK MESIN,B
prodi-2676,rencanamu-217,UMUM,AKUNTANSI,-
prodi-2677,rencanamu-217,UMUM,MANAJEMEN,-
