quipper_code,rencanamu_code,banpt_code,pddikti_code,faculty,prodi,prodi_normalized,edu_level,accreditation,institution_code
quipper-548,-,banpt-2647,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,MATEMATIKA,S1,BAIK,1081
-,-,banpt-2647,-,-,,PANCASILA KEWARGANEGARAAN,S1,B,1081
quipper-548,-,banpt-2647,-,FAKULTAS TEKNIK,,SIPIL,S1,BAIK SEKALI,1081
-,-,banpt-3722,-,-,,AGRIBISNIS,S1,BAIK SEKALI,812
-,-,banpt-3722,-,-,,BIOLOGI,S1,BAIK SEKALI,812
-,-,banpt-3722,-,-,,EKONOMI PEMBANGUNAN,S1,BAIK,812
-,-,banpt-3722,-,-,,INDUSTRI,S1,BAIK,812
-,-,banpt-3722,-,-,,INFORMATIKA,S1,BAIK,812
-,-,banpt-3722,-,-,,PEMERINTAHAN,S1,BAIK,812
-,-,banpt-3722,-,-,,PERIKANAN,S1,BAIK,812
-,-,banpt-3722,-,-,,PERTAMBANGAN,S1,BAIK,812
-,-,banpt-3722,-,-,,SIPIL,S1,BAIK,812
-,-,banpt-1344,-,-,,AGRIBISNIS,S1,BAIK,293
-,-,banpt-1344,-,-,,AGROTEKNOLOGI,S1,B,293
-,-,banpt-1344,-,-,,AKUNTANSI,S1,BAIK SEKALI,293
-,-,banpt-1344,-,-,,ELEKTRO,S1,BAIK SEKALI,293
-,-,banpt-1344,-,-,,FISIKA,S1,B,293
-,-,banpt-1344,-,-,,HUKUM,S1,BAIK SEKALI,293
-,-,banpt-1344,-,-,,ILMU KOMUNIKASI,S1,B,293
-,-,banpt-1344,-,-,,KEPERAWATAN,S1,BAIK SEKALI,293
-,-,banpt-1344,-,-,,MANAJEMEN,S1,BAIK SEKALI,293
-,-,banpt-1344,-,-,,MESIN,S1,BAIK SEKALI,293
-,-,banpt-1344,-,-,,PANCASILA KEWARGANEGARAAN,S1,BAIK SEKALI,293
-,-,banpt-1344,-,-,,PEMERINTAHAN,S1,BAIK SEKALI,293
-,-,banpt-1344,-,-,,SASTRA INGGRIS,S1,BAIK,293
-,-,banpt-1344,-,-,,SIPIL,S1,BAIK SEKALI,293
quipper-332,rencanamu-122,banpt-489,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,B,627
quipper-332,rencanamu-122,banpt-489,-,FAKULTAS TEKNIK,,ELEKTRO,S1,C,627
-,rencanamu-122,-,-,-,,ENERGI TERBARUKAN,S1,C,627
quipper-332,rencanamu-122,banpt-489,-,FAKULTAS TEKNIK,,INDUSTRI,S1,C,627
-,rencanamu-122,-,-,-,,INFORMATIKA,S1,B,627
quipper-332,rencanamu-122,banpt-489,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,B,627
quipper-332,rencanamu-122,banpt-489,-,FAKULTAS TEKNIK,,MESIN,S1,B,627
quipper-332,rencanamu-122,banpt-489,-,FAKULTAS TEKNOLOGI KELAUTAN,,PERKAPALAN,S1,B,627
-,rencanamu-122,-,-,-,,SASTRA CINA,S1,B,627
-,rencanamu-122,-,-,-,,SASTRA INGGRIS,S1,B,627
-,rencanamu-122,-,-,-,,SASTRA JEPANG,S1,B,627
quipper-332,rencanamu-122,banpt-489,-,FAKULTAS TEKNIK,,SISTEM INFORMASI,S1,B,627
quipper-332,-,banpt-489,-,FAKULTAS TEKNIK,,TEKNOLOGI INFORMASI,S1,BAIK SEKALI,627
-,-,banpt-2739,-,-,,AGRIBISNIS,S1,BAIK,1733
-,-,banpt-2739,-,-,,AGROTEKNOLOGI,S1,BAIK,1733
-,-,banpt-2739,-,-,,ELEKTRO,S1,BAIK,1733
-,-,banpt-2739,-,-,,HUKUM,S1,BAIK SEKALI,1733
-,-,banpt-2739,-,-,,INFORMATIKA,S1,BAIK,1733
-,-,banpt-2739,-,-,,MESIN,S1,BAIK,1733
-,-,banpt-2739,-,-,,PSIKOLOGI,S1,BAIK SEKALI,1733
-,-,banpt-2739,-,-,,SIPIL,S1,BAIK,1733
-,-,banpt-295,-,-,,SIPIL,S1,TERAKREDITASI PERTAMA,1539
quipper-663,-,-,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU,S1,-,605
quipper-663,-,banpt-756,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU SEKOLAH DASAR,S1,B,605
quipper-663,-,banpt-756,-,FAKULTAS HUKUM,,HUKUM,S1,BAIK,605
quipper-663,-,banpt-756,-,FAKULTAS EKONOMI DAN BISNIS,,MANAJEMEN,S1,B,605
-,-,banpt-756,-,-,,PANCASILA KEWARGANEGARAAN,S1,BAIK SEKALI,605
quipper-663,-,banpt-756,-,FAKULTAS PETERNAKAN,,PETERNAKAN,S1,BAIK SEKALI,605
quipper-663,-,banpt-756,-,FAKULTAS TEKNIK,,SIPIL,S1,BAIK SEKALI,605
-,-,banpt-1313,-,-,,AKTUARIA,S1,BAIK,1657
-,-,banpt-1313,-,-,,BISNIS DIGITAL,S1,BAIK,1657
-,-,banpt-1313,-,-,,KEWIRAUSAHAAN,S1,BAIK,1657
-,-,banpt-1313,-,-,,REKAYASA PERANGKAT LUNAK,S1,BAIK,1657
-,-,banpt-1313,-,-,,SISTEM INFORMASI,S1,BAIK,1657
-,-,banpt-2923,-,-,,AGROTEKNOLOGI,S1,BAIK SEKALI,1345
-,-,banpt-2923,-,-,,BIOLOGI,S1,BAIK SEKALI,1345
-,-,banpt-2923,-,-,,BUDIDAYA PERAIRAN,S1,B,1345
-,-,banpt-2923,-,-,,FISIKA,S1,BAIK SEKALI,1345
-,-,banpt-2923,-,-,,HUKUM,S1,B,1345
-,-,banpt-2923,-,-,,INDUSTRI,S1,BAIK,1345
-,-,banpt-2923,-,-,,KEHUTANAN,S1,BAIK,1345
-,-,banpt-2923,-,-,,KIMIA,S1,BAIK,1345
-,-,banpt-2923,-,-,,MANAJEMEN,S1,BAIK SEKALI,1345
-,-,banpt-2923,-,-,,MATEMATIKA,S1,BAIK SEKALI,1345
-,-,banpt-2923,-,-,,MESIN,S1,BAIK,1345
-,-,banpt-2513,-,-,,AGROTEKNOLOGI,S1,BAIK,305
-,-,banpt-2513,-,-,,FARMASI,S1,B,305
-,-,banpt-2513,-,-,,GIZI,S1,UNGGUL,305
-,-,banpt-2513,-,-,,HUBUNGAN INTERNASIONAL,S1,B,305
-,-,banpt-2513,-,-,,ILMU KOMUNIKASI,S1,BAIK SEKALI,305
-,-,banpt-2513,-,-,,INFORMATIKA,S1,BAIK SEKALI,305
-,-,banpt-2513,-,-,,KEDOKTERAN,S1,BAIK,305
-,-,banpt-2513,-,-,,MANAJEMEN,S1,UNGGUL,305
-,-,banpt-2513,-,-,,PERTANIAN,S1,BAIK,305
-,-,banpt-3749,-,-,,AGRIBISNIS,S1,B,481
-,-,banpt-3749,-,-,,AGROTEKNOLOGI,S1,TERAKREDITASI SEMENTARA,481
-,-,banpt-3749,-,-,,MANAJEMEN,S1,BAIK SEKALI,481
-,-,banpt-3749,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,481
-,rencanamu-123,banpt-2946,-,-,,ADMINISTRASI NEGARA,S1,C,358
-,rencanamu-123,banpt-2946,-,-,,AGROTEKNOLOGI,S1,C,358
-,rencanamu-123,banpt-2946,-,-,,AKUNTANSI,S1,C,358
-,rencanamu-123,-,-,-,,BISNIS,S1,C,358
-,rencanamu-123,banpt-2946,-,-,,BUDIDAYA PERAIRAN,S1,C,358
-,rencanamu-123,banpt-2946,-,-,,EKONOMI,S1,C,358
-,-,banpt-2946,-,-,,GIZI,S1,BAIK,358
-,rencanamu-123,banpt-2946,-,-,,HUKUM,S1,C,358
-,rencanamu-123,banpt-2946,-,-,,INFORMATIKA,S1,C,358
-,-,banpt-2946,-,-,,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,358
-,-,banpt-2946,-,-,,MANAJEMEN,S1,BAIK,358
-,rencanamu-123,banpt-2946,-,-,,MATEMATIKA,S1,C,358
-,rencanamu-123,banpt-2946,-,-,,MESIN,S1,C,358
-,-,banpt-2946,-,-,,PERTAMBANGAN,S1,C,358
-,rencanamu-123,banpt-2946,-,-,,SEJARAH,S1,C,358
-,rencanamu-123,banpt-2946,-,-,,SIPIL,S1,C,358
-,rencanamu-123,banpt-2946,-,-,,SOSIOLOGI,S1,C,358
-,-,banpt-3897,-,-,,ADMINISTRASI PUBLIK,S1,B,399
-,-,banpt-3897,-,-,,AGRIBISNIS,S1,BAIK SEKALI,399
-,-,banpt-3897,-,-,,AKUNTANSI,S1,B,399
-,-,banpt-3897,-,-,,BISNIS DIGITAL,S1,BAIK SEKALI,399
-,-,banpt-3897,-,-,,GURU ANAK USIA DINI,S1,B,399
-,-,banpt-3897,-,-,,HUKUM,S1,BAIK,399
-,-,banpt-3897,-,-,,ILMU KOMUNIKASI,S1,B,399
-,-,banpt-3897,-,-,,INFORMATIKA,S1,B,399
-,-,banpt-3897,-,-,,JASMANI,S1,BAIK SEKALI,399
-,-,banpt-3897,-,-,,KEBIDANAN,S1,BAIK SEKALI,399
-,-,banpt-3897,-,-,,KEPERAWATAN,S1,BAIK SEKALI,399
-,-,banpt-3897,-,-,,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,399
-,-,banpt-3897,-,-,,KOMPUTER,S1,BAIK SEKALI,399
-,-,banpt-3897,-,-,,MANAJEMEN,S1,BAIK SEKALI,399
-,-,banpt-3897,-,-,,PERTANIAN,S1,B,399
-,-,banpt-3897,-,-,,REKAYASA PERANGKAT LUNAK,S1,BAIK,399
-,-,banpt-3897,-,-,,SASTRA INGGRIS,S1,BAIK,399
-,-,banpt-3897,-,-,,SISTEM INFORMASI,S1,BAIK,399
-,-,banpt-355,-,-,,AGRIBISNIS,S1,BAIK,1448
-,-,banpt-355,-,-,,AKUNTANSI,S1,BAIK,1448
-,-,banpt-355,-,-,,HUKUM,S1,BAIK,1448
-,-,banpt-355,-,-,,MANAJEMEN,S1,BAIK,1448
-,-,banpt-355,-,-,,SISTEM INFORMASI,S1,BAIK,1448
-,-,banpt-355,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,1448
-,-,banpt-324,-,-,,ADMINISTRASI KESEHATAN,S1,BAIK,1439
-,-,banpt-324,-,-,,BISNIS DIGITAL,S1,BAIK,1439
-,-,banpt-324,-,-,,GIZI,S1,BAIK,1439
-,-,banpt-324,-,-,,HUKUM,S1,TERAKREDITASI SEMENTARA,1439
-,-,banpt-324,-,-,,INFORMATIKA,S1,BAIK,1439
-,-,banpt-324,-,-,,MANAJEMEN,S1,BAIK,1439
-,-,banpt-324,-,-,,PSIKOLOGI,S1,TERAKREDITASI SEMENTARA,1439
-,-,banpt-324,-,-,,SASTRA INGGRIS,S1,TERAKREDITASI SEMENTARA,1439
-,-,banpt-185,-,-,,AKUNTANSI,S1,BAIK SEKALI,955
-,-,banpt-185,-,-,,BISNIS DIGITAL,S1,BAIK,955
-,-,banpt-185,-,-,,FARMASI,S1,BAIK,955
-,-,banpt-185,-,-,,HUKUM,S1,BAIK SEKALI,955
-,-,banpt-185,-,-,,ILMU KOMUNIKASI,S1,B,955
-,-,banpt-185,-,-,,MANAJEMEN,S1,B,955
-,-,banpt-185,-,-,,MATEMATIKA,S1,BAIK,955
-,-,banpt-185,-,-,,MESIN,S1,BAIK SEKALI,955
-,-,banpt-185,-,-,,PARIWISATA,S1,TERAKREDITASI SEMENTARA,955
-,-,banpt-185,-,-,,PERTANIAN,S1,BAIK SEKALI,955
-,-,banpt-185,-,-,,SASTRA INGGRIS,S1,BAIK,955
-,-,banpt-185,-,-,,SIPIL,S1,BAIK SEKALI,955
-,-,banpt-185,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,955
-,-,banpt-25,-,-,,AKUNTANSI,S1,BAIK SEKALI,1187
-,-,banpt-25,-,-,,INFORMATIKA,S1,BAIK,1187
-,-,banpt-25,-,-,,MANAJEMEN,S1,B,1187
-,-,banpt-25,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,1187
-,-,banpt-25,-,-,,SISTEM KOMPUTER,S1,BAIK SEKALI,1187
-,-,banpt-519,-,-,,ADMINISTRASI PUBLIK,S1,BAIK SEKALI,1074
-,-,banpt-519,-,-,,AGRIBISNIS,S1,B,1074
-,-,banpt-519,-,-,,AGROTEKNOLOGI,S1,B,1074
-,-,banpt-519,-,-,,BISNIS DIGITAL,S1,BAIK,1074
-,-,banpt-519,-,-,,INFORMATIKA,S1,BAIK,1074
-,-,banpt-519,-,-,,SISTEM INFORMASI,S1,BAIK,1074
-,-,banpt-3643,-,-,,GURU ANAK USIA DINI,S1,BAIK,762
-,-,banpt-3643,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,762
-,-,banpt-3643,-,-,,HUKUM,S1,BAIK SEKALI,762
-,-,banpt-3643,-,-,,JASMANI,S1,BAIK SEKALI,762
-,-,banpt-3643,-,-,,KEBIDANAN,S1,BAIK,762
-,-,banpt-3643,-,-,,KEPERAWATAN,S1,BAIK SEKALI,762
-,-,banpt-3643,-,-,,MANAJEMEN,S1,BAIK SEKALI,762
-,-,banpt-3643,-,-,,MATEMATIKA,S1,BAIK SEKALI,762
-,rencanamu-124,banpt-2541,-,-,,AKUNTANSI,S1,C,557
-,rencanamu-124,banpt-2541,-,-,,BIOLOGI,S1,B,557
-,rencanamu-124,banpt-2541,-,-,,FISIOTERAPI,S1,B,557
-,rencanamu-124,banpt-2541,-,-,,GIZI,S1,C,557
-,-,banpt-2541,-,-,,GURU ANAK USIA DINI,S1,B,557
-,rencanamu-124,-,-,-,,GURU PAUD,S1,B,557
-,-,banpt-2541,-,-,,INFORMATIKA,S1,BAIK SEKALI,557
-,rencanamu-124,banpt-2541,-,-,,KESEHATAN MASYARAKAT,S1,B,557
-,rencanamu-124,-,-,-,,KOMPUTER,S1,-,557
-,rencanamu-124,banpt-2541,-,-,,MANAJEMEN,S1,B,557
-,rencanamu-124,-,-,-,,MARKETING,S1,C,557
-,rencanamu-124,banpt-2541,-,-,,PSIKOLOGI,S1,C,557
-,rencanamu-124,banpt-2541,-,-,,REKAM MEDIS,S1,B,557
-,rencanamu-124,banpt-2541,-,-,,SASTRA INGGRIS,S1,C,557
-,rencanamu-124,banpt-2541,-,-,,SISTEM INFORMASI,S1,C,557
-,-,banpt-900,-,-,,AKUNTANSI,S1,BAIK,21
-,-,banpt-900,-,-,,ELEKTRO,S1,BAIK,21
-,-,banpt-900,-,-,,ILMU KOMUNIKASI,S1,BAIK,21
-,-,banpt-900,-,-,,INFORMATIKA,S1,BAIK,21
-,-,banpt-900,-,-,,MANAJEMEN,S1,BAIK,21
-,-,banpt-900,-,-,,MESIN,S1,BAIK,21
-,-,banpt-900,-,-,,SASTRA INGGRIS,S1,BAIK,21
-,-,banpt-900,-,-,,SIPIL,S1,BAIK,21
quipper-294,rencanamu-125,banpt-3279,-,FAKULTAS EKONOMI DAN BISNIS,,AKUNTANSI,S1,A,1761
quipper-294,-,-,-,FAKULTAS ILMU KOMPUTER,,ANIMASI,S1,-,1761
quipper-294,-,banpt-3279,-,FAKULTAS TEKNIK,,BIOMEDIS,S1,BAIK SEKALI,1761
quipper-294,rencanamu-125,banpt-3279,-,FAKULTAS ILMU KOMPUTER,,DESAIN KOMUNIKASI VISUAL,S1,A,1761
quipper-294,rencanamu-125,banpt-3279,-,FAKULTAS TEKNIK,,ELEKTRO,S1,B,1761
quipper-294,-,-,-,FAKULTAS ILMU KOMPUTER,,FILM,S1,-,1761
-,rencanamu-125,banpt-3279,-,-,,ILMU KOMUNIKASI,S1,B,1761
quipper-294,rencanamu-125,banpt-3279,-,FAKULTAS TEKNIK,,INDUSTRI,S1,B,1761
quipper-294,rencanamu-125,banpt-3279,-,FAKULTAS ILMU KOMPUTER,,INFORMATIKA,S1,A,1761
-,-,banpt-3279,-,-,,KEDOKTERAN,S1,BAIK SEKALI,1761
quipper-294,-,banpt-3279,-,FAKULTAS KESEHATAN,,KESEHATAN LINGKUNGAN,S1,UNGGUL,1761
quipper-294,rencanamu-125,banpt-3279,-,FAKULTAS KESEHATAN,,KESEHATAN MASYARAKAT,S1,B,1761
quipper-294,rencanamu-125,banpt-3279,-,FAKULTAS EKONOMI DAN BISNIS,,MANAJEMEN,S1,A,1761
-,rencanamu-125,-,-,-,,MANAJEMEN INFORMATIKA,S1,B,1761
quipper-294,-,-,-,FAKULTAS ILMU BUDAYA,,PERHOTELAN,S1,-,1761
quipper-294,rencanamu-125,-,-,FAKULTAS KESEHATAN,,REKAM MEDIS,S1,A,1761
-,rencanamu-125,-,-,-,,SASTRA INGGRIS,S1,A,1761
quipper-294,rencanamu-125,banpt-3279,-,FAKULTAS ILMU BUDAYA,,SASTRA JEPANG,S1,A,1761
quipper-294,rencanamu-125,banpt-3279,-,FAKULTAS ILMU KOMPUTER,,SISTEM INFORMASI,S1,A,1761
quipper-305,-,banpt-3146,-,FAKULTAS EKONOMI DAN BISNIS,,AKUNTANSI,S1,BAIK,283
quipper-305,-,-,-,FAKULTAS EKONOMI DAN BISNIS,,BISNIS,S1,-,283
quipper-305,-,banpt-3146,-,FAKULTAS DESAIN DAN INDUSTRI KREATIF,,DESAIN KOMUNIKASI VISUAL,S1,UNGGUL,283
quipper-305,-,banpt-3146,-,FAKULTAS DESAIN DAN INDUSTRI KREATIF,,DESAIN PRODUK,S1,BAIK SEKALI,283
quipper-305,-,-,-,FAKULTAS DESAIN DAN INDUSTRI KREATIF,,FILM,S1,-,283
quipper-305,-,banpt-3146,-,FAKULTAS TEKNOLOGI DAN INFORMATIKA,,KOMPUTER,S1,B,283
-,-,banpt-3146,-,-,,MANAJEMEN,S1,BAIK SEKALI,283
quipper-305,-,-,-,FAKULTAS EKONOMI DAN BISNIS,,PARIWISATA,S1,-,283
quipper-305,-,banpt-3146,-,FAKULTAS TEKNOLOGI DAN INFORMATIKA,,SISTEM INFORMASI,S1,UNGGUL,283
-,-,banpt-2875,-,-,,BISNIS DIGITAL,S1,BAIK SEKALI,563
-,-,banpt-2875,-,-,,INFORMATIKA,S1,UNGGUL,563
-,-,banpt-2875,-,-,,KEWIRAUSAHAAN,S1,BAIK,563
-,-,banpt-2875,-,-,,REKAYASA PERANGKAT LUNAK,S1,BAIK,563
-,-,banpt-2875,-,-,,SISTEM INFORMASI,S1,B,563
quipper-99,-,banpt-255,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,BAIK SEKALI,344
quipper-99,-,banpt-255,-,FAKULTAS TEKNOLOGI INDUSTRI,,ELEKTRO,S1,BAIK SEKALI,344
quipper-99,-,banpt-255,-,FAKULTAS HUKUM,,HUKUM,S1,BAIK SEKALI,344
quipper-99,-,banpt-255,-,FAKULTAS TEKNOLOGI INDUSTRI,,INDUSTRI,S1,BAIK SEKALI,344
-,-,banpt-255,-,-,,KEPERAWATAN,S1,BAIK,344
quipper-99,-,banpt-255,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,BAIK SEKALI,344
quipper-99,-,-,-,FAKULTAS TEKNOLOGI INDUSTRI,,MANAJEMEN INFORMATIKA,S1,-,344
quipper-99,-,banpt-255,-,FAKULTAS TEKNOLOGI KEDIRGANTARAAN,,PENERBANGAN,S1,B,344
quipper-99,-,banpt-255,-,FAKULTAS TEKNOLOGI INDUSTRI,,SISTEM INFORMASI,S1,BAIK SEKALI,344
-,rencanamu-126,-,-,-,,ADMINISTRASI NEGARA,S1,B,727
quipper-55,-,banpt-385,-,"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",,ADMINISTRASI PUBLIK,S1,UNGGUL,727
quipper-55,rencanamu-126,banpt-385,-,FAKULTAS PERTANIAN,,AGRIBISNIS,S1,B,727
quipper-55,rencanamu-126,banpt-385,-,FAKULTAS PERTANIAN,,AGROTEKNOLOGI,S1,B,727
quipper-55,-,-,-,FAKULTAS PERTANIAN,,AKUAKULTUR,S1,-,727
quipper-55,rencanamu-126,banpt-385,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,B,727
-,-,banpt-385,-,-,,BUDIDAYA PERAIRAN,S1,UNGGUL,727
quipper-55,rencanamu-126,banpt-385,-,FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,,GURU SEKOLAH DASAR,S1,B,727
quipper-55,rencanamu-126,banpt-385,-,FAKULTAS HUKUM,,HUKUM,S1,B,727
quipper-55,rencanamu-126,banpt-385,-,"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",,ILMU KOMUNIKASI,S1,B,727
-,rencanamu-126,-,-,-,,KELAUTAN,S1,B,727
quipper-55,-,banpt-385,-,"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",,KOMPUTER,S1,BAIK,727
quipper-55,rencanamu-126,banpt-385,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,B,727
quipper-55,rencanamu-126,banpt-385,-,FAKULTAS ILMU PANGAN HALAL,,PERTANIAN,S1,B,727
quipper-55,rencanamu-126,banpt-385,-,FAKULTAS PERTANIAN,,PETERNAKAN,S1,A,727
quipper-55,rencanamu-126,banpt-385,-,FAKULTAS ILMU PANGAN HALAL,,TEKNOLOGI PANGAN,S1,B,727
-,-,banpt-1242,-,-,,AGRIBISNIS,S1,BAIK,1356
-,-,banpt-1242,-,-,,AKUNTANSI,S1,BAIK,1356
-,-,banpt-1242,-,-,,GURU SEKOLAH DASAR,S1,BAIK,1356
-,-,banpt-1242,-,-,,HUKUM,S1,B,1356
-,-,banpt-1242,-,-,,KOMPUTER,S1,BAIK,1356
-,-,banpt-1242,-,-,,SISTEM INFORMASI,S1,BAIK,1356
-,-,banpt-2857,-,-,,AGRIBISNIS,S1,BAIK,1251
-,-,banpt-2857,-,-,,AKUNTANSI,S1,BAIK,1251
-,-,banpt-2857,-,-,,EKONOMI PEMBANGUNAN,S1,BAIK,1251
-,-,banpt-2857,-,-,,GURU SEKOLAH DASAR,S1,BAIK,1251
-,-,banpt-2857,-,-,,HUKUM,S1,BAIK SEKALI,1251
-,-,banpt-2857,-,-,,KOMPUTER,S1,BAIK,1251
-,-,banpt-2857,-,-,,MANAJEMEN,S1,BAIK,1251
-,-,banpt-2857,-,-,,TEKNOLOGI HASIL PERIKANAN,S1,BAIK,1251
-,-,banpt-3963,-,-,,GURU ANAK USIA DINI,S1,BAIK SEKALI,199
-,-,banpt-3963,-,-,,GURU SEKOLAH DASAR,S1,UNGGUL,199
-,-,banpt-3963,-,-,,INDUSTRI,S1,TIDAK TERAKREDITASI,199
-,-,banpt-3963,-,-,,INFORMATIKA,S1,BAIK,199
-,-,banpt-3963,-,-,,JASMANI,S1,BAIK SEKALI,199
-,-,banpt-3963,-,-,,MATEMATIKA,S1,TIDAK TERAKREDITASI,199
-,-,banpt-3963,-,-,,SIPIL,S1,BAIK,199
-,-,banpt-3963,-,-,,SOSIAL EKONOMI PERTANIAN,S1,BAIK,199
-,-,banpt-3963,-,-,,TEKNOLOGI PANGAN,S1,BAIK,199
quipper-25,-,-,-,ILMU ADMINISTRASI,,ADMINISTRASI,S1,-,388
quipper-25,-,-,-,ILMU ADMINISTRASI,,ADMINISTRASI NEGARA,S1,-,388
quipper-25,-,banpt-1,-,ILMU ADMINISTRASI,,ADMINISTRASI NIAGA,S1,B,388
quipper-25,-,banpt-1,-,EKONOMI DAN BISNIS,,AKUNTANSI,S1,BAIK SEKALI,388
quipper-25,-,banpt-1,-,PERTANIAN,,BUDIDAYA PERAIRAN,S1,BAIK SEKALI,388
quipper-25,-,banpt-1,-,EKONOMI DAN BISNIS,,EKONOMI PEMBANGUNAN,S1,BAIK SEKALI,388
quipper-25,-,banpt-1,-,TEKNIK,,GEOMATIKA,S1,BAIK,388
quipper-25,-,banpt-1,-,HUKUM,,HUKUM,S1,UNGGUL,388
quipper-25,-,-,-,ILMU KOMUNIKASI,,ILMU KOMUNIKASI,S1,-,388
quipper-25,-,-,-,TEKNIK,,INFORMATIKA,S1,-,388
quipper-25,-,-,-,ILMU KESEHATAN,,KEBIDANAN,S1,-,388
quipper-25,-,banpt-1,-,EKONOMI DAN BISNIS,,MANAJEMEN,S1,BAIK SEKALI,388
quipper-25,-,-,-,KEGURUAN DAN ILMU PENDIDIKAN,,MATEMATIKA,S1,-,388
quipper-25,-,banpt-1,-,PERTANIAN,,PERIKANAN,S1,UNGGUL,388
quipper-25,-,banpt-1,-,SASTRA,,SASTRA INGGRIS,S1,B,388
quipper-25,-,banpt-1,-,SASTRA,,SASTRA JEPANG,S1,B,388
quipper-25,-,-,-,ILMU ADMINISTRASI,,SEKRETARIAT,S1,-,388
quipper-25,-,banpt-1,-,TEKNIK,,SIPIL,S1,BAIK SEKALI,388
quipper-25,-,-,-,KEGURUAN DAN ILMU PENDIDIKAN,,TEKNOLOGI,S1,-,388
quipper-25,-,banpt-1,-,PERTANIAN,,TEKNOLOGI PANGAN,S1,B,388
-,-,banpt-1345,-,-,,ADMINISTRASI NEGARA,S1,BAIK,1716
-,-,banpt-1345,-,-,,ADMINISTRASI NIAGA,S1,BAIK,1716
-,-,banpt-1345,-,-,,ADMINISTRASI RUMAH SAKIT,S1,BAIK,1716
-,-,banpt-1345,-,-,,HUKUM,S1,BAIK,1716
-,-,banpt-1345,-,-,,KOMPUTER,S1,BAIK,1716
quipper-28,-,banpt-1668,-,EKONOMI DAN BISNIS,,BISNIS DIGITAL,S1,BAIK,357
quipper-28,-,banpt-1668,-,ILMU KESEHATAN,,FARMASI,S1,BAIK SEKALI,357
quipper-28,-,-,-,ILMU KESEHATAN,,INFORMATIKA MEDIS,S1,-,357
quipper-28,-,banpt-1668,-,ILMU KESEHATAN,,KEBIDANAN,S1,BAIK SEKALI,357
quipper-28,-,banpt-1668,-,ILMU KESEHATAN,,KEPERAWATAN,S1,BAIK SEKALI,357
quipper-28,-,banpt-1668,-,EKONOMI DAN BISNIS,,KEWIRAUSAHAAN,S1,BAIK,357
-,rencanamu-127,banpt-UNIVERSITAS DR. SOETOMO,-,-,,ADMINISTRASI NEGARA,S1,A,14
-,rencanamu-127,-,-,-,,ADMINISTRASI NIAGA,S1,B,14
-,rencanamu-127,-,-,-,,AKUNTANSI,S1,B,14
-,rencanamu-127,-,-,-,,BUDIDAYA PERAIRAN,S1,B,14
-,rencanamu-127,-,-,-,,EKONOMI PEMBANGUNAN,S1,B,14
-,rencanamu-127,-,-,-,,HUKUM,S1,B,14
-,rencanamu-127,banpt-UNIVERSITAS DR. SOETOMO,-,-,,ILMU KOMUNIKASI,S1,B,14
-,rencanamu-127,banpt-UNIVERSITAS DR. SOETOMO,-,-,,INFORMATIKA,S1,B,14
-,rencanamu-127,-,-,-,,MANAJEMEN,S1,B,14
-,rencanamu-127,banpt-UNIVERSITAS DR. SOETOMO,-,-,,MATEMATIKA,S1,B,14
-,rencanamu-127,banpt-UNIVERSITAS DR. SOETOMO,-,-,,PERIKANAN,S1,B,14
-,rencanamu-127,-,-,-,,SASTRA INGGRIS,S1,B,14
-,rencanamu-127,-,-,-,,SASTRA JEPANG,S1,B,14
-,rencanamu-127,-,-,-,,SIPIL,S1,B,14
-,rencanamu-127,-,-,-,,TEKNOLOGI PANGAN,S1,B,14
-,-,banpt-1027,-,-,,AGROTEKNOLOGI,S1,BAIK,1483
-,-,banpt-1027,-,-,,HUKUM,S1,TERAKREDITASI SEMENTARA,1483
-,-,banpt-1027,-,-,,KEHUTANAN,S1,BAIK,1483
-,-,banpt-1027,-,-,,LINGKUNGAN,S1,BAIK,1483
-,-,banpt-1027,-,-,,MANAJEMEN,S1,BAIK,1483
-,-,banpt-1027,-,-,,OLAHRAGA,S1,BAIK,1483
-,-,banpt-1027,-,-,,PENGETAHUAN ALAM,S1,BAIK,1483
-,-,banpt-1027,-,-,,PERIKANAN,S1,BAIK,1483
