prodi_code,prodi_name,jenjang,akreditasi_prodi,institution_code
21211,MANAJEMEN DAKWAH,S1,UNGGUL,1118
21212,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK SEKALI,517
21213,SOSIAL EKONOMI PERIKANAN,S1,UNGGUL,608
21214,ILMU AL-QUR`AN DAN TAFSIR,S1,BAIK SEKALI,
21215,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,3526
21216,HUKUM EKONOMI SYARIAH,S1,BAIK SEKALI,1267
21217,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,
21218,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,
21219,HUKUM KELUARGA ISLAM,S1,BAIK SEKALI,
21220,HUKUM KELUARGA ISLAM,S1,BAIK SEKALI,971
21221,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,
21222,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,2146
21223,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,
21224,HUKUM TATA NEGARA,S1,BAIK SEKALI,
21225,MANAJEMEN,D-III,BAIK SEKALI,629
21226,ADMINISTRASI BISNIS,S1,UNGGUL,658
21227,KEPERAWATAN,S1,BAIK SEKALI,106
21228,NERS,PROFESI,BAIK SEKALI,106
21229,KEPERAWATAN,D-III,BAIK,989
21230,KEDOKTERAN HEWAN,S1,BAIK,1041
21231,FISIOTERAPI,D-III,UNGGUL,762
21232,KEPERAWATAN,S2,UNGGUL,737
21233,PULMONOLOGI DAN ILMU KEDOKTERAN RESPIRASI,SPESIALIS,BAIK SEKALI,2261
21234,BIDAN,PROFESI,BAIK SEKALI,2404
21235,KEBIDANAN,S1,BAIK SEKALI,2404
21236,KEBIDANAN,D-III,BAIK,
21237,FARMASI,S1,BAIK SEKALI,
21238,NERS,PROFESI,BAIK SEKALI,
21239,KEPERAWATAN,D-IV,UNGGUL,
21240,SANITASI LINGKUNGAN,D-IV,BAIK,1683
21241,BIDAN,PROFESI,BAIK SEKALI,2477
21242,KEBIDANAN,S1,BAIK SEKALI,2477
21243,HUKUM,S1,BAIK,2050
21244,MANAJEMEN KONTRAK PEMERINTAH,D-IV,BAIK,1197
21245,INFORMATIKA,S2,BAIK,3745
21246,FARMASI,S3,BAIK SEKALI,3318
21247,PARIWISATA,S1,UNGGUL,2722
21248,HUKUM KELUARGA ISLAM,S1,BAIK,
21249,PENGEMBANGAN MASYARAKAT ISLAM,S1,UNGGUL,342
21250,ILMU PERTANIAN,S3,UNGGUL,761
21251,PRAKTIK PERPOLISIAN TATA PAMONG,D-IV,BAIK SEKALI,651
21252,ADMINISTRASI PEMERINTAHAN DAERAH,D-IV,UNGGUL,651
21253,TEKNOLOGI REKAYASA INFORMASI PEMERINTAHAN,D-IV,BAIK SEKALI,651
21254,AHWAL AL-SYAKHSHIYYAH,S1,BAIK,3356
21255,DESTINASI PARIWISATA,D-IV,UNGGUL,471
21256,STUDI AGAMA AGAMA,S1,BAIK SEKALI,1803
21257,MANAJEMEN KEAMANAN DAN KESELAMATAN PUBLIK,D-IV,UNGGUL,651
21258,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,132
21259,TEKNOLOGI PENANGKAPAN IKAN,D-IV,UNGGUL,3357
21260,SASTRA INGGRIS,S1,BAIK SEKALI,391
21261,PENGELOLAAN KONVENSI DAN ACARA,D-IV,UNGGUL,471
21262,PEMBANGUNAN EKONOMI DAN PEMBERDAYAAN MASYARAKAT,D-IV,UNGGUL,651
21263,SOSIOLOGI AGAMA,S1,UNGGUL,1233
21264,TEKNIK OTOMOTIF KENDARAAN TEMPUR,D-IV,UNGGUL,3129
21265,PERENCANAAN WILAYAH DAN KOTA,S3,BAIK SEKALI,2663
21266,PERHOTELAN,D-III,UNGGUL,2722
21267,TEKNOLOGI PANGAN,S1,UNGGUL,737
21268,ILMU HUKUM,S1,UNGGUL,152
21269,DESAIN KOMUNIKASI VISUAL,S1,TERAKREDITASI SEMENTARA,837
21270,ILMU HUKUM,S1,UNGGUL,3229
21271,TEKNOLOGI HASIL PERTANIAN,S1,UNGGUL,1119
21272,TEOLOGI,S2,BAIK SEKALI,357
21273,HUKUM,S1,BAIK SEKALI,119
21274,HUKUM KELUARGA ISLAM,S3,BAIK,2069
21275,TASAWUF DAN PSIKOTERAPI,S1,UNGGUL,2191
21276,KEUANGAN PUBLIK,D-IV,UNGGUL,651
21277,SASTRA INGGRIS,S1,BAIK SEKALI,3678
21278,TEOLOGI,S2,BAIK,75
21279,PERBANKAN DAN KEUANGAN DIGITAL,D-IV,BAIK,1804
21280,PSIKOLOGI,S1,UNGGUL,608
21281,ADMINISTRASI PUBLIK,S2,BAIK SEKALI,13
21282,PENGEMBANGAN MASYARAKAT ISLAM,S2,UNGGUL,1582
21283,ILMU HUKUM,S1,BAIK SEKALI,1157
21284,TEOLOGI,S1,BAIK,2422
21285,FILSAFAT KEILAHIAN,S1,BAIK SEKALI,1573
21286,TEOLOGI,S2,BAIK SEKALI,2913
21287,ADMINISTRASI PUBLIK,S2,BAIK,3006
21288,TEKNOLOGI PANGAN,S1,BAIK,3060
21289,KRIYA,S1,UNGGUL,2518
21290,ILMU HUKUM,S1,UNGGUL,1535
21291,TEKNIK PENGELASAN DAN FABRIKASI,D-II,BAIK,974
21292,DESAIN INTERIOR,S1,BAIK,410
21293,PERTOLONGAN KECELAKAAN PESAWAT,D-III,BAIK SEKALI,3818
21294,TEOLOGI,S3,BAIK,1298
21295,DESTINASI PARIWISATA,D-IV,BAIK,917
21296,ILMU HUKUM,S1,BAIK SEKALI,2519
21297,SEKRETARI,D-III,UNGGUL,968
21298,SENI PERTUNJUKAN KEAGAMAAN,S1,BAIK,953
21299,SASTRA INGGRIS,S1,BAIK,2497
21300,DESTINASI PARIWISATA,D-IV,BAIK,234
21301,USAHA PERJALANAN WISATA,D-IV,UNGGUL,234
21302,ILMU KESEJAHTERAAN SOSIAL,S1,BAIK,3542
21303,HUKUM,S1,BAIK,739
21304,PEMANFAATAN SUMBERDAYA PERIKANAN,S2 TERAPAN,UNGGUL,3357
21305,PERHOTELAN,D-III,BAIK SEKALI,2248
21306,TEOLOGI,S2,BAIK,
21307,ADMINISTRASI BISNIS,S1,BAIK,1371
21308,TEOLOGI,S3,BAIK,2913
21309,TEOLOGI,S2,BAIK,
21310,TEOLOGI,S1,BAIK,816
21311,SEKRETARI,D-III,BAIK,1136
21312,HUKUM KELUARGA,S2,BAIK,2042
21313,KEPANDITAAN,D-III,BAIK,837
21314,TELEVISI DAN FILM,S1,B,177
21315,TEKNIK SISTEM ENERGI,S1,BAIK,3246
21316,BUDIDAYA PERAIRAN,S1,BAIK,2526
21317,PENYAJI MUSIK,D-III,BAIK,734
21318,SENI MUSIK,S1,BAIK,734
21319,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,
21320,PENDIDIKAN AGAMA ISLAM,S2,BAIK,
21321,PERBANKAN SYARIAH,S1,BAIK,
21322,HUKUM KELUARGA ISLAM,S1,BAIK,475
21323,PENDIDIKAN AGAMA ISLAM,S3,BAIK SEKALI,496
21324,HUKUM KELUARGA,S1,UNGGUL,496
21325,HUKUM EKONOMI SYARI'AH,S1,UNGGUL,496
21326,PENDIDIKAN PROFESI GURU KEAGAMAAN,S1,BAIK,496
21327,PENDIDIKAN JARAK JAUH PENDIDIKAN AGAMA ISLAM,S1,BAIK,496
21328,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,496
21329,FISIKAWAN MEDIK,PROFESI,B,2663
21330,PJJ ILMU KOMUNIKASI,S1,B,2038
21331,ILMU AL-QUR'AN DAN TAFSIR,S1,A,1010
21332,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,329
21333,EKONOMI PERTANIAN,S2,UNGGUL,608
21334,ILMU FALAK,S1,BAIK,496
21335,AKUNTANSI SYARI'AH,S1,BAIK,496
21336,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK SEKALI,496
21337,PENDIDIKAN AGAMA ISLAM,S2,BAIK SEKALI,496
21338,TASAWUF DAN PSIKOTERAPI,S1,BAIK,496
21339,SEJARAH PERADABAN ISLAM,S1,UNGGUL,496
21340,ILMU HADIS,S1,BAIK SEKALI,496
21341,ILMU AL-QUR'AN DAN TAFSIR,S1,BAIK SEKALI,496
21342,BAHASA DAN SASTRA ARAB,S1,BAIK,496
21343,AQIDAH DAN FILSAFAT ISLAM,S1,UNGGUL,496
21344,SOSIOLOGI AGAMA,S1,BAIK,496
21345,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK SEKALI,496
21346,BIMBINGAN DAN KONSELING ISLAM,S1,BAIK SEKALI,496
21347,PARIWISATA SYARIAH,S1,BAIK,496
21348,BUDIDAYA PERAIRAN,S1,UNGGUL,3234
21349,SAINS ANALITIK DAN INSTRUMENTASI KIMIA,S1,BAIK,2212
21350,FISIKA,S1,UNGGUL,1041
21351,BIOLOGI,S1,UNGGUL,2721
21352,AKUNTANSI,S1,BAIK SEKALI,1905
21353,TEKNOLOGI RADIOLOGI PENCITRAAN,D-IV,UNGGUL,2135
21354,KEPERAWATAN,D-IV,UNGGUL,
21355,NERS,PROFESI,UNGGUL,
21356,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,1262
21357,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,1568
21358,BIMBINGAN DAN KONSELING,S3,BAIK SEKALI,3240
21359,PENDIDIKAN,S3,BAIK,485
21360,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,331
21361,PENDIDIKAN AGAMA ISLAM,S2,BAIK,646
21362,PENDIDIKAN AGAMA ISLAM,S2,BAIK,1170
21363,PENDIDIKAN  BAHASA INGGRIS,S1,BAIK,776
21364,PENDIDIKAN BIOLOGI,S1,BAIK,776
21365,PENDIDIKAN BAHASA INGGRIS,S2,BAIK,2169
21366,PENDIDIKAN AGAMA ISLAM,S1,BAIK,
21367,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S2,BAIK,2698
21368,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,
21369,PENDIDIKAN BAHASA INDONESIA,S1,UNGGUL,514
21370,PENDIDIKAN TEKNOLOGI INFORMASI,S1,BAIK,2852
21371,PENDIDIKAN MATEMATIKA,S2,BAIK SEKALI,2839
21372,PENDIDIKAN BAHASA ARAB,S1,BAIK SEKALI,3760
21373,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,426
21374,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,1957
21375,PENDIDIKAN,S3,UNGGUL,3318
21376,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,
21377,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,1604
21378,PENDIDIKAN FISIKA,S1,BAIK SEKALI,
21379,PENDIDIKAN TEKNIK BANGUNAN,S1,UNGGUL,763
21380,PENDIDIKAN BAHASA INDONESIA,S1,BAIK SEKALI,341
21381,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,1119
21382,TADRIS BIOLOGI,S1,BAIK,1054
21383,PENDIDIKAN SEJARAH,S1,BAIK SEKALI,2721
21384,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,3717
21385,PENDIDIKAN PROFESI GURU,PROFESI,BAIK,370
21386,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,3434
21387,PENDIDIKAN JASMANI,S1,BAIK SEKALI,1169
21388,PENDIDIKAN JASMANI,S1,UNGGUL,696
21389,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",S1,BAIK SEKALI,878
21390,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK SEKALI,1271
21391,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,1169
21392,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,3988
21393,PENDIDIKAN PROFESI GURU,PROFESI,UNGGUL,1626
21394,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,2043
21395,PENDIDIKAN AGAMA ISLAM,S1,BAIK,1144
21396,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,UNGGUL,485
21397,TADRIS BAHASA INGGRIS,S2,BAIK,1626
21398,PENDIDIKAN DASAR,S3,UNGGUL,2698
21399,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK SEKALI,
21400,PENDIDIKAN FISIKA,S1,BAIK SEKALI,3805
21401,TADRIS MATEMATIKA,S1,UNGGUL,342
21402,PENDIDIKAN MATEMATIKA,S1,UNGGUL,2041
21403,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,2457
21404,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,3760
21405,BIMBINGAN DAN KONSELING,S2,UNGGUL,3237
21406,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,331
21407,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,100
21408,PENDIDIKAN AGAMA HINDU,S1,UNGGUL,837
21409,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,569
21410,PENDIDIKAN ANAK USIA DINI,S2,UNGGUL,570
21411,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,3434
21412,TADRIS ILMU PENGETAHUAN ALAM,S2,BAIK SEKALI,1626
21413,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,143
21414,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,
21415,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,S1,UNGGUL,3804
21416,TADRIS MATEMATIKA,S1,BAIK,956
21417,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,UNGGUL,485
21418,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK SEKALI,
21419,PENDIDIKAN JASMANI,S1,BAIK,1159
21420,PENDIDIKAN AGAMA KRISTEN,S2,BAIK,598
21421,PENDIDIKAN AGAMA ISLAM,S2,BAIK,
21422,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,539
21423,BIMBINGAN DAN KONSELING PENDIDIKAN ISLAM,S1,BAIK,
21424,PENDIDIKAN KEAGAMAAN BUDDHA,S1,BAIK,158
21425,PENDIDIKAN SEJARAH,S1,UNGGUL,514
21426,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,3234
21427,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,3284
21428,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,1956
21429,PENDIDIKAN OLAHRAGA,S2,UNGGUL,2698
21430,PENDIDIKAN MATEMATIKA,S1,UNGGUL,957
21431,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,1171
21432,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,1169
21433,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,1271
21434,TADRIS ILMU PENGETAHUAN ALAM,S1,UNGGUL,632
21435,BIMBINGAN DAN KONSELING,S1,BAIK,3786
21436,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,
21437,TADRIS MATEMATIKA,S1,BAIK,1054
21438,BIMBINGAN DAN KONSELING,S1,BAIK SEKALI,3664
21439,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,2829
21440,PENDIDIKAN AGAMA KRISTEN,S2,BAIK,3414
21441,PENDIDIKAN BAHASA ARAB,S1,UNGGUL,2251
21442,PENDIDIKAN MATEMATIKA,S2,UNGGUL,333
21443,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,
21444,PENDIDIKAN FISIKA,S2,UNGGUL,3295
21445,PENDIDIKAN TEKNOLOGI INFORMASI,S1,BAIK SEKALI,3664
21446,TADRIS BIOLOGI,S1,BAIK,956
21447,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,
21448,PENDIDIKAN PROFESI GURU,PROFESI,BAIK SEKALI,837
21449,TADRIS BAHASA INGGRIS,S1,UNGGUL,1233
21450,PENDIDIKAN TATA BUSANA,S1,BAIK SEKALI,3295
21451,PENDIDIKAN AGAMA ISLAM,S2,BAIK SEKALI,1510
21452,BIMBINGAN KONSELING PENDIDIKAN ISLAM,S1,BAIK SEKALI,342
21453,ADMINISTRASI BISNIS INTERNASIONAL,D-IV,BAIK SEKALI,3898
21454,AKUNTANSI,S1,UNGGUL,312
21455,KEPERAWATAN,S1,BAIK SEKALI,87
21456,NERS,PROFESI,BAIK,3198
21457,KEPERAWATAN,S1,BAIK SEKALI,3198
21458,BIDAN,PROFESI,BAIK,704
21459,KEBIDANAN,S1,BAIK,704
21460,KEBIDANAN,D-III,BAIK SEKALI,
21461,GIZI DAN DIETETIKA,D-IV,UNGGUL,
21462,GIZI DAN DIETETIKA,D-IV,UNGGUL,
21463,SANITASI,D-III,UNGGUL,
21464,KEPERAWATAN,D-III,UNGGUL,
21465,INFORMATIKA,S1,BAIK,573
21466,TEKNOLOGI REKAYASA PERANGKAT LUNAK,D-IV,BAIK,
21467,KEBIDANAN,D-III,BAIK,989
21468,KEPERAWATAN,S1,BAIK,668
21469,NERS,PROFESI,BAIK,668
21470,KEPERAWATAN,D-III,UNGGUL,762
21471,DOKTER,PROFESI,UNGGUL,3098
21472,KEDOKTERAN,S1,UNGGUL,3098
21473,KEBIDANAN,D-III,BAIK SEKALI,409
21474,ILMU KEDOKTERAN FISIK DAN REHABILITASI,SPESIALIS,BAIK,2680
21475,REKAM MEDIK DAN INFORMASI KESEHATAN,D-III,BAIK SEKALI,
21476,KEPERAWATAN,S1,BAIK SEKALI,
21477,NERS,PROFESI,BAIK,
21478,NERS,PROFESI,BAIK,34
21479,KEPERAWATAN,S1,BAIK,34
21480,SANITASI LINGKUNGAN,D-IV,UNGGUL,
21481,KEPERAWATAN,D-III,BAIK SEKALI,
21482,KEPERAWATAN,D-III,UNGGUL,
21483,KEPERAWATAN,D-III,BAIK,2081
21484,PJJ ADMINISTRASI KESEHATAN,S1,BAIK SEKALI,1708
21485,FARMASI,D-III,BAIK SEKALI,2038
21486,KEBIDANAN,D-III,BAIK SEKALI,3255
21487,APOTEKER,PROFESI,UNGGUL,310
21488,FARMASI,S1,UNGGUL,310
21489,BIDAN,PROFESI,BAIK SEKALI,2473
21490,KEBIDANAN,S1,BAIK SEKALI,2473
21491,BIDAN,PROFESI,BAIK,
21492,KEBIDANAN,S1,BAIK,
21493,MANAJEMEN INFORMASI KESEHATAN,D-IV,BAIK,
21494,KEPERAWATAN,S1,BAIK SEKALI,
21495,NERS,PROFESI,BAIK SEKALI,
21496,KEBIDANAN,D-IV,BAIK SEKALI,3277
21497,BIDAN,PROFESI,BAIK SEKALI,3277
21498,FARMASI,D-III,BAIK,3942
21499,SANITASI,D-III,UNGGUL,
21500,KEPERAWATAN,D-III,UNGGUL,
21501,KEPERAWATAN,D-III,BAIK SEKALI,
21502,TEKNOLOGI LABORATORIUM MEDIS,D-IV,UNGGUL,
21503,SANITASI LINGKUNGAN,D-IV,UNGGUL,
21504,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,
21505,RADIOLOGI,D-III,BAIK SEKALI,1668
21506,KEBIDANAN,D-III,BAIK SEKALI,2776
21507,KEBIDANAN,D-III,BAIK SEKALI,
21508,BIOTEKNOLOGI,S3,BAIK SEKALI,177
21509,PROGRAM STUDI PROGRAM PROFESI INSINYUR,PROFESI,BAIK,3237
21510,AKUNTANSI LEMBAGA KEUANGAN SYARIAH,D-IV,BAIK,3238
21511,FARMASI,S1,BAIK,1061
21512,GIZI,S1,UNGGUL,
21513,KEPERAWATAN,D-III,UNGGUL,
21514,PERBANKAN DAN KEUANGAN DIGITAL,D-IV,BAIK SEKALI,3302
21515,EKONOMI SYARI`AH,S1,UNGGUL,331
21516,MANAJEMEN,S1,BAIK SEKALI,3041
21517,AKUNTANSI,S1,BAIK,539
21518,BISNIS DIGITAL,S1,BAIK,1291
21519,EKONOMI SYARIAH,S1,BAIK,2794
21520,BISNIS DIGITAL,S1,BAIK SEKALI,1531
21521,EKONOMI SYARIAH,S1,BAIK,
21522,BISNIS DIGITAL,D-IV,BAIK,2938
21523,AKUNTANSI SYARI'AH,S1,UNGGUL,1582
21524,AKUNTANSI,S1,BAIK SEKALI,2815
21525,EKONOMI SYARI'AH,S2,BAIK,2069
21526,MANAJEMEN,S1,BAIK,587
21527,MANAJEMEN,S1,BAIK SEKALI,98
21528,EKONOMI SYARIAH,S1,BAIK,258
21529,ADMINISTRASI BISNIS,S2,BAIK SEKALI,2780
21530,BISNIS DIGITAL,D-IV,BAIK SEKALI,3302
21531,AKUNTANSI SYARIAH,S1,UNGGUL,342
21532,AKUNTANSI SYARIAH,S1,UNGGUL,834
21533,MANAJEMEN,S1,BAIK SEKALI,391
21534,KEWIRAUSAHAAN,S1,BAIK,1182
21535,KEWIRAUSAHAAN,S1,BAIK,313
21536,EKONOMI SYARIAH,S1,BAIK,477
21537,AKUNTANSI,S1,BAIK,1336
21538,MANAJEMEN,S3,BAIK,212
21539,MANAJEMEN PERUSAHAAN,D-III,BAIK,3814
21540,MANAJEMEN INOVASI,S2,BAIK,835
21541,EKONOMI SYARI'AH,S1,BAIK,2878
21542,MANAJEMEN,S2,BAIK,1792
21543,AKUNTANSI,S1,BAIK,3867
21544,MANAJEMEN,S2,UNGGUL,3318
21545,EKONOMI SYARIAH,S1,BAIK,1149
21546,EKONOMI PEMBANGUNAN,S1,BAIK,
21547,KEWIRAUSAHAAN,S1,BAIK,1327
21548,MANAJEMEN,S1,BAIK,641
21549,MANAJEMEN,S1,BAIK,356
21550,UROLOGI,SPESIALIS,BAIK,
21551,KESELAMATAN DAN KESEHATAN KERJA,D-IV,BAIK,3605
21552,FARMASI,D-III,BAIK,3605
21553,KEBIDANAN,S1,BAIK,621
21554,KEDOKTERAN,S1,BAIK,1698
21555,DOKTER,PROFESI,BAIK,1698
21556,ANESTESIOLOGI DAN TERAPI INTENSIF,SPESIALIS,BAIK,2038
21557,KEPERAWATAN,S1,BAIK,2698
21558,NERS,PROFESI,BAIK,2698
21559,KEBIDANAN,S1,BAIK,2698
21560,BIDAN,PROFESI,BAIK,2698
21561,KEDOKTERAN,S1,BAIK,3285
21562,DOKTER,PROFESI,BAIK,3285
21563,APOTEKER,PROFESI,BAIK,1631
21564,ADMINISTRASI KESEHATAN,S2,BAIK,643
21565,ADMINISTRASI RUMAH SAKIT,S1,BAIK,888
21566,APOTEKER,PROFESI,BAIK,3313
21567,PENGOBATAN TRADISIONAL INDONESIA,D-IV,BAIK,3097
21568,KEBIDANAN,S1,BAIK,829
21569,BIDAN,PROFESI,BAIK,829
21570,KEPERAWATAN,S1,BAIK,2777
21571,NERS,PROFESI,BAIK,
21572,ILMU KOMPUTER,S3,BAIK,968
21573,ILMU KOMPUTER,S2,BAIK,
21574,ILMU HADIS,S1,UNGGUL,834
21575,HUKUM KELUARGA ISLAM,S1,UNGGUL,1628
21576,BAHASA DAN SASTRA ARAB,S1,UNGGUL,1628
21577,PARIWISATA,S1,UNGGUL,577
21578,BAHASA DAN SASTRA ARAB,S2,UNGGUL,1638
21579,AQIDAH DAN FILSAFAT ISLAM,S1,UNGGUL,1638
21580,AGRIBISNIS,S1,UNGGUL,1698
21581,ILMU HUKUM,S1,UNGGUL,1698
21582,MANAJEMEN,S1,UNGGUL,516
21583,HUKUM,S1,UNGGUL,2542
21584,MANAJEMEN PEMASYARAKATAN,D-IV,UNGGUL,3162
21585,AL-AKHWAL AL-SYAKSHIYAH,S2,UNGGUL,1628
21586,MANAJEMEN DAKWAH,S1,UNGGUL,2191
21587,MEKANISASI PERIKANAN,D-III,BAIK SEKALI,3342
21588,ILMU PEMERINTAHAN,S1,BAIK,
21589,HUKUM KELUARGA,S1,BAIK SEKALI,2484
21590,AGROTEKNOLOGI/AGROEKOTEKNOLOGI,S1,BAIK,552
21591,HUKUM TATANEGARA,S1,BAIK SEKALI,1765
21592,AGRIBISNIS,S1,BAIK,552
21593,PENGEMBANGAN MASYARAKAT ISLAM,S2,BAIK,2069
21594,TATA RIAS,D-III,BAIK SEKALI,2412
21595,PERENCANAAN DAN PENGEMBANGAN PARIWISATA,S2 TERAPAN,BAIK,2075
21596,PERHOTELAN,D-III,BAIK,738
21597,DISTRIBUSI BARANG,D-II,BAIK,2111
21598,TEKNIK PERTANIAN DAN BIOSISTEM,S1,A,2063
21599,TEKNIK PERTANIAN DAN BIOSISTEM,S2,BAIK SEKALI,2063
21600,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK,
21601,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,
21602,PENDIDIKAN SENI DAN BUDAYA KEAGAMAAN HINDU,S1,BAIK,
21603,PARIWISATA BUDAYA DAN KEAGAMAAN,S1,BAIK,
21604,EKONOMI HINDU,S1,BAIK,
21605,PENERANGAN AGAMA HINDU,S1,BAIK,
21606,EKONOMI SYARIAH,S1,BAIK,1090
21607,PERBANKAN SYARIAH,S1,BAIK,1090
21608,TEKNOLOGI REKAYASA INSTALASI LISTRIK,D-IV,BAIK,
21609,ARSITEKTUR,S3,BAIK,1482
21610,AGRIBISNIS PERIKANAN,D-IV,BAIK,255
21611,TEOLOGI,S2,BAIK,3398
21612,PENGELOLAAN SUMBERDAYA ALAM DAN LINGKUNGAN,S2,BAIK,704
21613,ARSITEKTUR,S2,B,1482
21614,FILSAFAT,S1,UNGGUL,2709
21615,PERBANKAN SYARIAH,S1,BAIK,1000
21616,PULMONOLOGI DAN ILMU KEDOKTERAN RESPIRASI,SPESIALIS,B,3229
21617,BEDAH PLASTIK REKONSTRUKSI DAN ESTETIS,SPESIALIS,UNGGUL,3229
21618,PENDIDIKAN PROFESI FISIOTERAPI,PROFESI,BAIK SEKALI,3229
21619,TEKNIK INFORMATIKA,S1,UNGGUL,3199
21620,INFORMATIKA,S1,UNGGUL,765
21621,ILMU KESEHATAN MASYARAKAT,S1,BAIK SEKALI,2116
21622,KEPERAWATAN,D-III,BAIK SEKALI,
21623,TEKNIK INDUSTRI,S1,BAIK,776
21624,BIOLOGI,S1,UNGGUL,1737
21625,FISIKA,S1,BAIK,770
21626,TEKNOLOGI REKAYASA KOMPUTER,D-IV,UNGGUL,694
21627,SISTEM DAN TEKNOLOGI INFORMASI,S1,BAIK,
21628,GIZI,S1,BAIK SEKALI,3797
21629,KEPERAWATAN,D-III,BAIK SEKALI,404
21630,GIZI DAN DIETETIKA,D-IV,UNGGUL,
21631,KEPERAWATAN,S1,BAIK,2914
21632,NERS,PROFESI,BAIK,2914
21633,KEPEMIMPINAN KRISTEN,S1,BAIK,953
21634,PENGELOLAAN PERHOTELAN,D-IV,UNGGUL,471
21635,HUKUM EKONOMI SYARIAH,S1,BAIK,3236
21636,BAHASA DAN SASTRA ARAB,S1,BAIK SEKALI,632
21637,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK SEKALI,3216
21638,STUDI KEBIJAKAN PUBLIK,D-IV,UNGGUL,651
21639,MANAJEMEN PERKANTORAN,S2,BAIK SEKALI,3198
21640,USAHA PERJALANAN WISATA,D-IV,BAIK SEKALI,3873
21641,TEKNOLOGI HASIL PERTANIAN,S1,BAIK SEKALI,3458
21642,PENDIDIKAN GEOGRAFI,S1,B,490
21643,STUDI LINGKUNGAN,S2,B,1549
21644,PERHOTELAN,D-I,BAIK SEKALI,2248
21645,SASTRA INGGRIS,S1,BAIK SEKALI,834
21646,HUKUM,S1,BAIK,1067
21647,MANAJEMEN BENCANA,S2,UNGGUL,86
21648,STUDI NAUTIKA,D-III,BAIK SEKALI,2641
